;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
25;S04;A;pre;1;59.98566342900673;[0.01679999998304993, 0.016681900015100837, 0.016942499991273507, 0.016083800001069903];48;2;0.04970820000744425;2.tif;mask.tiff;-0.14;left;['left'];0.08609640001668595;1;1.043;2.969473100005416;34
26;S04;A;pre;1;59.98566342900673;[0.013467499986290932, 0.017224900017026812, 0.01645179998013191, 0.016560400021262467];95;3;0.05023710001842119;blank.tiff;mask.tiff;0.14;a;['right'];0.1315728999907151;0;0.912;2.931813500006683;49
27;S04;A;pre;1;59.98566342900673;[0.01536140000098385, 0.0171169999812264, 0.015972900000633672, 0.01711860002251342];10;2;0.05020850000437349;3.tif;mask.tiff;-0.14;left;['left'];0.13169310000375845;1;0.763;2.7311198000097647;36
28;S04;A;pre;1;59.98566342900673;[0.01624009999795817, 0.017351500020595267, 0.016319499991368502, 0.016858299990417436];25;4;0.050529300002381206;2.tif;mask.tiff;0.14;left;['right'];0.14326920002349652;1;0.718;2.6931306999758817;67
29;S04;A;pre;1;59.98566342900673;[0.016742399981012568, 0.016859499999554828, 0.016218100005062297, 0.016877799993380904];26;4;0.04995539999799803;3.tif;mask.tiff;-0.14;left;['left'];0.13572449999628589;1;1.279;3.253055899986066;68
30;S04;A;pre;1;59.98566342900673;[0.01596889999927953, 0.016873299988219514, 0.016619800007902086, 0.01688710000598803];54;2;0.05038020000210963;8.tif;mask.tiff;-0.14;right;['right'];0.15720689998124726;1;0.768;2.772978199995123;40
31;S04;A;pre;1;59.98566342900673;[0.016449899994768202, 0.01693610000074841, 0.016427700000349432, 0.017140300013124943];42;1;0.050504100014222786;3.tif;mask.tiff;-0.14;left;['left'];0.517937799973879;1;0.783;3.1508315000100993;20
32;S04;A;pre;1;59.98566342900673;[0.016004000004613772, 0.015686900005675852, 0.01721349998842925, 0.016463100007968023];24;4;0.049363500002073124;2.tif;mask.tiff;-0.14;left;['left'];0.21422249998431653;0;0.951;2.9979320999991614;66
33;S04;A;pre;1;59.98566342900673;[0.016508999979123473, 0.016370900004403666, 0.01684140000725165, 0.016556299990043044];14;2;0.04976860000169836;8.tif;mask.tiff;-0.14;right;['right'];1.1618694000062533;1;0.86;3.862660999991931;40
34;S04;A;pre;1;59.98566342900673;[0.01673050000681542, 0.017055399977834895, 0.01613760000327602, 0.016793100017821416];34;5;0.04998609999893233;3.tif;mask.tiff;-0.14;left;['left'];0.4120021999988239;1;0.83;3.078689099987969;84
35;S04;A;pre;1;59.98566342900673;[0.01687700001639314, 0.016422599990619346, 0.016926600015722215, 0.016806999978143722];45;1;0.050156199984485283;7.tif;mask.tiff;0.14;right;['right'];0.268666599993594;1;2.016;4.118507999985013;23
36;S04;A;pre;1;59.98566342900673;[0.016620100010186434, 0.016874399996595457, 0.01696609999635257, 0.015724900003988296];68;4;0.04956539999693632;7.tif;mask.tiff;-0.14;right;['right'];0.16107650002231821;1;0.734;2.786073099996429;70
37;S04;A;pre;1;59.98566342900673;[0.014844499994069338, 0.016830200009280816, 0.016184099979000166, 0.017164100019726902];88;5;0.050178400008007884;blank.tiff;mask.tiff;-0.14;a;['left'];0.2655271000112407;0;1.063;3.165057500009425;80
38;S04;A;pre;1;59.98566342900673;[0.016723499982617795, 0.016852500004461035, 0.01605770000605844, 0.01760570000624284];12;2;0.050515900016762316;7.tif;mask.tiff;-0.14;right;['right'];0.11618019998422824;1;0.862;2.8159554000012577;38
39;S04;A;pre;1;59.98566342900673;[0.016602300020167604, 0.01645159997860901, 0.016915000014705583, 0.016793399991001934];13;2;0.05015999998431653;7.tif;mask.tiff;0.14;right;['right'];0.41385369998170063;1;2.482;4.729979099996854;39
40;S04;A;pre;1;59.98566342900673;[0.01654370001051575, 0.0167508999875281, 0.01651380001567304, 0.016417099977843463];49;2;0.049681799981044605;2.tif;mask.tiff;0.14;left;['left'];0.1538670000154525;1;0.673;2.670574799994938;35
41;S04;A;pre;1;59.98566342900673;[0.015806300012627617, 0.016293599997879937, 0.017275099991820753, 0.01655840000603348];64;4;0.05012709999573417;2.tif;mask.tiff;-0.14;left;['left'];0.19848710001679137;1;0.948;2.9812529999762774;66
42;S04;A;pre;1;59.98566342900673;[0.016920399997616187, 0.01695389999076724, 0.016326199984177947, 0.01672430001781322];83;2;0.05000439999275841;blank.tiff;mask.tiff;0.14;a;['right'];0.3146571999823209;0;2.093;4.247413500008406;33
43;S04;A;pre;1;59.98566342900673;[0.01686960001825355, 0.01677009998820722, 0.016654100007144734, 0.016520399978617206];70;4;0.04994459997396916;8.tif;mask.tiff;-0.14;right;['right'];0.1215754000004381;1;1.499;3.455961399973603;72
44;S04;A;pre;1;59.98566342900673;[0.014976799982832745, 0.016150200011907145, 0.017214299994520843, 0.01598050000029616];59;3;0.04934500000672415;3.tif;mask.tiff;0.14;left;['right'];0.24331449999590404;0;0.881;2.9595867000170983;53
45;S04;A;pre;1;59.98566342900673;[0.016163699998287484, 0.01657629999681376, 0.017279200023040175, 0.01644889998715371];76;5;0.050304400007007644;7.tif;mask.tiff;-0.14;right;['right'];0.1408192999952007;1;0.732;2.7254742000077385;86
46;S04;A;pre;1;59.98566342900673;[0.014617200009524822, 0.01698819999000989, 0.01648879999993369, 0.016031900013331324];87;4;0.0495089000032749;blank.tiff;mask.tiff;0.14;a;['right'];0.15432729999884032;0;0.755;2.753539700002875;65
47;S04;A;pre;1;59.98566342900673;[0.017272900004172698, 0.016571200016187504, 0.016250499989837408, 0.016766799992183223];31;4;0.049588499998208135;8.tif;mask.tiff;0.14;right;['right'];0.14399159999447875;1;0.912;2.893553300003987;73
48;S04;A;pre;1;59.98566342900673;[0.016212400019867346, 0.016602399991825223, 0.017028700007358566, 0.016554799978621304];19;3;0.05018589997780509;3.tif;mask.tiff;0.14;left;['right'];0.11642779997782782;0;0.967;2.916502899985062;53
49;S04;A;pre;1;59.98566342900673;[0.015194400009931996, 0.01742089999606833, 0.01599119999445975, 0.01698820001911372];21;3;0.050400300009641796;7.tif;mask.tiff;0.14;right;['right'];0.15970270000980236;1;1.628;3.6259755000064615;55
50;S04;A;pre;1;59.98566342900673;[0.01636109998798929, 0.016858200018759817, 0.016905399999814108, 0.0168159999884665];55;2;0.050579600007040426;8.tif;mask.tiff;0.14;right;['right'];0.11018270000931807;1;0.727;2.693382900004508;41
51;S04;A;pre;1;59.98566342900673;[0.01786510000238195, 0.01600149998557754, 0.017262600013054907, 0.016913200000999495];9;2;0.05017729999963194;2.tif;mask.tiff;0.14;left;['left'];0.5132350999920163;1;0.746;3.0961017000081483;35
52;S04;A;pre;1;59.98566342900673;[0.01707530001294799, 0.016894100001081824, 0.016550500004086643, 0.016382400004658848];58;3;0.049827000009827316;3.tif;mask.tiff;-0.14;left;['left'];0.18095129998982884;1;0.609;2.630807300010929;52
53;S04;A;pre;1;59.98566342900673;[0.016231999994488433, 0.017368300002999604, 0.016670599987264723, 0.01629299999331124];43;1;0.05033189998357557;3.tif;mask.tiff;0.14;left;['left'];0.18284399999538437;0;1.978;3.9993462999991607;21
54;S04;A;pre;1;59.98566342900673;[0.016891099978238344, 0.016204900020966306, 0.016727599984733388, 0.017146900005172938];44;1;0.05007940001087263;7.tif;mask.tiff;-0.14;right;['right'];0.09994639997603372;0;0.717;2.6500539999979082;22
55;S04;A;pre;1;59.98566342900673;[0.016619900008663535, 0.01693340000929311, 0.016963499976554886, 0.01675870001781732];22;3;0.05065560000366531;8.tif;mask.tiff;-0.14;right;['right'];0.1283877000096254;1;0.838;2.8288079999911133;56
56;S04;A;pre;1;59.98566342900673;[0.016865999990841374, 0.01663410000037402, 0.016968000010820106, 0.016379699984099716];69;4;0.04998179999529384;7.tif;mask.tiff;0.14;right;['right'];0.16375569999217987;1;1.112;3.114262300019618;71
57;S04;A;pre;1;59.98566342900673;[0.017220300011103973, 0.016269199986709282, 0.016756600001826882, 0.01709639999899082];18;3;0.05012219998752698;3.tif;mask.tiff;-0.14;left;['left'];0.39338449999922886;1;3.132;5.359728599985829;52
58;S04;A;pre;1;59.98566342900673;[0.01632130000507459, 0.016658800013829023, 0.017151899985037744, 0.01675840001553297];27;4;0.05056910001439974;3.tif;mask.tiff;0.14;left;['right'];0.5309105000051204;0;0.976;3.347859100002097;69
59;S04;A;pre;1;59.98566342900673;[0.014280000003054738, 0.01735569999436848, 0.01550050001242198, 0.016533999994862825];23;3;0.049390200001653284;8.tif;mask.tiff;0.14;right;['right'];1.527796100010164;0;1.157;4.527737199998228;57
60;S04;A;pre;1;59.98566342900673;[0.016878800000995398, 0.016679499996826053, 0.01638509999611415, 0.01734220000798814];41;1;0.05040680000092834;2.tif;mask.tiff;0.14;left;['left'];0.4691719000111334;1;4.947;7.252744800003711;19
61;S04;A;pre;1;59.98566342900673;[0.01744130000588484, 0.015866499976255, 0.01674089999869466, 0.016672199999447912];82;2;0.04927959997439757;blank.tiff;mask.tiff;-0.14;a;['right'];0.17029339997679926;0;1.437;3.453510000021197;32
62;S04;A;pre;1;59.98566342900673;[0.015988400002242997, 0.016810800007078797, 0.016412800003308803, 0.016788899985840544];67;4;0.050012499996228144;3.tif;mask.tiff;0.14;left;['left'];0.1782445999851916;1;1.455;3.478181799990125;69
63;S04;A;pre;1;59.98566342900673;[0.01669769998989068, 0.017028500005835667, 0.016581300005782396, 0.01621780000277795];75;5;0.04982760001439601;3.tif;mask.tiff;0.14;left;['right'];0.17220849997829646;0;3.608;5.622212299989769;85
64;S04;A;pre;1;59.98566342900673;[0.017032100004144013, 0.016476299992064014, 0.016984499990940094, 0.01649180002277717];38;5;0.04995260000578128;8.tif;mask.tiff;-0.14;right;['right'];0.5719016999937594;0;1.013;3.4217035000037868;88
65;S04;A;pre;1;59.98566342900673;[0.0039493000076618046, 0.016329799982486293, 0.016378400003304705, 0.01698380001471378];71;4;0.04969200000050478;8.tif;mask.tiff;0.14;right;['right'];0.30231200001435354;1;0.775;2.936140300007537;73
66;S04;A;pre;1;59.98566342900673;[0.017071699985535815, 0.016038000001572073, 0.017486600001575425, 0.01674059999641031];0;1;0.05026519999955781;2.tif;mask.tiff;-0.14;left;['left'];0.3891371999925468;1;0.725;2.9551454999891575;18
67;S04;A;pre;1;59.98566342900673;[0.016908399993553758, 0.0169064000074286, 0.016479100013384596, 0.01608149998355657];90;1;0.049467000004369766;blank.tiff;mask.tiff;-0.14;a;['right'];0.6079815000121016;0;1.58;4.024730900011491;16
68;S04;A;pre;1;59.98566342900673;[0.017079000012017787, 0.016938899992965162, 0.01596879999851808, 0.01690790001885034];63;3;0.04981560001033358;8.tif;mask.tiff;0.14;right;['right'];0.3291791000228841;1;1.591;3.7624768000096083;57
69;S04;A;pre;1;59.98566342900673;[0.013503499998478219, 0.016250699991360307, 0.017326900007901713, 0.01631809998070821];79;5;0.04989569997997023;8.tif;mask.tiff;0.14;right;['right'];0.1322360999765806;1;1.373;3.3490025000064634;89
70;S04;A;pre;1;59.98566342900673;[0.016961099987383932, 0.016561700002057478, 0.016530799999600276, 0.016825800004880875];74;5;0.04991830000653863;3.tif;mask.tiff;-0.14;left;['left'];0.19446560001233593;1;0.762;2.794947400019737;84
71;S04;A;pre;1;59.98566342900673;[0.016385900002205744, 0.01695699998526834, 0.016877699992619455, 0.016371400008210912];99;5;0.05020609998609871;blank.tiff;mask.tiff;0.14;a;['left'];0.1645200999919325;0;0.746;2.7483245999901555;81
72;S04;A;pre;1;59.98566342900673;[0.016951900004642084, 0.016322000010404736, 0.0163227999873925, 0.016474800009746104];98;5;0.04911960000754334;blank.tiff;mask.tiff;-0.14;a;['right'];0.11279230000218377;0;1.161;3.1125586999987718;80
73;S04;A;pre;1;59.98566342900673;[0.015938500000629574, 0.016993299999739975, 0.016671299992594868, 0.016763699997682124];17;3;0.05042829999001697;2.tif;mask.tiff;0.14;left;['right'];0.15096060000360012;1;2.71;4.700906399986707;51
74;S04;A;pre;1;59.98566342900673;[0.01668739999877289, 0.016517700016265735, 0.016876399982720613, 0.01651980000315234];33;5;0.04991390000213869;2.tif;mask.tiff;0.14;left;['left'];0.3761707999801729;1;2.389;4.610085099993739;83
75;S04;A;pre;1;59.98566342900673;[0.016788699984317645, 0.016331200022250414, 0.017201899987412617, 0.016127999988384545];20;3;0.049661099998047575;7.tif;mask.tiff;-0.14;right;['right'];0.26477489998796955;1;3.282;5.381395800010068;54
76;S04;A;pre;1;59.98566342900673;[0.016875100001925603, 0.016565300000365824, 0.01683420001063496, 0.016531000001123175];39;5;0.04993050001212396;8.tif;mask.tiff;0.14;right;['right'];0.40819940000073984;1;1.335;3.591508600016823;89
77;S04;A;pre;1;59.98566342900673;[0.014610399986850098, 0.017291399999521673, 0.016314600012265146, 0.016949899989413098];92;2;0.050555900001199916;blank.tiff;mask.tiff;-0.14;a;['left'];0.40041169998585247;0;1.071;3.3171000000147615;32
78;S04;A;pre;1;59.98566342900673;[0.015695100009907037, 0.016600700007984415, 0.016040999995311722, 0.01717039998038672];72;5;0.049812099983682856;2.tif;mask.tiff;-0.14;left;['left'];1.166508199996315;1;1.795;4.800985300011234;82
79;S04;A;pre;1;59.98566342900673;[0.0162768000154756, 0.016874299995834008, 0.0165835999941919, 0.0170767999952659];77;5;0.05053469998529181;7.tif;mask.tiff;0.14;right;['right'];0.2869176999956835;1;3.269;5.403871199989226;87
80;S04;A;pre;1;59.98566342900673;[0.01611379999667406, 0.016597600013483316, 0.017318199999863282, 0.01597009997931309];91;1;0.04988589999265969;blank.tiff;mask.tiff;0.14;a;['right'];4.29093090002425;0;3.217;9.340981199988164;17
81;S04;A;pre;1;59.98566342900673;[0.017129499989096075, 0.01635830002487637, 0.016501099977176636, 0.016958699998212978];94;3;0.049818100000265986;blank.tiff;mask.tiff;-0.14;a;['right'];0.3534608999907505;0;0.758;2.9538557999767363;48
82;S04;A;pre;1;59.98566342900673;[0.017258599982596934, 0.016147000016644597, 0.016767799999797717, 0.01683670000056736];1;1;0.049751500017009676;2.tif;mask.tiff;0.14;left;['left'];0.35113840000121854;1;0.729;2.9183774999983143;19
83;S04;A;pre;1;59.98566342900673;[0.01598050000029616, 0.016961699991952628, 0.017138199997134507, 0.015751800005091354];62;3;0.04985169999417849;8.tif;mask.tiff;-0.14;right;['right'];0.16794310000841506;1;1.046;3.0511119999864604;56
84;S04;A;pre;1;59.98566342900673;[0.015055600000778213, 0.01701779998256825, 0.01613890001317486, 0.01678340000216849];73;5;0.0499400999979116;2.tif;mask.tiff;0.14;left;['left'];0.16364300000714138;1;2.11;4.163111300003948;83
85;S04;A;pre;1;59.98566342900673;[0.016664700000546873, 0.016908799996599555, 0.016235000017331913, 0.016551999986404553];80;1;0.04969580000033602;blank.tiff;mask.tiff;-0.14;a;['left'];0.2013831000076607;0;1.055;3.1020057999994606;16
86;S04;A;pre;1;59.98566342900673;[0.016338799992809072, 0.016544100013561547, 0.016512699978193268, 0.01694510001107119];78;5;0.050001900002826005;8.tif;mask.tiff;-0.14;right;['right'];0.16612939999322407;1;1.109;3.116416000004392;88
87;S04;A;pre;1;59.98566342900673;[0.016190399997867644, 0.017327000008663163, 0.01690489999600686, 0.016132599994307384];51;2;0.05036449999897741;3.tif;mask.tiff;0.14;left;['left'];0.23104050001711585;1;0.709;2.7807731999782845;37
88;S04;A;pre;1;59.98566342900673;[0.016628299985313788, 0.017974000016693026, 0.015699499985203147, 0.017063400009647012];65;4;0.050736900011543185;2.tif;mask.tiff;0.14;left;['left'];0.31412720002117567;1;2.398;4.547427899989998;67
89;S04;A;pre;1;59.98566342900673;[0.016267400002107024, 0.016775299998698756, 0.0164842999947723, 0.016439600003650412];96;4;0.04969919999712147;blank.tiff;mask.tiff;-0.14;a;['right'];0.23419079999439418;0;1.081;3.1676495999854524;64
90;S04;A;pre;1;59.98566342900673;[0.016533699992578477, 0.0168163999915123, 0.01677630000631325, 0.016496800002641976];4;1;0.050089500000467524;7.tif;mask.tiff;-0.14;right;['right'];0.46524930000305176;1;2.998;5.298146500019357;22
91;S04;A;pre;1;59.98566342900673;[0.015596400015056133, 0.01720859998022206, 0.016443700005766004, 0.01717040000949055];66;4;0.050822699995478615;3.tif;mask.tiff;-0.14;left;['left'];0.9776394999935292;1;1.139;3.9607881999982055;68
92;S04;A;pre;1;59.98566342900673;[0.01622379999025725, 0.017155100009404123, 0.016572099993936718, 0.016861099982634187];57;3;0.05058829998597503;2.tif;mask.tiff;0.14;left;['left'];0.22893730000942014;1;1.729;3.79644149998785;51
93;S04;A;pre;1;59.98566342900673;[0.01622479999787174, 0.017203499999595806, 0.01639860001159832, 0.0171789999876637];5;1;0.050781099998857826;7.tif;mask.tiff;0.14;right;['right'];0.19642530000419356;1;2.993;5.029797700000927;23
94;S04;A;pre;1;59.98566342900673;[0.013835699995979667, 0.01646230000187643, 0.016662600013660267, 0.017034699994837865];47;1;0.05015960001037456;8.tif;mask.tiff;0.14;right;['right'];1.0532664000056684;1;1.007;3.9025276000029407;25
95;S04;A;pre;1;59.98566342900673;[0.016211399983149022, 0.01738820000900887, 0.01601150000351481, 0.01719230000162497];37;5;0.05059200001414865;7.tif;mask.tiff;0.14;right;['right'];0.14860300000873394;1;1.176;3.1649411000253167;87
96;S04;A;pre;1;59.98566342900673;[0.016292299987981096, 0.01664750001509674, 0.017373599985148758, 0.015591600007610396];46;1;0.04961270000785589;8.tif;mask.tiff;-0.14;right;['right'];0.21174790000077337;0;1.289;3.3443109999934677;24
97;S04;A;pre;1;59.98566342900673;[0.01729020001948811, 0.017108799976995215, 0.01591240000561811, 0.01676270001917146];40;1;0.04978390000178479;2.tif;mask.tiff;-0.14;left;['right'];0.1996076999930665;0;6.507;8.54893119999906;18
98;S04;A;pre;1;59.98566342900673;[0.016352000006008893, 0.017038899997714907, 0.016348900011507794, 0.016925100004300475];50;2;0.050312900013523176;3.tif;mask.tiff;-0.14;left;['left'];0.18969999998807907;1;0.886;2.923638000007486;36
99;S04;A;pre;1;59.98566342900673;[0.013353099988307804, 0.01702810000278987, 0.016424000001279637, 0.017196500004502013];36;5;0.05064860000857152;7.tif;mask.tiff;-0.14;right;['right'];0.231987700011814;1;1.475;3.5505580000171904;86
100;S04;A;pre;2;59.98566342900673;[0.016502699989359826, 0.017037300014635548, 0.01661789999343455, 0.01650949998293072];41;1;0.050164699991000816;2.tif;mask.tiff;0.14;left;['left'];0.13161889999173582;1;3.381;5.348196599981748;19
101;S04;A;pre;2;59.98566342900673;[0.016494299983605742, 0.017165099998237565, 0.016058300010627136, 0.01667230000020936];27;4;0.04989570000907406;3.tif;mask.tiff;0.14;left;['left'];0.24358030001167208;1;1.293;3.3765045000182;69
102;S04;A;pre;2;59.98566342900673;[0.01085280001279898, 0.016864300007000566, 0.01636119998875074, 0.016745900007663295];46;1;0.0499714000034146;8.tif;mask.tiff;-0.14;right;['right'];0.14319410000462085;1;0.636;2.642826499999501;24
103;S04;A;pre;2;59.98566342900673;[0.016574100009165704, 0.016683599998941645, 0.016901599999982864, 0.016425400011939928];22;3;0.05001060001086444;8.tif;mask.tiff;-0.14;right;['right'];0.1097814999811817;0;0.916;2.8927180000173394;56
104;S04;A;pre;2;59.98566342900673;[0.016004000004613772, 0.017563700006576255, 0.01629029997275211, 0.016606500023044646];65;4;0.05046050000237301;2.tif;mask.tiff;0.14;left;['left'];0.1777703000116162;1;1.135;3.160290600004373;67
105;S04;A;pre;2;59.98566342900673;[0.017672899994067848, 0.01616140000987798, 0.016253899986622855, 0.01675270000123419];82;2;0.049167999997735023;blank.tiff;mask.tiff;-0.14;a;['left'];0.6161612000141758;0;0.89;3.349756100011291;32
106;S04;A;pre;2;59.98566342900673;[0.01641149999340996, 0.017079899989767, 0.015976599999703467, 0.01757330002146773];96;4;0.0506298000109382;blank.tiff;mask.tiff;-0.14;a;['right'];0.1219383999996353;0;0.77;2.7225631000183057;64
107;S04;A;pre;2;59.98566342900673;[0.01695570000447333, 0.01686380000319332, 0.016289199993479997, 0.01677180000115186];13;2;0.049924799997825176;7.tif;mask.tiff;0.14;right;['right'];0.27342650000355206;1;0.698;2.807702399994014;39
108;S04;A;pre;2;59.98566342900673;[0.015518699976382777, 0.01663240001653321, 0.016833600006066263, 0.01654809998581186];33;5;0.05001410000841133;2.tif;mask.tiff;0.14;left;['left'];0.7669224999845028;1;0.998;3.6000448999984656;83
109;S04;A;pre;2;59.98566342900673;[0.01721630000974983, 0.01614799999515526, 0.01663399999961257, 0.016961799992714077];77;5;0.04974379998748191;7.tif;mask.tiff;0.14;right;['right'];0.3645230999973137;1;0.942;3.1479680000047665;87
110;S04;A;pre;2;59.98566342900673;[0.01650390002760105, 0.01656889999867417, 0.017261799977859482, 0.01585750002413988];17;3;0.04968820000067353;2.tif;mask.tiff;0.14;left;['left'];1.6484448999981396;1;1.307;4.797682600008557;51
111;S04;A;pre;2;59.98566342900673;[0.017425999976694584, 0.016397700004745275, 0.01648879999993369, 0.01696579999406822];49;2;0.049852299998747185;2.tif;mask.tiff;0.14;left;['left'];1.1348199999774806;1;1.012;3.9844750000047497;35
112;S04;A;pre;2;59.98566342900673;[0.01754089997848496, 0.015735699998913333, 0.016827400017064065, 0.016588600003160536];68;4;0.049151700019137934;7.tif;mask.tiff;-0.14;right;['right'];0.15154520000214688;0;1.466;3.451381199993193;70
113;S04;A;pre;2;59.98566342900673;[0.012643199996091425, 0.01729940000222996, 0.01630630000727251, 0.016310400009388104];81;1;0.049916100018890575;blank.tiff;mask.tiff;0.14;a;['left'];0.45934349999879487;0;0.741;3.042509999999311;17
