;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
56;S09;A;pre;1;59.9724246790481;[0.010872400000152993, 0.01639160000013362, 0.016561499999625084, 0.01723889999993844];95;3;0.050191999999697146;blank.tiff;mask.tiff;0.14;a;['left'];2.5915280999997776;0;1.149;5.624833099999705;49
57;S09;A;pre;1;59.9724246790481;[0.011760399999729998, 0.01693009999962669, 0.01713259999996808, 0.016669600000568607];20;3;0.05073230000016338;7.tif;mask.tiff;-0.14;right;['right'];0.41328229999999166;1;1.246;3.546391100000619;54
58;S09;A;pre;1;59.9724246790481;[0.015755200000057812, 0.016334099999767204, 0.016524499999832187, 0.016323100000590784];29;4;0.049181700000190176;7.tif;mask.tiff;0.14;right;['right'];0.6938043999998627;1;3.072;5.659991900000023;71
59;S09;A;pre;1;59.9724246790481;[0.009966200000235403, 0.015678699999625678, 0.016898100000616978, 0.016580399999838846];41;1;0.0491572000000815;2.tif;mask.tiff;0.14;left;['left'];0.4910314999997354;1;0.928;3.307813599999463;19
60;S09;A;pre;1;59.9724246790481;[0.011035699999411008, 0.016741100000217557, 0.01688830000057351, 0.016601499999524094];98;5;0.05023090000031516;blank.tiff;mask.tiff;-0.14;a;['right'];0.2942948999998407;1;1.009;3.1776104999999006;80
61;S09;A;pre;1;59.9724246790481;[0.002782699999443139, 0.016823200000544603, 0.016893299999537703, 0.016494999999849824];23;3;0.05021149999993213;8.tif;mask.tiff;0.14;right;['left'];0.358371299999817;1;0.832;3.0750387999996747;57
62;S09;A;pre;1;59.9724246790481;[0.006765899999663816, 0.01699330000064947, 0.016767999999501626, 0.01676000000043132];63;3;0.050521300000582414;8.tif;mask.tiff;0.14;right;['right'];0.27125189999969734;1;0.789;2.9382003999999142;57
63;S09;A;pre;1;59.9724246790481;[0.00497929999983171, 0.01631050000014511, 0.016975699999420613, 0.016598800000792835];31;4;0.04988500000035856;8.tif;mask.tiff;0.14;right;['right'];0.16652559999965888;1;0.69;2.733121100000062;73
64;S09;A;pre;1;59.9724246790481;[0.01831640000000334, 0.016356200000700483, 0.01704009999957634, 0.016607800000201678];30;4;0.0500041000004785;8.tif;mask.tiff;-0.14;right;['right'];0.7072180000004664;0;0.886;3.490726399999403;72
65;S09;A;pre;1;59.9724246790481;[0.019016199999896344, 0.016617399999631743, 0.01677449999988312, 0.01702260000001843];60;3;0.05041449999953329;7.tif;mask.tiff;-0.14;right;['right'];1.1588819999997213;1;1.338;4.408561099999133;54
66;S09;A;pre;1;59.9724246790481;[0.010563599999841244, 0.016321899999638845, 0.016566400000556314, 0.01710599999933038];19;3;0.04999429999952554;3.tif;mask.tiff;0.14;left;['right'];0.6682843000007779;1;0.841;3.3846955000008165;53
67;S09;A;pre;1;59.9724246790481;[0.01766849999967235, 0.01693260000047303, 0.01603389999945648, 0.0167436000001544];1;1;0.04971010000008391;2.tif;mask.tiff;0.14;left;['left'];0.45988800000031915;1;0.851;3.8266663000003973;19
68;S09;A;pre;1;59.9724246790481;[0.004260100000465172, 0.015990799999599403, 0.01747350000005099, 0.01654690000032133];45;1;0.05001119999997172;7.tif;mask.tiff;0.14;right;['right'];0.5423097000002599;1;1.417;3.8423745999998573;23
69;S09;A;pre;1;59.9724246790481;[0.00954860000001645, 0.017358799999783514, 0.016698899999937566, 0.016102300000056857];9;2;0.05015999999977794;2.tif;mask.tiff;0.14;left;['right'];0.27156469999954425;1;0.823;2.971294100000705;35
70;S09;A;pre;1;59.9724246790481;[0.003791500000261294, 0.01641879999988305, 0.016971600000033504, 0.01621990000057849];68;4;0.049610300000495045;7.tif;mask.tiff;-0.14;right;['right'];0.7004329999999754;1;0.971;3.5506712999995216;70
71;S09;A;pre;1;59.9724246790481;[0.011273099999925762, 0.01655380000011064, 0.016837600000144448, 0.016746799999964423];57;3;0.05013820000021951;2.tif;mask.tiff;0.14;left;['left'];0.6053389000007883;1;0.809;3.28858769999988;51
72;S09;A;pre;1;59.9724246790481;[0.011991899999884481, 0.016868099999555852, 0.016944599999987986, 0.016320700000505894];12;2;0.05013340000004973;7.tif;mask.tiff;-0.14;right;['left'];0.7192251000005854;1;0.893;3.4856666000005134;38
73;S09;A;pre;1;59.9724246790481;[0.0054923000006965594, 0.01638589999947726, 0.016952599999967788, 0.016664000000673695];99;5;0.050002500000118744;blank.tiff;mask.tiff;0.14;a;['right'];0.7313460000004852;0;0.737;3.3479268999999476;81
74;S09;A;pre;1;59.9724246790481;[0.00977580000017042, 0.016670799999701558, 0.01707799999985582, 0.01655730000038602];53;2;0.0503060999999434;7.tif;mask.tiff;0.14;right;['right'];0.9900649000010162;1;0.925;3.8064022999988083;39
75;S09;A;pre;1;59.9724246790481;[0.006804099999499158, 0.016808700000183308, 0.01668719999906898, 0.01665580000008049];40;1;0.05015169999933278;2.tif;mask.tiff;-0.14;left;['left'];0.27982039999915287;1;0.896;3.063818299999184;18
76;S09;A;pre;1;59.9724246790481;[0.014102299999649404, 0.017114000000219676, 0.015984099998604506, 0.01667700000143668];79;5;0.04977510000026086;8.tif;mask.tiff;0.14;right;['right'];0.3678970000000845;1;0.871;3.1179310999996233;89
77;S09;A;pre;1;59.9724246790481;[0.014804399999775342, 0.017375400000673835, 0.015829699999812874, 0.017094099999667378];51;2;0.05029920000015409;3.tif;mask.tiff;0.14;left;['right'];0.2719586999992316;1;0.763;2.9383546999997634;37
78;S09;A;pre;1;59.9724246790481;[0.008546500001102686, 0.01668689999860362, 0.016706600001271, 0.016492299999299576];54;2;0.049885799999174196;8.tif;mask.tiff;-0.14;right;['left'];2.0996503999995184;1;0.803;4.782771500000308;40
79;S09;A;pre;1;59.9724246790481;[0.0058494999993854435, 0.016143900000315625, 0.016654299999572686, 0.016599399999904563];32;5;0.049397599999792874;2.tif;mask.tiff;-0.14;left;['right'];0.9605035999993561;1;1.127;3.960592400000678;82
80;S09;A;pre;1;59.9724246790481;[0.004607500000929576, 0.01672320000034233, 0.016659299999446375, 0.01662949999990815];59;3;0.050011999999696855;3.tif;mask.tiff;0.14;left;['right'];0.46641989999989164;1;0.76;3.0996921000005386;53
81;S09;A;pre;1;59.9724246790481;[0.003412100000787177, 0.016754300000684452, 0.017275799998969887, 0.016896900000574533];8;2;0.05092700000022887;2.tif;mask.tiff;-0.14;left;['right'];0.9248833000001468;1;1.138;3.9583725000011327;34
82;S09;A;pre;1;59.9724246790481;[0.01112230000035197, 0.016526299999895855, 0.017029099999490427, 0.0169052000001102];27;4;0.05046059999949648;3.tif;mask.tiff;0.14;left;['left'];0.3062521000010747;1;0.731;2.9227301999999327;69
83;S09;A;pre;1;59.9724246790481;[0.016196999999010586, 0.017005400000925874, 0.016679399999702582, 0.017082899999877554];44;1;0.05076770000050601;7.tif;mask.tiff;-0.14;right;['left'];1.890093899999556;1;1.018;4.806328900000153;22
84;S09;A;pre;1;59.9724246790481;[0.008457800000542193, 0.016583700000410317, 0.016719399998692097, 0.01699240000016289];96;4;0.0502954999992653;blank.tiff;mask.tiff;-0.14;a;['left'];1.0644571000011638;1;0.907;3.8474294999996346;64
85;S09;A;pre;1;59.9724246790481;[0.0036615000008168863, 0.016708099999959813, 0.016681099999914295, 0.016826399998535635];28;4;0.05021559999840974;7.tif;mask.tiff;-0.14;right;['right'];1.5295095999990735;1;0.665;4.078832899998815;70
86;S09;A;pre;1;59.9724246790481;[0.015484300000025542, 0.01636020000114513, 0.016720100000384264, 0.01674039999852539];77;5;0.049820700000054785;7.tif;mask.tiff;0.14;right;['right'];0.8484566999995877;1;0.673;3.41465750000134;87
87;S09;A;pre;1;59.9724246790481;[0.018305300000065472, 0.016333100000338163, 0.016603699999905075, 0.016599300000962103];38;5;0.04953610000120534;8.tif;mask.tiff;-0.14;right;['right'];0.7695290999999997;1;1.81;4.469161200000599;88
88;S09;A;pre;1;59.9724246790481;[0.011927399998967303, 0.01652479999938805, 0.01701850000063132, 0.0166559999997844];55;2;0.05019929999980377;8.tif;mask.tiff;0.14;right;['right'];0.3886493000009068;1;0.758;3.022041599999284;41
89;S09;A;pre;1;59.9724246790481;[0.008107999999992899, 0.016511300000274787, 0.016957300000285613, 0.01674559999992198];89;5;0.05021420000048238;blank.tiff;mask.tiff;0.14;a;['left'];0.40461879999929806;0;0.923;3.2214935000010883;81
90;S09;A;pre;1;59.9724246790481;[0.008750400000280933, 0.017573999999513035, 0.016586600000664475, 0.016212299999097013];91;1;0.05037289999927452;blank.tiff;mask.tiff;0.14;a;['left'];0.896124000000782;0;1.249;4.028796300000977;17
91;S09;A;pre;1;59.9724246790481;[0.017049000000042724, 0.016526900000826572, 0.016942199999903096, 0.016388899999583373];71;4;0.04985800000031304;8.tif;mask.tiff;0.14;right;['right'];0.6623050999987754;1;1.488;4.045117700001356;73
92;S09;A;pre;1;59.9724246790481;[0.01285210000060033, 0.016191599999729078, 0.017670600000201375, 0.016219299999647774];43;1;0.05008149999957823;3.tif;mask.tiff;0.14;left;['left'];0.537034400000266;0;1.201;3.619379599998865;21
93;S09;A;pre;1;59.9724246790481;[0.004467699998713215, 0.017095200000767363, 0.016364600000088103, 0.01697489999969548];93;2;0.05043470000055095;blank.tiff;mask.tiff;0.14;a;['right'];0.554807600001368;0;1.589;4.020999499998652;33
94;S09;A;pre;1;59.9724246790481;[0.006382999999914318, 0.016767199998867, 0.016332300001522526, 0.01725139999871317];82;2;0.050350899999102694;blank.tiff;mask.tiff;-0.14;a;['left'];2.0266955999995844;0;0.742;4.660372999998799;32
95;S09;A;pre;1;59.9724246790481;[0.007834600000933278, 0.016405399999712245, 0.01674300000013318, 0.016939899998760666];37;5;0.05008829999860609;7.tif;mask.tiff;0.14;right;['right'];0.30834779999895545;1;0.72;2.907483900000443;87
96;S09;A;pre;1;59.9724246790481;[0.013438599999062717, 0.016683800000464544, 0.01691960000061954, 0.016390499999033636];76;5;0.04999390000011772;7.tif;mask.tiff;-0.14;right;['left'];0.5182562999998481;0;0.96;3.367720599999302;86
97;S09;A;pre;1;59.9724246790481;[0.008803300001090975, 0.016923199998927885, 0.016363300001103198, 0.01696319999973639];75;5;0.05024969999976747;3.tif;mask.tiff;0.14;left;['right'];0.3448671000005561;1;1.166;3.394815600000584;85
98;S09;A;pre;1;59.9724246790481;[0.006194300000061048, 0.01698250000117696, 0.016324899999744957, 0.01702130000012403];10;2;0.050328700001045945;3.tif;mask.tiff;-0.14;left;['left'];0.45758720000048925;1;1.021;3.3578794000004564;36
99;S09;A;pre;1;59.9724246790481;[0.007276300000739866, 0.016846199998326483, 0.016464900001665228, 0.016989199999443372];74;5;0.05030029999943508;3.tif;mask.tiff;-0.14;left;['left'];0.448279400001411;1;0.737;3.0647808000012446;84
100;S09;A;pre;2;59.9724246790481;[0.003637199999502627, 0.017056200000297395, 0.016454000000521773, 0.01663439999902039];75;5;0.050144599999839556;3.tif;mask.tiff;0.14;left;['left'];0.2722690999999031;1;0.67;2.8387667999995756;85
101;S09;A;pre;2;59.9724246790481;[0.016451499999675434, 0.016347799999493873, 0.016986100001304294, 0.016116999999212567];82;2;0.049450900000010733;blank.tiff;mask.tiff;-0.14;a;['left'];0.6585494999999355;0;0.802;3.3587478999997984;32
102;S09;A;pre;2;59.9724246790481;[0.005761599999459577, 0.017426000000341446, 0.01624219999939669, 0.01675950000026205];84;3;0.050427700000000186;blank.tiff;mask.tiff;-0.14;a;['left'];0.39954519999992044;0;0.801;3.0828548000008595;48
103;S09;A;pre;2;59.9724246790481;[0.01131600000007893, 0.017430500000045868, 0.01598070000000007, 0.017070500000045286];58;3;0.05048170000009122;3.tif;mask.tiff;-0.14;left;['left'];0.9154387999988103;1;0.66;3.448821499998303;52
104;S09;A;pre;2;59.9724246790481;[0.011244499999520485, 0.01642589999937627, 0.017220600000655395, 0.016322200001013698];60;3;0.04996870000104536;7.tif;mask.tiff;-0.14;right;['right'];0.4416383000007045;1;0.855;3.174798699999883;54
105;S09;A;pre;2;59.9724246790481;[0.010089600000355858, 0.016707599999790546, 0.016069299999799114, 0.017315299999609124];86;4;0.05009219999919878;blank.tiff;mask.tiff;-0.14;a;['right'];0.4257957999998325;0;1.323;3.6255885000009584;64
106;S09;A;pre;2;59.9724246790481;[0.0067930000004707836, 0.01703570000063337, 0.016463099998873076, 0.017078099999707774];2;1;0.05057689999921422;3.tif;mask.tiff;-0.14;left;['right'];0.23670570000103908;0;0.859;2.9871461000002455;20
107;S09;A;pre;2;59.9724246790481;[0.003913700000339304, 0.016918000001169275, 0.0165008999993006, 0.01687110000057146];22;3;0.050290000001041335;8.tif;mask.tiff;-0.14;right;['left'];0.5763556000001699;0;1.224;3.6764358000000357;56
