;null_trials;SOA;contrast;subj_response;obj_response
70;0;3;-0.22000000000000036;1;1
71;0;3;-0.24000000000000035;1;1
72;0;3;-0.26000000000000034;1;1
73;1;3;-0.28000000000000036;0;1
74;0;3;-0.26000000000000034;1;1
75;1;3;-0.28000000000000036;1;1
76;0;3;-0.3000000000000004;1;0
77;0;3;-0.28000000000000036;1;1
78;0;3;-0.3000000000000004;1;0
79;0;3;-0.28000000000000036;1;1
80;0;3;-0.3000000000000004;1;1
81;1;3;-0.3200000000000004;1;1
82;0;3;-0.3400000000000004;1;1
83;0;3;-0.36000000000000043;1;1
84;0;3;-0.38000000000000045;0;0
85;0;3;-0.36000000000000043;0;0
86;0;3;-0.3400000000000004;0;1
87;0;3;-0.3200000000000004;1;1
88;0;3;-0.3400000000000004;1;1
89;0;3;-0.36000000000000043;1;1
90;0;3;-0.38000000000000045;1;1
91;0;3;-0.40000000000000047;0;0
92;0;3;-0.38000000000000045;1;1
93;0;3;-0.40000000000000047;1;1
94;0;3;-0.4200000000000005;1;1
95;0;3;-0.4400000000000005;1;0
96;0;3;-0.4200000000000005;0;1
97;0;3;-0.40000000000000047;0;1
98;0;3;-0.38000000000000045;1;0
99;0;3;-0.36000000000000043;0;1
100;0;3;-0.3400000000000004;1;1
101;0;3;-0.36000000000000043;1;1
102;0;3;-0.38000000000000045;0;1
103;0;3;-0.36000000000000043;0;1
104;0;3;-0.3400000000000004;1;1
105;0;3;-0.36000000000000043;1;0
106;0;3;-0.3400000000000004;0;0
107;0;3;-0.3200000000000004;1;1
108;0;3;-0.3400000000000004;1;0
109;0;3;-0.3200000000000004;0;0
110;0;3;-0.3000000000000004;1;1
111;0;3;-0.3200000000000004;1;1
112;0;3;-0.3400000000000004;0;0
113;0;3;-0.3200000000000004;1;1
114;0;3;-0.3400000000000004;1;1
115;0;3;-0.36000000000000043;1;1
116;0;3;-0.38000000000000045;1;1
117;0;3;-0.40000000000000047;1;1
118;0;3;-0.4200000000000005;1;0
119;0;3;-0.40000000000000047;1;1
120;0;3;-0.4200000000000005;0;1
121;0;3;-0.40000000000000047;1;1
122;0;3;-0.4200000000000005;0;0
123;0;3;-0.40000000000000047;0;1
124;0;3;-0.38000000000000045;0;1
125;0;3;-0.36000000000000043;1;1
126;0;3;-0.38000000000000045;1;1
127;0;3;-0.40000000000000047;1;0
128;0;3;-0.38000000000000045;1;1
129;0;3;-0.40000000000000047;1;0
130;0;3;-0.38000000000000045;0;0
131;0;3;-0.36000000000000043;0;1
132;0;3;-0.3400000000000004;1;0
133;0;3;-0.3200000000000004;1;1
134;0;3;-0.3400000000000004;0;1
135;0;3;-0.3200000000000004;1;1
136;0;3;-0.3400000000000004;1;1
137;0;3;-0.36000000000000043;1;0
138;0;3;-0.3400000000000004;0;1
139;0;3;-0.3200000000000004;1;1
140;0;3;-0.3400000000000004;1;1
141;0;3;-0.36000000000000043;1;1
142;0;3;-0.38000000000000045;1;1
143;0;3;-0.40000000000000047;1;1
144;0;3;-0.4200000000000005;0;0
145;0;3;-0.40000000000000047;0;0
146;0;3;-0.38000000000000045;1;1
147;0;3;-0.40000000000000047;1;1
148;0;3;-0.4200000000000005;1;0
149;0;3;-0.40000000000000047;0;1
150;0;3;-0.38000000000000045;1;1
151;0;3;-0.40000000000000047;1;1
152;0;3;-0.4200000000000005;1;1
153;1;3;-0.4400000000000005;0;1
154;0;3;-0.4200000000000005;0;0
155;0;3;-0.40000000000000047;0;1
156;0;3;-0.38000000000000045;0;1
157;0;3;-0.36000000000000043;1;1
158;0;3;-0.38000000000000045;1;1
159;0;3;-0.40000000000000047;1;1
160;0;3;-0.4200000000000005;0;1
161;0;3;-0.40000000000000047;0;0
162;0;3;-0.38000000000000045;1;1
163;0;3;-0.40000000000000047;0;1
164;0;3;-0.38000000000000045;0;0
165;0;3;-0.36000000000000043;1;1
166;0;3;-0.38000000000000045;1;1
167;0;3;-0.40000000000000047;1;1
168;1;3;-0.4200000000000005;0;1
169;0;3;-0.40000000000000047;1;1
170;0;3;-0.4200000000000005;1;1
171;0;3;-0.4400000000000005;1;1
172;0;3;-0.4600000000000005;0;1
173;0;3;-0.4400000000000005;1;0
174;0;3;-0.4200000000000005;0;1
175;0;3;-0.40000000000000047;0;0
176;0;3;-0.38000000000000045;1;1
177;0;3;-0.40000000000000047;1;0
178;0;3;-0.38000000000000045;0;1
179;0;3;-0.36000000000000043;0;1
180;0;3;-0.3400000000000004;1;1
181;0;3;-0.36000000000000043;1;1
182;0;3;-0.38000000000000045;1;0
183;0;3;-0.36000000000000043;1;1
184;0;3;-0.38000000000000045;1;1
185;0;3;-0.40000000000000047;0;0
186;0;3;-0.38000000000000045;0;0
187;1;3;-0.36000000000000043;0;1
188;0;3;-0.3400000000000004;0;1
189;0;3;-0.3200000000000004;1;1
190;0;3;-0.3400000000000004;1;1
191;0;3;-0.36000000000000043;0;1
192;0;3;-0.3400000000000004;1;0
193;0;3;-0.3200000000000004;0;0
194;0;3;-0.3000000000000004;1;1
195;0;3;-0.3200000000000004;0;1
196;0;3;-0.3000000000000004;1;1
197;0;3;-0.3200000000000004;1;1
198;1;3;-0.3400000000000004;0;0
199;0;3;-0.3200000000000004;1;1
