;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
32;S06;A;pre;1;59.695077544482615;[0.01720209999984945, 0.015804799997567898, 0.016528500000276836, 0.016670799999701558];18;3;0.04900409999754629;3.tif;mask.tiff;-0.14;left;['left'];0.20197629999893252;0;0.826;2.868563500000164;52
33;S06;A;pre;1;59.695077544482615;[0.01703560000169091, 0.016831699998874683, 0.016414699999586446, 0.016481099999509752];81;1;0.04972749999797088;blank.tiff;mask.tiff;0.14;a;['left'];0.375435900001321;0;1.078;3.29198550000001;17
34;S06;A;pre;1;59.695077544482615;[0.016320800001267344, 0.01678619999802322, 0.01612820000082138, 0.01664800000071409];10;2;0.04956239999955869;3.tif;mask.tiff;-0.14;left;['left'];0.2535548000014387;0;0.72;2.8199760999996215;36
35;S06;A;pre;1;59.695077544482615;[0.01667710000037914, 0.01718809999874793, 0.016744000000471715, 0.01617930000065826];42;1;0.050111399999877904;3.tif;mask.tiff;-0.14;left;['left'];0.31911439999748836;0;0.65;2.8199606999987736;20
36;S06;A;pre;1;59.695077544482615;[0.017140600000857376, 0.016770300000644056, 0.01627129999906174, 0.017022100000758655];49;2;0.05006370000046445;2.tif;mask.tiff;0.14;left;['left'];0.29616840000016964;0;0.691;2.8294456000003265;35
37;S06;A;pre;1;59.695077544482615;[0.014820399999734946, 0.01722479999807547, 0.015703500001109205, 0.016308800000842893];9;2;0.04923710000002757;2.tif;mask.tiff;0.14;left;['left'];0.2744009999987611;0;0.67;2.7906129999973928;35
38;S06;A;pre;1;59.695077544482615;[0.016088299998955335, 0.016941900001256727, 0.016358500000933418, 0.017348599998513237];16;3;0.05064900000070338;2.tif;mask.tiff;-0.14;left;['left'];0.17236480000065058;0;0.687;2.706019799999922;50
39;S06;A;pre;1;59.695077544482615;[0.017187599998578662, 0.016487600001710234, 0.016155599998455727, 0.01725309999892488];98;5;0.04989629999909084;blank.tiff;mask.tiff;-0.14;a;['left'];0.2701271000005363;0;0.615;2.7202362999996694;80
40;S06;A;pre;1;59.695077544482615;[0.0164965999974811, 0.016858000002685003, 0.01597339999716496, 0.017639300000155345];82;2;0.05047070000000531;blank.tiff;mask.tiff;-0.14;a;['left'];0.6672016999982588;0;2.869;5.900640799998655;32
41;S06;A;pre;1;59.695077544482615;[0.015855900001042755, 0.017694699999992736, 0.016349400000763126, 0.016846099999384023];20;3;0.050890200000139885;7.tif;mask.tiff;-0.14;right;['right'];0.19997220000004745;1;0.817;2.849629199998162;54
42;S06;A;pre;1;59.695077544482615;[0.01663909999842872, 0.016779800000222167, 0.016741999999794643, 0.016740999999456108];92;2;0.05026279999947292;blank.tiff;mask.tiff;-0.14;a;['left'];0.39419769999949494;0;0.739;2.9781098999992537;32
43;S06;A;pre;1;59.695077544482615;[0.01665789999970002, 0.01709109999865177, 0.017133900000771973, 0.016216399999393616];93;2;0.05044139999881736;blank.tiff;mask.tiff;0.14;a;['left'];0.25544129999980214;0;2.88;4.972288299999491;33
44;S06;A;pre;1;59.695077544482615;[0.016875200002687052, 0.01610169999912614, 0.01657089999935124, 0.016692400000465568];1;1;0.04936499999894295;2.tif;mask.tiff;0.14;left;['left'];0.44630550000147196;0;0.784;3.065089200001239;19
45;S06;A;pre;1;59.695077544482615;[0.01679820000208565, 0.01656679999723565, 0.01673520000258577, 0.01738189999741735];87;4;0.05068389999723877;blank.tiff;mask.tiff;0.14;a;['left'];0.4864411000016844;0;0.752;3.0864107000015792;65
46;S06;A;pre;1;59.695077544482615;[0.016828499999974156, 0.016855099998792866, 0.01675190000241855, 0.016117799998028204];48;2;0.04972479999923962;2.tif;mask.tiff;-0.14;left;['left'];0.22849780000251485;0;0.789;2.860581600001751;34
47;S06;A;pre;1;59.695077544482615;[0.017266399998334236, 0.0166215999997803, 0.01732830000037211, 0.015841600001294864];29;4;0.049791500001447275;7.tif;mask.tiff;0.14;right;['right'];0.7211689000032493;0;0.856;3.4211280999988958;71
48;S06;A;pre;1;59.695077544482615;[0.016765800002758624, 0.017276399998081615, 0.01616940000167233, 0.0168974000007438];11;2;0.050343200000497745;3.tif;mask.tiff;0.14;left;['left'];0.3151194000020041;0;0.888;3.048754600000393;37
49;S06;A;pre;1;59.695077544482615;[0.017298099999607075, 0.01742279999962193, 0.01596630000130972, 0.017373700000462122];50;2;0.05076280000139377;3.tif;mask.tiff;-0.14;left;['left'];0.3073535000003176;0;2.023;4.189935499998683;36
50;S06;A;pre;1;59.695077544482615;[0.01712309999857098, 0.01731890000155545, 0.015948500000376953, 0.016640099998767255];53;2;0.049907500000699656;7.tif;mask.tiff;0.14;right;['right'];0.2584392000026128;1;2.136;4.241202299999713;39
51;S06;A;pre;1;59.695077544482615;[0.01679869999861694, 0.016758500001742505, 0.016560299998673145, 0.016983600002276944];63;3;0.05030240000269259;8.tif;mask.tiff;0.14;right;['right'];0.6124909999998636;0;1.105;3.5626193000025523;57
52;S06;A;pre;1;59.695077544482615;[0.016925600000831764, 0.016509299999597715, 0.017075499999918975, 0.016201400001591537];23;3;0.04978620000110823;8.tif;mask.tiff;0.14;right;['right'];0.27251819999946747;0;0.699;2.8052779999998165;57
53;S06;A;pre;1;59.695077544482615;[0.017026900000928435, 0.016367100000934443, 0.01652009999816073, 0.017159700000775047];19;3;0.05004689999987022;3.tif;mask.tiff;0.14;left;['left'];0.26034989999971003;0;0.848;2.943369699998584;53
54;S06;A;pre;1;59.695077544482615;[0.01456039999902714, 0.01715600000170525, 0.016252199999144068, 0.01677910000216798];64;4;0.0501873000030173;2.tif;mask.tiff;-0.14;left;['left'];0.12278080000032787;0;0.614;2.588900900002045;66
55;S06;A;pre;1;59.695077544482615;[0.013432599997031502, 0.017560000000230502, 0.01568820000102278, 0.016816899998957524];99;5;0.050065100000210805;blank.tiff;mask.tiff;0.14;a;['left'];0.18900869999924907;0;0.615;2.6393881000003603;81
56;S06;A;pre;1;59.695077544482615;[0.01649780000298051, 0.01661029999741004, 0.0170499000014388, 0.016389199998229742];34;5;0.05004939999707858;3.tif;mask.tiff;-0.14;left;['left'];0.15206580000085523;0;1.071;3.6017939999983355;84
57;S06;A;pre;1;59.695077544482615;[0.017329000002064276, 0.016284799999993993, 0.016213800001423806, 0.017162499996629776];85;3;0.049661099998047575;blank.tiff;mask.tiff;0.14;a;['left'];0.31178730000101496;0;0.633;2.7781673000026785;49
58;S06;A;pre;1;59.695077544482615;[0.017404100002750056, 0.016945699997449992, 0.016120300002512522, 0.016937399999733316];71;4;0.05000339999969583;8.tif;mask.tiff;0.14;right;['left'];0.1878223000021535;0;0.614;2.638212099998782;73
59;S06;A;pre;1;59.695077544482615;[0.016809900000225753, 0.016876800000318326, 0.016729099999793107, 0.016831000000820495];74;5;0.05043690000093193;3.tif;mask.tiff;-0.14;left;['left'];0.1321367000018654;0;1.055;3.598947499998758;84
60;S06;A;pre;1;59.695077544482615;[0.01690750000125263, 0.017089699998905417, 0.01677220000055968, 0.016150499999639578];68;4;0.05001239999910467;7.tif;mask.tiff;-0.14;right;['right'];0.8585316999997303;0;1.919;5.2078495000023395;70
61;S06;A;pre;1;59.695077544482615;[0.016690899999957765, 0.017008299997542053, 0.016605600001639687, 0.017220199999428587];12;2;0.05083409999861033;7.tif;mask.tiff;-0.14;right;['right'];0.2975107000020216;1;0.998;3.130978299999697;38
62;S06;A;pre;1;59.695077544482615;[0.017305800000031013, 0.015594599997712066, 0.016553100002056453, 0.017114999998739222];14;2;0.04926269999850774;8.tif;mask.tiff;-0.14;right;['right'];0.42837449999933597;1;0.856;3.1282685000005586;40
63;S06;A;pre;1;59.695077544482615;[0.016548799998417962, 0.01672120000148425, 0.017174900000100024, 0.015605399999913061];17;3;0.049501500001497334;2.tif;mask.tiff;0.14;left;['left'];0.27570470000136993;0;0.778;2.8926453000021866;51
64;S06;A;pre;1;59.695077544482615;[0.016983099998469697, 0.016196900000068126, 0.016724699999031145, 0.01671880000139936];59;3;0.04964040000049863;3.tif;mask.tiff;0.14;left;['left'];0.27143920000162325;0;0.876;2.986948800000391;53
65;S06;A;pre;1;59.695077544482615;[0.01669419999961974, 0.016927100001339568, 0.016733699998439988, 0.01767890000337502];47;1;0.051339700003154576;8.tif;mask.tiff;0.14;right;['right'];0.2616065999973216;0;0.754;2.8605084999981045;25
66;S06;A;pre;1;59.695077544482615;[0.016446500001620734, 0.01678660000106902, 0.016772999999375315, 0.017338400000880938];38;5;0.05089800000132527;8.tif;mask.tiff;-0.14;right;['right'];0.32846040000003995;0;0.683;2.8620885999989696;88
67;S06;A;pre;1;59.695077544482615;[0.016999900002701906, 0.016654600000038045, 0.016902199997275602, 0.016830300002766307];3;1;0.050387100000079954;3.tif;mask.tiff;0.14;left;['left'];0.518076000000292;0;0.765;3.1182143000005453;21
68;S06;A;pre;1;59.695077544482615;[0.016498900000442518, 0.01706999999805703, 0.017017100002703955, 0.016049300000304356];94;3;0.05013640000106534;blank.tiff;mask.tiff;-0.14;a;['right'];0.276106900000741;0;0.73;2.8428096000025107;48
69;S06;A;pre;1;59.695077544482615;[0.01631189999898197, 0.017258800002309727, 0.016840299998875707, 0.01668200000131037];6;1;0.050781100002495805;8.tif;mask.tiff;-0.14;right;['right'];0.2219379000016488;0;0.91;2.9719765999980154;24
70;S06;A;pre;1;59.695077544482615;[0.016233199999987846, 0.017464299999119248, 0.016045299998950213, 0.016833600002428284];26;4;0.050343200000497745;3.tif;mask.tiff;-0.14;left;['left'];0.31528070000058506;0;2.24;4.398198700000648;68
71;S06;A;pre;1;59.695077544482615;[0.016080900000815745, 0.017186699999001576, 0.01596840000274824, 0.016833799996675225];65;4;0.04998889999842504;2.tif;mask.tiff;0.14;left;['left'];1.715869500003464;0;0.898;4.449067199999263;67
72;S06;A;pre;1;59.695077544482615;[0.016705500001990004, 0.015608800000336487, 0.016470099999423837, 0.016976999999315012];4;1;0.049055899999075336;7.tif;mask.tiff;-0.14;right;['right'];0.24859619999915594;0;0.935;3.017107200001192;22
73;S06;A;pre;1;59.695077544482615;[0.01655390000087209, 0.016611799997917842, 0.01717859999916982, 0.016190400001505623];95;3;0.049980799998593284;blank.tiff;mask.tiff;0.14;a;['left'];0.6365103999996791;0;0.75;3.2201047999988077;49
74;S06;A;pre;1;59.695077544482615;[0.016807600000902312, 0.01652760000069975, 0.016695199999958277, 0.016752999999880558];72;5;0.049975800000538584;2.tif;mask.tiff;-0.14;left;['left'];0.7696658999993815;0;0.866;3.4701715000010154;82
75;S06;A;pre;1;59.695077544482615;[0.01676979999683681, 0.016673699999955716, 0.016891300001589116, 0.016453200001706136];13;2;0.05001820000325097;7.tif;mask.tiff;0.14;right;['left'];0.38693960000091465;0;0.763;2.9873572000033164;39
76;S06;A;pre;1;59.695077544482615;[0.01684450000175275, 0.0163990000000922, 0.016720299998269184, 0.01782160000220756];5;1;0.050940900000568945;7.tif;mask.tiff;0.14;right;['left'];0.23980070000106934;0;0.898;2.9902643999994325;23
77;S06;A;pre;1;59.695077544482615;[0.016733799999201437, 0.01679109999895445, 0.016457600002468098, 0.016730299998016562];24;4;0.04997899999943911;2.tif;mask.tiff;-0.14;left;['left'];0.922076200000447;0;1.739;4.504843999999139;66
78;S06;A;pre;1;59.695077544482615;[0.016295800000079907, 0.017464500000642147, 0.01656899999943562, 0.01623910000125761];28;4;0.05027260000133538;7.tif;mask.tiff;-0.14;right;['right'];0.2724006999997073;0;0.933;3.0393096000007063;70
79;S06;A;pre;1;59.695077544482615;[0.017328700003417907, 0.01545119999718736, 0.017063900002540322, 0.016879699996934505];55;2;0.049394799996662186;8.tif;mask.tiff;0.14;right;['right'];0.47843730000022333;0;0.805;3.111699100001715;41
80;S06;A;pre;1;59.695077544482615;[0.017239900000276975, 0.0161523999995552, 0.01684689999819966, 0.01630980000118143];61;3;0.04930909999893629;7.tif;mask.tiff;0.14;right;['right'];0.2318176000007952;1;1.308;3.382085500001267;55
81;S06;A;pre;1;59.695077544482615;[0.017704599998978665, 0.01602450000063982, 0.016255599999567494, 0.017285599999013357];54;2;0.04956569999922067;8.tif;mask.tiff;-0.14;right;['right'];0.258175900002243;0;1.712;3.808861000001343;40
82;S06;A;pre;1;59.695077544482615;[0.016619800000626128, 0.016756400000303984, 0.016925499996432336, 0.016641600002913037];79;5;0.05032349999964936;8.tif;mask.tiff;0.14;right;['right'];0.3011415000000852;1;1.698;3.8340014000023075;89
83;S06;A;pre;1;59.695077544482615;[0.01555960000041523, 0.017205600001034327, 0.016236699997534743, 0.01747570000225096];39;5;0.05091800000082003;8.tif;mask.tiff;0.14;right;['left'];1.1445758000008937;0;0.822;3.811257099998329;89
84;S06;A;pre;1;59.695077544482615;[0.016802699999971082, 0.016491899998072768, 0.017346200002066325, 0.01668489999792655];7;1;0.05052299999806564;8.tif;mask.tiff;0.14;right;['right'];0.4986489000002621;0;0.849;3.18178330000228;25
85;S06;A;pre;1;59.695077544482615;[0.016487500000948785, 0.01691489999939222, 0.016785700001491932, 0.016785600000730483];75;5;0.050486200001614634;3.tif;mask.tiff;0.14;left;['right'];1.2780801000008069;0;2.212;5.328592400001071;85
86;S06;A;pre;1;59.695077544482615;[0.017368400000123074, 0.01596380000046338, 0.01682309999887366, 0.017179800001031253];15;2;0.04996670000036829;8.tif;mask.tiff;0.14;right;['right'];0.5137230000000272;0;1.081;3.430476199999248;41
87;S06;A;pre;1;59.695077544482615;[0.01629319999847212, 0.017002399999910267, 0.016369400000257883, 0.01669960000072024];51;2;0.05007140000088839;3.tif;mask.tiff;0.14;left;['left'];0.4053765000026033;0;1.153;3.405914099999791;37
88;S06;A;pre;1;59.695077544482615;[0.016959699998551514, 0.016823900001327274, 0.01734529999885126, 0.015340800000558374];77;5;0.04951000000073691;7.tif;mask.tiff;0.14;right;['right'];0.5397258000011789;0;1.498;3.8730976000006194;87
89;S06;A;pre;1;59.695077544482615;[0.016416700000263518, 0.017077900000003865, 0.017087899999751244, 0.0164401000001817];25;4;0.05060589999993681;2.tif;mask.tiff;0.14;left;['left'];0.6617093000022578;1;0.788;3.2959182000013243;67
90;S06;A;pre;1;59.695077544482615;[0.016328300000168383, 0.01693380000142497, 0.016025399996578926, 0.016492100003233645];62;3;0.04945130000123754;8.tif;mask.tiff;-0.14;right;['left'];0.31319079999957466;0;1.13;3.2797514000012598;56
91;S06;A;pre;1;59.695077544482615;[0.01695089999702759, 0.014922800000931602, 0.0180395999996108, 0.016425100002379622];80;1;0.049387500002922025;blank.tiff;mask.tiff;-0.14;a;['left'];0.38347950000024866;0;0.89;3.116194700000051;16
92;S06;A;pre;1;59.695077544482615;[0.011996500001259847, 0.016129299998283386, 0.017465799999627052, 0.016158500002347864];43;1;0.0497536000002583;3.tif;mask.tiff;0.14;left;['left'];0.20169000000169035;0;0.795;2.83468890000222;21
93;S06;A;pre;1;59.695077544482615;[0.01625400000193622, 0.017230800000106683, 0.01645479999933741, 0.016907799999898998];78;5;0.05059339999934309;8.tif;mask.tiff;-0.14;right;['right'];0.22673960000247462;0;0.979;3.0434600000007777;88
94;S06;A;pre;1;59.695077544482615;[0.01580610000019078, 0.01691009999922244, 0.016681599998264574, 0.016681299999618204];31;4;0.05027299999710522;8.tif;mask.tiff;0.14;right;['right'];0.30541299999822513;0;0.807;2.955995799999073;73
95;S06;A;pre;1;59.695077544482615;[0.013618699998914963, 0.019021500000235392, 0.015219500000966946, 0.015703799999755574];33;5;0.04994480000095791;2.tif;mask.tiff;0.14;left;['left'];0.6182044000015594;0;0.762;3.2177808999986155;83
96;S06;A;pre;1;59.695077544482615;[0.01576720000230125, 0.01687300000048708, 0.01664109999910579, 0.0166919000002963];57;3;0.05020599999988917;2.tif;mask.tiff;0.14;left;['left'];0.30906529999992927;0;0.848;2.9927829000007478;51
97;S06;A;pre;1;59.695077544482615;[0.016443799999251496, 0.017292700002144556, 0.016463899999507703, 0.016964300000836374];40;1;0.050720900002488634;2.tif;mask.tiff;-0.14;left;['left'];0.3424502999987453;0;0.742;2.9253826000021945;18
98;S06;A;pre;1;59.695077544482615;[0.017141000000265194, 0.01638890000322135, 0.017024799999489915, 0.016492799997649854];69;4;0.04990650000036112;7.tif;mask.tiff;0.14;right;['right'];0.38114689999929396;0;0.883;3.0979402999982995;71
99;S06;A;pre;1;59.695077544482615;[0.016799699998955475, 0.01659269999800017, 0.016265400001429953, 0.0170360999982222];66;4;0.04989419999765232;3.tif;mask.tiff;-0.14;left;['right'];0.3991561000002548;0;0.763;2.999370199999248;68
100;S06;A;pre;2;59.695077544482615;[0.016976100003375905, 0.016637400000035996, 0.01616739999735728, 0.017282900000282098];87;4;0.05008769999767537;blank.tiff;mask.tiff;0.14;a;['left'];0.32300199999735923;0;0.738;2.889711299998453;65
101;S06;A;pre;2;59.695077544482615;[0.016540600001462735, 0.01656359999833512, 0.016738900001655566, 0.015933099999529077];23;3;0.049235599999519764;8.tif;mask.tiff;0.14;right;['right'];0.6489031999990402;0;0.751;3.2316350000000966;57
102;S06;A;pre;2;59.695077544482615;[0.016760599999543047, 0.016028000001824694, 0.017493499999545747, 0.01712240000051679];32;5;0.05064390000188723;2.tif;mask.tiff;-0.14;left;['left'];0.3158459000005678;0;1.467;3.6324096000025747;82
103;S06;A;pre;2;59.695077544482615;[0.01658799999859184, 0.01671340000029886, 0.01667000000088592, 0.01642089999950258];78;5;0.04980430000068736;8.tif;mask.tiff;-0.14;right;['right'];0.26503369999772985;0;2.175;4.281079299998964;88
104;S06;A;pre;2;59.695077544482615;[0.015244999998685671, 0.01735760000156006, 0.016807799998787232, 0.016308700000081444];89;5;0.050474100000428734;blank.tiff;mask.tiff;0.14;a;['right'];0.9961943999987852;0;0.879;3.7131989000008616;81
105;S06;A;pre;2;59.695077544482615;[0.016574900000705384, 0.01636089999738033, 0.01672830000097747, 0.017045600001438288];25;4;0.05013479999979609;2.tif;mask.tiff;0.14;left;['left'];0.18862389999776497;0;1.061;3.0881511000006867;67
106;S06;A;pre;2;59.695077544482615;[0.015025400000013178, 0.01685640000141575, 0.01630509999813512, 0.01686800000243238];20;3;0.05002950000198325;7.tif;mask.tiff;-0.14;right;['right'];0.6709120000014082;0;1.323;3.8371483999981137;54
107;S06;A;pre;2;59.695077544482615;[0.016274300000077346, 0.017246999999770196, 0.01625630000125966, 0.0165376999975706];53;2;0.050040999998600455;7.tif;mask.tiff;0.14;right;['right'];0.6220951999966928;0;0.954;3.4056157000013627;39
108;S06;A;pre;2;59.695077544482615;[0.015037599998322548, 0.01687330000277143, 0.01641389999713283, 0.01661969999986468];2;1;0.04990689999976894;3.tif;mask.tiff;-0.14;left;['left'];0.19761960000323597;0;0.834;2.8809220000002824;20
109;S06;A;pre;2;59.695077544482615;[0.017147999998996966, 0.01708409999992, 0.016235499999311287, 0.017225100000359816];91;1;0.0505446999995911;blank.tiff;mask.tiff;0.14;a;['left'];0.9607705999987957;0;1.116;3.9111818999990646;17
110;S06;A;pre;2;59.695077544482615;[0.017032699997798773, 0.0160701999993762, 0.01832510000167531, 0.015707200000179];41;1;0.05010250000123051;2.tif;mask.tiff;0.14;left;['left'];0.4334323000002769;0;1.28;3.5498186000004353;19
111;S06;A;pre;2;59.695077544482615;[0.01667230000020936, 0.017096899999160087, 0.01585940000222763, 0.01703300000008312];13;2;0.04998930000147084;7.tif;mask.tiff;0.14;right;['right'];0.6268342000003031;0;1.315;3.7766860999981873;39
112;S06;A;pre;2;59.695077544482615;[0.016049300000304356, 0.016605200002231868, 0.016878899998118868, 0.016354999999748543];33;5;0.04983910000009928;2.tif;mask.tiff;0.14;left;['left'];0.3248235000028217;0;0.945;3.107878400001937;83
