;null_trials;SOA;contrast;subj_response;obj_response
71;0;3;-3.95516952522712e-16;1;1
72;0;3;-0.020000000000000396;1;1
73;0;3;-0.040000000000000396;1;1
74;0;3;-0.0600000000000004;1;1
75;0;3;-0.0800000000000004;1;0
76;0;3;-0.0600000000000004;1;1
77;0;3;-0.0800000000000004;1;1
78;0;3;-0.10000000000000041;1;0
79;0;3;-0.0800000000000004;1;1
80;0;3;-0.10000000000000041;1;0
81;0;3;-0.0800000000000004;1;0
82;0;3;-0.0600000000000004;1;1
83;0;3;-0.0800000000000004;1;1
84;0;3;-0.10000000000000041;1;1
85;1;3;-0.12000000000000041;1;1
86;0;3;-0.1400000000000004;1;0
87;0;3;-0.1200000000000004;1;1
88;0;3;-0.1400000000000004;1;0
89;0;3;-0.1200000000000004;1;0
90;0;3;-0.1000000000000004;1;0
91;0;3;-0.08000000000000039;1;1
92;0;3;-0.1000000000000004;1;1
93;0;3;-0.1200000000000004;1;0
94;0;3;-0.1000000000000004;1;0
95;0;3;-0.08000000000000039;1;1
96;0;3;-0.1000000000000004;1;1
97;1;3;-0.1200000000000004;1;0
98;0;3;-0.1000000000000004;1;0
99;0;3;-0.08000000000000039;1;1
100;0;3;-0.1000000000000004;1;1
101;0;3;-0.1200000000000004;1;0
102;0;3;-0.1000000000000004;1;1
103;0;3;-0.1200000000000004;1;1
104;0;3;-0.1400000000000004;1;0
105;1;3;-0.1200000000000004;1;1
106;0;3;-0.1400000000000004;1;1
107;0;3;-0.1600000000000004;1;0
108;0;3;-0.1400000000000004;1;1
109;0;3;-0.1600000000000004;1;1
110;1;3;-0.18000000000000038;1;1
111;0;3;-0.20000000000000037;1;0
112;0;3;-0.18000000000000038;1;1
113;0;3;-0.20000000000000037;1;0
114;0;3;-0.18000000000000038;1;0
115;0;3;-0.1600000000000004;1;0
116;0;3;-0.1400000000000004;1;1
117;0;3;-0.1600000000000004;1;1
118;0;3;-0.18000000000000038;1;1
119;0;3;-0.20000000000000037;1;1
120;0;3;-0.22000000000000036;1;0
121;0;3;-0.20000000000000037;1;1
122;0;3;-0.22000000000000036;1;1
123;0;3;-0.24000000000000035;1;1
124;0;3;-0.26000000000000034;1;0
125;0;3;-0.24000000000000035;1;1
126;1;3;-0.26000000000000034;1;1
127;0;3;-0.28000000000000036;1;1
128;0;3;-0.3000000000000004;1;0
129;0;3;-0.28000000000000036;1;0
130;0;3;-0.26000000000000034;1;1
131;0;3;-0.28000000000000036;1;1
132;0;3;-0.3000000000000004;1;0
133;0;3;-0.28000000000000036;1;0
134;1;3;-0.26000000000000034;1;1
135;0;3;-0.28000000000000036;1;1
136;0;3;-0.3000000000000004;1;1
137;0;3;-0.3200000000000004;1;0
138;0;3;-0.3000000000000004;1;1
139;0;3;-0.3200000000000004;1;0
140;0;3;-0.3000000000000004;1;1
141;0;3;-0.3200000000000004;1;1
142;0;3;-0.3400000000000004;1;1
143;0;3;-0.36000000000000043;1;1
144;0;3;-0.38000000000000045;1;0
145;0;3;-0.36000000000000043;1;0
146;0;3;-0.3400000000000004;1;1
147;0;3;-0.36000000000000043;1;1
148;0;3;-0.38000000000000045;1;0
149;0;3;-0.36000000000000043;1;1
150;0;3;-0.38000000000000045;1;0
151;0;3;-0.36000000000000043;1;1
152;0;3;-0.38000000000000045;1;0
153;0;3;-0.36000000000000043;1;0
154;0;3;-0.3400000000000004;1;1
155;0;3;-0.36000000000000043;1;1
156;0;3;-0.38000000000000045;1;1
157;0;3;-0.40000000000000047;1;0
158;0;3;-0.38000000000000045;1;0
159;0;3;-0.36000000000000043;1;1
160;0;3;-0.38000000000000045;1;1
161;0;3;-0.40000000000000047;1;0
162;0;3;-0.38000000000000045;1;1
163;0;3;-0.40000000000000047;1;0
164;0;3;-0.38000000000000045;1;1
165;0;3;-0.40000000000000047;1;0
166;0;3;-0.38000000000000045;1;0
167;0;3;-0.36000000000000043;1;1
168;0;3;-0.38000000000000045;1;1
169;0;3;-0.40000000000000047;1;0
170;1;3;-0.38000000000000045;1;1
171;0;3;-0.40000000000000047;1;1
172;0;3;-0.4200000000000005;1;1
173;0;3;-0.4400000000000005;1;0
174;0;3;-0.4200000000000005;1;1
175;0;3;-0.4400000000000005;1;1
176;0;3;-0.4600000000000005;1;0
177;0;3;-0.4400000000000005;1;0
178;0;3;-0.4200000000000005;1;0
179;0;3;-0.40000000000000047;1;1
180;0;3;-0.4200000000000005;1;0
181;0;3;-0.40000000000000047;1;1
182;0;3;-0.4200000000000005;1;1
183;0;3;-0.4400000000000005;1;1
184;0;3;-0.4600000000000005;1;0
185;0;3;-0.4400000000000005;1;1
186;0;3;-0.4600000000000005;1;0
187;0;3;-0.4400000000000005;1;1
188;0;3;-0.4600000000000005;1;1
189;0;3;-0.48000000000000054;1;0
190;0;3;-0.4600000000000005;1;1
191;0;3;-0.48000000000000054;1;1
192;0;3;-0.5000000000000006;1;1
193;0;3;-0.5200000000000006;1;1
194;0;3;-0.5400000000000006;1;1
195;0;3;-0.5600000000000006;1;1
196;1;3;-0.5800000000000006;1;0
197;0;3;-0.5600000000000006;1;0
198;0;3;-0.5400000000000006;1;0
199;0;3;-0.5200000000000006;1;1
