;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
0;s03bis;A;pre;1;59.88404052541014;[0.016662999987602234, 0.01678359997458756, 0.017271300079301, 0.016114400001242757];32;5;0.050169300055131316;2.tif;mask.tiff;-0.14;left;['left'];0.3802628999110311;1;1.724;3.951898500090465;82
1;s03bis;A;pre;1;59.88404052541014;[0.017036300036124885, 0.01596579991746694, 0.0169836999848485, 0.016642700065858662];62;3;0.0495921999681741;8.tif;mask.tiff;-0.14;right;['right'];0.5971910000080243;1;0.783;3.2128737999591976;56
2;s03bis;A;pre;1;59.88404052541014;[0.01352559996303171, 0.016758900019340217, 0.01634510001167655, 0.01676290004979819];42;1;0.04986690008081496;3.tif;mask.tiff;-0.14;left;['left'];0.5835393000161275;1;1.115;3.5337322000414133;20
3;s03bis;A;pre;1;59.88404052541014;[0.01897209999151528, 0.0158118000254035, 0.017033199896104634, 0.016352200065739453];2;1;0.049197199987247586;3.tif;mask.tiff;-0.14;left;['left'];0.35447899997234344;1;0.724;2.936525100027211;20
4;s03bis;A;pre;1;59.88404052541014;[0.01643109996803105, 0.017415300011634827, 0.016423699911683798, 0.016099900007247925];36;5;0.04993889993056655;7.tif;mask.tiff;-0.14;right;['right'];0.3378756999736652;1;0.9;3.0717293000780046;86
5;s03bis;A;pre;1;59.88404052541014;[0.01665729994419962, 0.01725170004647225, 0.023128099972382188, 0.00929290009662509];69;4;0.04967270011547953;7.tif;mask.tiff;0.14;right;['right'];0.3388345999410376;1;0.675;2.8549501999514177;71
6;s03bis;A;pre;1;59.88404052541014;[0.016673400066792965, 0.016812799964100122, 0.01782950002234429, 0.015959399985149503];59;3;0.050601699971593916;3.tif;mask.tiff;0.14;left;['left'];0.39170859998557717;1;1.554;3.7912858000490814;53
7;s03bis;A;pre;1;59.88404052541014;[0.01625480002257973, 0.016608200035989285, 0.016597699956037104, 0.0171156000578776];16;3;0.05032150004990399;2.tif;mask.tiff;-0.14;left;['left'];0.22092920006252825;1;0.653;2.7214125000173226;50
8;s03bis;A;pre;1;59.88404052541014;[0.01710489997640252, 0.017150699975900352, 0.01568890002090484, 0.017097300034947693];81;1;0.049936900031752884;blank.tiff;mask.tiff;0.14;a;['right'];1.7224441999569535;0;1.054;4.6227978999959305;17
9;s03bis;A;pre;1;59.88404052541014;[0.014690799987874925, 0.015737400040961802, 0.017521900008432567, 0.01619969995226711];77;5;0.04945900000166148;7.tif;mask.tiff;0.14;right;['right'];0.37946399999782443;1;0.62;2.8466274000238627;87
10;s03bis;A;pre;1;59.88404052541014;[0.015574999968521297, 0.01720010000281036, 0.017141800024546683, 0.01682949997484684];80;1;0.05117140000220388;blank.tiff;mask.tiff;-0.14;a;['right'];0.5376272000139579;0;0.896;3.2722038000356406;16
11;s03bis;A;pre;1;59.88404052541014;[0.01696170005016029, 0.016359500004909933, 0.016533599933609366, 0.016248700092546642];65;4;0.04914180003106594;2.tif;mask.tiff;0.14;left;['left'];0.615960199967958;1;0.738;3.198892100015655;67
12;s03bis;A;pre;1;59.88404052541014;[0.0176919000223279, 0.015531399985775352, 0.016437800019048154, 0.016920299967750907];70;4;0.04888949997257441;8.tif;mask.tiff;-0.14;right;['right'];0.3647285000188276;1;1.061;3.2640809000004083;72
13;s03bis;A;pre;1;59.88404052541014;[0.017932399990968406, 0.017131999949924648, 0.01639380003325641, 0.01789469993673265];88;5;0.05142049991991371;blank.tiff;mask.tiff;-0.14;a;['right'];0.8003938999027014;0;1.131;3.7825872000539675;80
14;s03bis;A;pre;1;59.88404052541014;[0.016481099999509752, 0.017126600025221705, 0.01655069994740188, 0.01670360006392002];33;5;0.05038090003654361;2.tif;mask.tiff;0.14;left;['left'];0.6003933999454603;1;0.821;3.2673351999837905;83
15;s03bis;A;pre;1;59.88404052541014;[0.017372199916280806, 0.015655600000172853, 0.016867500031366944, 0.01674680004362017];74;5;0.04926990007515997;3.tif;mask.tiff;-0.14;left;['left'];0.32704349991399795;1;0.629;2.7937575000105426;84
16;s03bis;A;pre;1;59.88404052541014;[0.016150800045579672, 0.016227600048296154, 0.01717599993571639, 0.01673620007932186];51;2;0.050139800063334405;3.tif;mask.tiff;0.14;left;['right'];1.2289037000155076;0;1.389;4.462053700000979;37
17;s03bis;A;pre;1;59.88404052541014;[0.015429799910634756, 0.016371000092476606, 0.017027699970640242, 0.017043899977579713];68;4;0.05044260004069656;7.tif;mask.tiff;-0.14;right;['right'];0.6542486000107601;1;1.138;3.636943900026381;70
18;s03bis;A;pre;1;59.88404052541014;[0.01701919990591705, 0.016384200076572597, 0.016843099961988628, 0.01640259998384863];14;2;0.049629900022409856;8.tif;mask.tiff;-0.14;right;['right'];0.6439549999777228;1;1.405;3.894074899959378;40
19;s03bis;A;pre;1;59.88404052541014;[0.01779109996277839, 0.016246500075794756, 0.01644269993994385, 0.016255200025625527];37;5;0.04894440004136413;7.tif;mask.tiff;0.14;right;['right'];0.8358339999103919;1;0.794;3.468307999894023;87
20;s03bis;A;pre;1;59.88404052541014;[0.018072100006975234, 0.01569160004146397, 0.016493599978275597, 0.017187300021760166];97;4;0.049372500041499734;blank.tiff;mask.tiff;0.14;a;['right'];0.7132448999909684;0;2.423;4.978634900064208;65
21;s03bis;A;pre;1;59.88404052541014;[0.017159100039862096, 0.01654919993598014, 0.016277500079013407, 0.01705439994111657];22;3;0.04988109995611012;8.tif;mask.tiff;-0.14;right;['right'];0.5781016999389976;1;1.321;3.7443489999277517;56
22;s03bis;A;pre;1;59.88404052541014;[0.016526999999769032, 0.016499500023201108, 0.017002300010062754, 0.01735239999834448];15;2;0.05085420003160834;8.tif;mask.tiff;0.14;right;['right'];1.4030097000068054;1;1.385;4.636133500025608;41
23;s03bis;A;pre;1;59.88404052541014;[0.016040400019846857, 0.016304900054819882, 0.017194799962453544, 0.016292099957354367];78;5;0.04979179997462779;8.tif;mask.tiff;-0.14;right;['right'];1.5288757999660447;1;0.681;4.045745200011879;88
24;s03bis;A;pre;1;59.88404052541014;[0.01625950005836785, 0.016169299953617156, 0.017587400041520596, 0.016132599906995893];66;4;0.049889299902133644;3.tif;mask.tiff;-0.14;left;['left'];0.2895475000841543;1;0.655;2.7897509000031278;68
25;s03bis;A;pre;1;59.88404052541014;[0.01654039998538792, 0.01729190000332892, 0.0159482000162825, 0.017463400028645992];45;1;0.05070350004825741;7.tif;mask.tiff;0.14;right;['right'];0.8465239000506699;1;0.817;3.495737100020051;23
26;s03bis;A;pre;1;59.88404052541014;[0.017150599975138903, 0.015984500059857965, 0.01646650000475347, 0.016904299962334335];29;4;0.04935530002694577;7.tif;mask.tiff;0.14;right;['right'];2.057306000031531;1;0.948;4.841106699896045;71
