;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
0;S10;A;pre;1;59.995956269694275;[0.016025699966121465, 0.01652280002599582, 0.016579599992837757, 0.01671420002821833];92;2;0.04981660004705191;blank.tiff;mask.tiff;-0.14;a;['right'];0.6544782999553718;0;1.043;3.5376485000015236;32
1;S10;A;pre;1;59.995956269694275;[0.017074599978514016, 0.01666969998041168, 0.01690660003805533, 0.01608729996951297];25;4;0.04966359998797998;2.tif;mask.tiff;0.14;left;['left'];0.6969975999672897;0;1.12;3.6638472999911755;67
2;S10;A;pre;1;59.995956269694275;[0.01653319998877123, 0.01666090002981946, 0.016394399979617447, 0.01634939998621121];55;2;0.049404699995648116;8.tif;mask.tiff;0.14;right;['right'];0.588813400012441;0;0.997;3.4220729999942705;41
3;S10;A;pre;1;59.995956269694275;[0.01612260000547394, 0.016593399981502444, 0.016736800025682896, 0.01685179997002706];66;4;0.0501819999772124;3.tif;mask.tiff;-0.14;left;['right'];0.5979157999972813;0;0.957;3.4166549000074156;68
4;S10;A;pre;1;59.995956269694275;[0.01568280003266409, 0.016506100015249103, 0.01721589994849637, 0.016544200014322996];4;1;0.05026619997806847;7.tif;mask.tiff;-0.14;right;['right'];0.5193226999836043;1;0.995;3.3519919000100344;22
5;S10;A;pre;1;59.995956269694275;[0.01664119999622926, 0.016944199975114316, 0.016181799990590662, 0.017163900018204004];37;5;0.05028989998390898;7.tif;mask.tiff;0.14;right;['right'];0.6314483999740332;1;0.895;3.365215600002557;87
6;S10;A;pre;1;59.995956269694275;[0.015813399979379028, 0.017354600015096366, 0.01651079999282956, 0.016329300007782876];54;2;0.050194700015708804;8.tif;mask.tiff;-0.14;right;['right'];0.3413018999854103;1;0.831;3.006728899956215;40
7;S10;A;pre;1;59.995956269694275;[0.016739899991080165, 0.01585599995451048, 0.017415500013157725, 0.016157899983227253];21;3;0.04942939995089546;7.tif;mask.tiff;0.14;right;['right'];0.2929774000076577;1;0.9;3.0254969999659806;55
8;S10;A;pre;1;59.995956269694275;[0.017194499960169196, 0.016086200019344687, 0.023613299999851733, 0.010034699982497841];56;3;0.04973420000169426;2.tif;mask.tiff;-0.14;left;['left'];0.8697233000420965;1;1.113;3.8195923999883235;50
9;S10;A;pre;1;59.995956269694275;[0.009104099997784942, 0.016284000012092292, 0.016371099976822734, 0.016837900038808584];27;4;0.04949300002772361;3.tif;mask.tiff;0.14;left;['left'];0.7410862999968231;1;0.947;3.5578302999492735;69
