;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
10;S12;A;pre;1;59.90908197718123;[0.016720700000007582, 0.01683149999996658, 0.016165000000000873, 0.016563200000007328];99;5;0.04955969999997478;blank.tiff;mask.tiff;0.14;a;['left'];0.42207930000000715;0;0.979;3.2382153000000358;81
11;S12;A;pre;1;59.90908197718123;[0.016865100000018174, 0.016431599999975788, 0.01713280000001305, 0.01719500000001517];63;3;0.05075940000000401;8.tif;mask.tiff;0.14;right;['right'];0.28028960000000325;0;3.5;5.613523999999984;57
12;S12;A;pre;1;59.90908197718123;[0.00450549999999339, 0.01696110000000317, 0.016310799999985193, 0.01665140000000065];38;5;0.04992329999998901;8.tif;mask.tiff;-0.14;right;['right'];0.5772764999999822;0;1.077;3.5095342999999843;88
13;S12;A;pre;1;59.90908197718123;[0.016789399999993293, 0.01650449999999637, 0.016554900000016914, 0.01721879999996645];11;2;0.050278199999979734;3.tif;mask.tiff;0.14;left;['left'];0.31649759999999105;1;0.741;2.89963019999999;37
14;S12;A;pre;1;59.90908197718123;[0.016481499999997595, 0.01676109999999653, 0.016683400000033544, 0.01698310000000447];51;2;0.050427600000034545;3.tif;mask.tiff;0.14;left;['left'];1.5934588999999733;1;0.773;4.209978100000001;37
15;S12;A;pre;1;59.90908197718123;[0.01669600000002447, 0.01723349999997481, 0.015913399999988087, 0.016755700000032903];25;4;0.0499025999999958;2.tif;mask.tiff;0.14;left;['left'];0.22840390000004618;1;0.736;2.811658599999987;67
16;S12;A;pre;1;59.90908197718123;[0.007656700000040928, 0.01728749999995216, 0.016839600000025712, 0.016776699999979883];22;3;0.050903799999957755;8.tif;mask.tiff;-0.14;right;['right'];0.29725359999997636;0;0.705;2.8645539999999983;56
17;S12;A;pre;1;59.90908197718123;[0.017574200000012752, 0.016035299999998642, 0.015621900000041933, 0.017521999999985383];68;4;0.04917920000002596;7.tif;mask.tiff;-0.14;right;['right'];0.2881591999999955;1;0.703;2.838863300000014;70
18;S12;A;pre;1;59.90908197718123;[0.016620999999986452, 0.017421600000034232, 0.01635360000000219, 0.016536099999996168];1;1;0.05031130000003259;2.tif;mask.tiff;0.14;left;['left'];0.2539365000000089;1;1.81;3.9037541999999803;19
19;S12;A;pre;1;59.90908197718123;[0.016953299999954652, 0.016910999999993237, 0.016357600000048933, 0.01660909999998239];45;1;0.04987770000002456;7.tif;mask.tiff;0.14;right;['right'];0.35904809999999543;1;1.054;3.9260041;23
20;S12;A;pre;1;59.90908197718123;[0.01633270000002085, 0.016490599999997357, 0.016712100000006558, 0.01673399999998537];32;5;0.04993669999998929;2.tif;mask.tiff;-0.14;left;['left'];0.3739219999999932;1;1.265;3.4737326000000053;82
21;S12;A;pre;1;59.90908197718123;[0.017016300000022966, 0.01689669999996113, 0.016664800000000923, 0.016265300000043226];96;4;0.04982680000000528;blank.tiff;mask.tiff;-0.14;a;['right'];0.40108879999996816;0;0.927;3.1679638000000523;64
22;S12;A;pre;1;59.90908197718123;[0.01640450000002147, 0.016735499999981585, 0.016356900000005226, 0.016838699999993878];9;2;0.04993109999998069;2.tif;mask.tiff;0.14;left;['left'];0.949195799999984;1;1.924;4.715308099999959;35
23;S12;A;pre;1;59.90908197718123;[0.016721899999993184, 0.016596200000037697, 0.01647069999995665, 0.016924900000049092];64;4;0.04999180000004344;2.tif;mask.tiff;-0.14;left;['left'];0.40189329999998336;1;2.721;4.96880520000002;66
24;S12;A;pre;1;59.90908197718123;[0.016572499999995216, 0.01677430000000868, 0.01628029999994851, 0.016974500000003445];95;3;0.050029099999960636;blank.tiff;mask.tiff;0.14;a;['right'];0.6173790000000281;0;0.832;3.283684800000003;49
25;S12;A;pre;1;59.90908197718123;[0.017026199999975233, 0.01653449999997747, 0.01679320000005191, 0.016056899999966845];43;1;0.049384599999996226;3.tif;mask.tiff;0.14;left;['left'];1.2059815000000071;1;0.875;3.9223858999999948;21
26;S12;A;pre;1;59.90908197718123;[0.01659660000001395, 0.015792199999964396, 0.017073000000038974, 0.016505199999983233];26;4;0.0493703999999866;3.tif;mask.tiff;-0.14;left;['left'];0.43276860000003126;1;0.949;3.231896899999981;68
27;S12;A;pre;1;59.90908197718123;[0.016481999999996333, 0.01645960000001878, 0.01694159999999556, 0.01689600000003111];35;5;0.05029720000004545;3.tif;mask.tiff;0.14;left;['left'];0.5835390999999959;1;0.959;3.3835095000000024;85
28;S12;A;pre;1;59.90908197718123;[0.01626880000003439, 0.01665509999997994, 0.016899700000010398, 0.016367399999978716];23;3;0.04992219999996905;8.tif;mask.tiff;0.14;right;['right'];0.3525486000000342;1;0.816;3.0027938000000063;57
29;S12;A;pre;1;59.90908197718123;[0.01710710000003246, 0.016514200000017354, 0.01636299999995572, 0.01700770000002194];53;2;0.049884899999995014;7.tif;mask.tiff;0.14;right;['right'];0.3850578999999925;1;0.907;3.1346015999999963;39
30;S12;A;pre;1;59.90908197718123;[0.017088899999976093, 0.016516599999988557, 0.016894000000036158, 0.016523299999960273];17;3;0.04993389999998499;2.tif;mask.tiff;0.14;left;['left'];0.2748774000000367;1;1.351;3.458373600000016;51
31;S12;A;pre;1;59.90908197718123;[0.01722040000004199, 0.01638959999996814, 0.01682650000003605, 0.016748599999971248];19;3;0.04996469999997544;3.tif;mask.tiff;0.14;left;['left'];1.0638903999999911;1;0.787;3.697203599999966;53
32;S12;A;pre;1;59.90908197718123;[0.01720949999997856, 0.015839599999992515, 0.0168613000000164, 0.016877399999998488];90;1;0.0495783000000074;blank.tiff;mask.tiff;-0.14;a;['right'];0.3000163000000384;0;1.262;3.3994391999999607;16
33;S12;A;pre;1;59.90908197718123;[0.016750699999988683, 0.016994800000020405, 0.016341199999942546, 0.017347100000051796];50;2;0.05068310000001475;3.tif;mask.tiff;-0.14;left;['left'];0.31368470000001025;1;0.945;3.1140649000000167;36
34;S12;A;pre;1;59.90908197718123;[0.016835700000001452, 0.01631540000005316, 0.016305899999906615, 0.0167641000000458];2;1;0.049385400000005575;3.tif;mask.tiff;-0.14;left;['left'];0.31270539999997027;0;0.91;3.0624897000000146;20
35;S12;A;pre;1;59.90908197718123;[0.017025600000010854, 0.017064300000015464, 0.016316399999936948, 0.01700549999998202];57;3;0.05038619999993443;2.tif;mask.tiff;0.14;left;['left'];0.3000633999999991;1;0.844;2.9833707999999888;51
36;S12;A;pre;1;59.90908197718123;[0.016777099999899292, 0.017173000000070715, 0.01585529999999835, 0.017433200000027682];13;2;0.05046150000009675;7.tif;mask.tiff;0.14;right;['right'];0.5813239999999951;1;1.687;4.115103699999963;39
37;S12;A;pre;1;59.90908197718123;[0.0162731000000349, 0.016654300000027433, 0.016084199999909288, 0.016923399999996036];33;5;0.04966189999993276;2.tif;mask.tiff;0.14;left;['left'];0.40325770000004013;1;1.085;3.3358805000000302;83
38;S12;A;pre;1;59.90908197718123;[0.017011799999977484, 0.016449599999987186, 0.01690099999996164, 0.016865300000063144];93;2;0.05021590000001197;blank.tiff;mask.tiff;0.14;a;['left'];0.4215373999999201;0;0.696;2.9711975999999822;33
39;S12;A;pre;1;59.90908197718123;[0.010661400000003596, 0.016696799999976975, 0.01610670000002301, 0.016665399999965302];62;3;0.04946889999996529;8.tif;mask.tiff;-0.14;right;['right'];0.28401270000006207;0;2.135;4.300891499999921;56
40;S12;A;pre;1;59.90908197718123;[0.016794300000015028, 0.017162600000006023, 0.01650449999999637, 0.016279199999985394];78;5;0.04994629999998779;8.tif;mask.tiff;-0.14;right;['right'];0.3295094000000063;0;1.174;3.3467147999999725;88
41;S12;A;pre;1;59.90908197718123;[0.01614950000009685, 0.01685809999992216, 0.016673500000024433, 0.016915799999992487];40;1;0.05044739999993908;2.tif;mask.tiff;-0.14;left;['left'];0.2682651000000078;1;0.808;2.9174189000000297;18
42;S12;A;pre;1;59.90908197718123;[0.01638869999999315, 0.017719599999963975, 0.015898700000093413, 0.016860599999972692];7;1;0.05047890000003008;8.tif;mask.tiff;0.14;right;['right'];0.31981149999990066;1;0.844;3.0033506999999418;25
43;S12;A;pre;1;59.90908197718123;[0.013140600000042468, 0.016806899999892266, 0.017344800000046234, 0.01671729999998206];58;3;0.05086899999992056;3.tif;mask.tiff;-0.14;left;['left'];0.281656699999985;1;0.878;2.9983316999999943;52
