;subject;stim;session;block;frame_rate;trial_nb;target;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT
104;s03bis;A;pre;2;60.08138626403041;47;e;left;['right'];0.6157125999452546;1;1.973
105;s03bis;A;pre;2;60.08138626403041;37;a;right;['right'];0.5551105999620631;0;0.738
106;s03bis;A;pre;2;60.08138626403041;27;a;right;['right'];0.4162351998966187;1;0.886
107;s03bis;A;pre;2;60.08138626403041;6;a;right;['left'];0.19342620007228106;1;1.098
108;s03bis;A;pre;2;60.08138626403041;14;a;right;['right'];0.43348190002143383;1;0.828
109;s03bis;A;pre;2;60.08138626403041;81;noise;;['right'];0.39207120006904006;0;0.644
110;s03bis;A;pre;2;60.08138626403041;42;e;left;['left'];0.4902742999838665;1;1.481
111;s03bis;A;pre;2;60.08138626403041;3;a;right;['left'];0.44162820000201464;1;0.72
112;s03bis;A;pre;2;60.08138626403041;72;e;left;['right'];0.41507429990451783;1;1.836
113;s03bis;A;pre;2;60.08138626403041;67;e;left;['left'];0.48281499999575317;1;1.035
114;s03bis;A;pre;2;60.08138626403041;93;noise;;['right'];0.5008855999913067;0;1.224
115;s03bis;A;pre;2;60.08138626403041;44;e;left;['left'];0.198687499971129;1;0.645
116;s03bis;A;pre;2;60.08138626403041;65;e;left;['right'];0.2953317000064999;1;0.765
117;s03bis;A;pre;2;60.08138626403041;85;noise;;['right'];1.5587177999550477;0;1.12
118;s03bis;A;pre;2;60.08138626403041;82;noise;;['right'];0.2094366999808699;0;0.791
119;s03bis;A;pre;2;60.08138626403041;75;e;left;['right'];0.31921879993751645;1;0.809
120;s03bis;A;pre;2;60.08138626403041;25;a;right;['right'];0.19990860007237643;1;0.808
121;s03bis;A;pre;2;60.08138626403041;56;e;left;['left'];0.18745640001725405;1;0.744
122;s03bis;A;pre;2;60.08138626403041;87;noise;;['right'];0.3122668999712914;0;0.611
123;s03bis;A;pre;2;60.08138626403041;98;noise;;['right'];0.36903169995639473;0;0.639
124;s03bis;A;pre;2;60.08138626403041;12;a;right;['right'];0.5919233999447897;1;1.436
125;s03bis;A;pre;2;60.08138626403041;13;a;right;['right'];0.3237989000044763;1;0.903
126;s03bis;A;pre;2;60.08138626403041;33;a;right;['left'];0.392716099973768;1;0.623
127;s03bis;A;pre;2;60.08138626403041;0;a;right;['right'];0.6096339999930933;1;0.736
128;s03bis;A;pre;2;60.08138626403041;58;e;left;['right'];0.37336720002349466;1;4.047
129;s03bis;A;pre;2;60.08138626403041;79;e;left;['left'];0.4478664000052959;1;1.161
130;s03bis;A;pre;2;60.08138626403041;43;e;left;['right'];0.31988160009495914;1;0.724
131;s03bis;A;pre;2;60.08138626403041;4;a;right;['right'];0.24833360000047833;1;0.625
132;s03bis;A;pre;2;60.08138626403041;63;e;left;['right'];0.32256850006524473;1;0.721
133;s03bis;A;pre;2;60.08138626403041;86;noise;;['right'];0.4267269999254495;0;1.642
134;s03bis;A;pre;2;60.08138626403041;31;a;right;['right'];0.2193902999861166;1;0.731
135;s03bis;A;pre;2;60.08138626403041;18;a;right;['right'];0.3615533000556752;1;0.866
136;s03bis;A;pre;2;60.08138626403041;32;a;right;['right'];0.2124387000221759;1;0.757
137;s03bis;A;pre;2;60.08138626403041;78;e;left;['left'];0.42094670003280044;1;0.988
138;s03bis;A;pre;2;60.08138626403041;80;noise;;['right'];1.0772362999850884;0;5.751
139;s03bis;A;pre;2;60.08138626403041;62;e;left;['right'];0.4552166999783367;1;1.002
140;s03bis;A;pre;2;60.08138626403041;51;e;left;['right'];0.3954357000766322;1;0.688
141;s03bis;A;pre;2;60.08138626403041;17;a;right;['right'];0.24536400008946657;1;0.784
142;s03bis;A;pre;2;60.08138626403041;77;e;left;['right'];0.3333467000629753;1;0.711
143;s03bis;A;pre;2;60.08138626403041;74;e;left;['left'];0.2770655000349507;1;0.647
144;s03bis;A;pre;2;60.08138626403041;22;a;right;['right'];0.2983696000883356;1;0.795
145;s03bis;A;pre;2;60.08138626403041;71;e;left;['left'];0.25885129999369383;1;0.608
146;s03bis;A;pre;2;60.08138626403041;48;e;left;['left'];0.3097980000311509;1;0.844
147;s03bis;A;pre;2;60.08138626403041;60;e;left;['right'];0.2138776999199763;1;0.714
148;s03bis;A;pre;2;60.08138626403041;19;a;right;['right'];1.4747235999675468;0;1.837
149;s03bis;A;pre;2;60.08138626403041;53;e;left;['right'];0.31176140008028597;1;0.75
150;s03bis;A;pre;2;60.08138626403041;11;a;right;['right'];0.6532500999746844;1;0.779
151;s03bis;A;pre;2;60.08138626403041;21;a;right;['right'];0.4912762000458315;0;1.172
152;s03bis;A;pre;2;60.08138626403041;73;e;left;['right'];0.34249650000128895;1;2.242
153;s03bis;A;pre;2;60.08138626403041;57;e;left;['left'];0.3383477999595925;1;0.922
154;s03bis;A;pre;2;60.08138626403041;9;a;right;['right'];0.2555512998951599;1;0.757
155;s03bis;A;pre;2;60.08138626403041;16;a;right;['right'];1.8685253000585362;1;0.788
156;s03bis;A;pre;2;60.08138626403041;34;a;right;['right'];0.22779309994075447;1;0.751
157;s03bis;A;pre;2;60.08138626403041;8;a;right;['right'];0.23178919998463243;1;0.678
158;s03bis;A;pre;2;60.08138626403041;26;a;right;['right'];0.5060258000157773;1;1.861
159;s03bis;A;pre;2;60.08138626403041;69;e;left;['left'];0.4167129999259487;1;0.693
160;s03bis;A;pre;2;60.08138626403041;61;e;left;['right'];0.3737075999379158;1;0.646
161;s03bis;A;pre;2;60.08138626403041;64;e;left;['left'];4.008833199972287;1;1.313
162;s03bis;A;pre;2;60.08138626403041;92;noise;;['right'];0.36307120008859783;0;7.136
163;s03bis;A;pre;2;60.08138626403041;76;e;left;['left'];0.5707916999235749;1;1.399
164;s03bis;A;pre;2;60.08138626403041;88;noise;;['right'];0.5281904999865219;0;0.869
165;s03bis;A;pre;2;60.08138626403041;99;noise;;['left'];0.2410009999293834;0;0.852
166;s03bis;A;pre;2;60.08138626403041;30;a;right;['right'];0.473160499939695;1;0.827
167;s03bis;A;pre;2;60.08138626403041;49;e;left;['right'];0.3000027999514714;1;1.06
168;s03bis;A;pre;2;60.08138626403041;89;noise;;['right'];8.846716100000776;0;0.976
169;s03bis;A;pre;2;60.08138626403041;54;e;left;['right'];0.3105158000253141;1;1.161
170;s03bis;A;pre;2;60.08138626403041;59;e;left;['right'];0.22209450008813292;1;0.885
171;s03bis;A;pre;2;60.08138626403041;90;noise;;['right'];0.3342239001067355;0;0.783
172;s03bis;A;pre;2;60.08138626403041;55;e;left;['right'];0.32252829999197274;1;0.924
173;s03bis;A;pre;2;60.08138626403041;52;e;left;['right'];0.36293990002013743;1;0.698
174;s03bis;A;pre;2;60.08138626403041;40;e;left;['left'];0.30294650001451373;1;1.108
175;s03bis;A;pre;2;60.08138626403041;38;a;right;['right'];0.8228204998886213;1;0.821
176;s03bis;A;pre;2;60.08138626403041;46;e;left;['right'];0.2880812000948936;1;0.715
177;s03bis;A;pre;2;60.08138626403041;68;e;left;['left'];0.3655356999952346;1;0.777
178;s03bis;A;pre;2;60.08138626403041;95;noise;;['right'];1.1435710999649018;0;0.717
179;s03bis;A;pre;2;60.08138626403041;91;noise;;['right'];0.581667699967511;0;0.901
180;s03bis;A;pre;2;60.08138626403041;35;a;right;['right'];0.4006775999441743;1;0.949
181;s03bis;A;pre;2;60.08138626403041;24;a;right;['right'];0.2428698999574408;1;0.754
182;s03bis;A;pre;2;60.08138626403041;70;e;left;['left'];0.4121985000092536;1;0.88
183;s03bis;A;pre;2;60.08138626403041;28;a;right;['right'];0.40909069997724146;1;0.856
184;s03bis;A;pre;2;60.08138626403041;29;a;right;['right'];0.3167654999997467;1;0.704
185;s03bis;A;pre;2;60.08138626403041;94;noise;;['left'];1.0266718999482691;0;0.733
186;s03bis;A;pre;2;60.08138626403041;23;a;right;['right'];0.4402401000261307;1;0.644
187;s03bis;A;pre;2;60.08138626403041;66;e;left;['left'];0.5232359999790788;1;3.895
188;s03bis;A;pre;2;60.08138626403041;96;noise;;['left'];0.5590059999376535;0;1.161
189;s03bis;A;pre;2;60.08138626403041;97;noise;;['left'];0.3077028999105096;0;0.696
190;s03bis;A;pre;2;60.08138626403041;7;a;right;['right'];0.35132150002755225;1;0.847
191;s03bis;A;pre;2;60.08138626403041;20;a;right;['left'];0.3290525000775233;1;0.751
192;s03bis;A;pre;2;60.08138626403041;50;e;left;['right'];0.4908846999751404;1;2.052
193;s03bis;A;pre;2;60.08138626403041;84;noise;;['left'];1.3654144000029191;0;0.675
194;s03bis;A;pre;2;60.08138626403041;15;a;right;['left'];0.39139850006904453;1;0.703
195;s03bis;A;pre;2;60.08138626403041;83;noise;;['left'];0.32728029997088015;0;1.033
196;s03bis;A;pre;2;60.08138626403041;1;a;right;['right'];0.6540206000208855;1;2.514
197;s03bis;A;pre;2;60.08138626403041;5;a;right;['right'];0.41050160001032054;1;1.796
198;s03bis;A;pre;2;60.08138626403041;36;a;right;['right'];0.3462405001046136;1;0.826
199;s03bis;A;pre;2;60.08138626403041;2;a;right;['left'];0.3033948999363929;1;0.878
200;s03bis;A;pre;3;60.08138626403041;61;e;left;['right'];0.46968800004106015;1;1.043
201;s03bis;A;pre;3;60.08138626403041;63;e;left;['left'];0.25226219999603927;1;0.939
202;s03bis;A;pre;3;60.08138626403041;89;noise;;['right'];0.6279851000290364;0;0.986
203;s03bis;A;pre;3;60.08138626403041;5;a;right;['right'];0.54035359993577;1;0.935
204;s03bis;A;pre;3;60.08138626403041;19;a;right;['left'];0.3127105999737978;1;0.911
205;s03bis;A;pre;3;60.08138626403041;86;noise;;['right'];2.9740912000415847;0;1.959
206;s03bis;A;pre;3;60.08138626403041;92;noise;;['left'];0.4547485000221059;0;0.992
207;s03bis;A;pre;3;60.08138626403041;80;noise;;['left'];0.35119830002076924;0;0.743
208;s03bis;A;pre;3;60.08138626403041;81;noise;;['left'];0.3783179000020027;0;0.949
209;s03bis;A;pre;3;60.08138626403041;98;noise;;['right'];0.3284853999502957;0;1.017
210;s03bis;A;pre;3;60.08138626403041;31;a;right;['right'];1.6016839999938384;1;2.524
211;s03bis;A;pre;3;60.08138626403041;38;a;right;['right'];0.38037959998473525;1;1.288
212;s03bis;A;pre;3;60.08138626403041;44;e;left;['right'];0.2768140999833122;1;0.965
213;s03bis;A;pre;3;60.08138626403041;94;noise;;['right'];0.9376982999965549;0;2.237
214;s03bis;A;pre;3;60.08138626403041;37;a;right;['right'];0.3406705000670627;1;1.739
215;s03bis;A;pre;3;60.08138626403041;4;a;right;['right'];0.288856599945575;1;1.167
216;s03bis;A;pre;3;60.08138626403041;57;e;left;['left'];1.3902849999722093;1;6.925
217;s03bis;A;pre;3;60.08138626403041;9;a;right;['right'];0.3577192999655381;1;1.028
218;s03bis;A;pre;3;60.08138626403041;34;a;right;['right'];0.21759280003607273;1;0.739
219;s03bis;A;pre;3;60.08138626403041;62;e;left;['left'];0.28955370001494884;1;0.796
220;s03bis;A;pre;3;60.08138626403041;58;e;left;['right'];0.339771099970676;1;1.045
221;s03bis;A;pre;3;60.08138626403041;26;a;right;['left'];0.23274349991697818;1;0.905
222;s03bis;A;pre;3;60.08138626403041;13;a;right;['right'];0.37001249997410923;1;0.925
223;s03bis;A;pre;3;60.08138626403041;30;a;right;['left'];0.5409883999964222;1;2.203
224;s03bis;A;pre;3;60.08138626403041;32;a;right;['right'];0.3488455000333488;1;0.841
225;s03bis;A;pre;3;60.08138626403041;96;noise;;['right'];1.552521999925375;0;0.697
226;s03bis;A;pre;3;60.08138626403041;70;e;left;['right'];0.3177119999891147;1;0.937
227;s03bis;A;pre;3;60.08138626403041;60;e;left;['right'];0.3239209000021219;1;0.896
228;s03bis;A;pre;3;60.08138626403041;27;a;right;['left'];0.6085650000022724;1;2.363
229;s03bis;A;pre;3;60.08138626403041;87;noise;;['right'];1.4152017999440432;0;1.63
230;s03bis;A;pre;3;60.08138626403041;0;a;right;['right'];0.2937602000311017;1;0.999
231;s03bis;A;pre;3;60.08138626403041;40;e;left;['right'];0.3408153000054881;1;1.094
232;s03bis;A;pre;3;60.08138626403041;77;e;left;['right'];0.6433492000214756;1;3.236
233;s03bis;A;pre;3;60.08138626403041;53;e;left;['right'];0.4445677000330761;1;0.738
234;s03bis;A;pre;3;60.08138626403041;74;e;left;['right'];0.35992370010353625;1;1.069
235;s03bis;A;pre;3;60.08138626403041;23;a;right;['right'];0.34876080008689314;1;0.92
236;s03bis;A;pre;3;60.08138626403041;25;a;right;['right'];0.41673469997476786;1;0.964
237;s03bis;A;pre;3;60.08138626403041;83;noise;;['left'];10.128221199964173;0;0.993
238;s03bis;A;pre;3;60.08138626403041;95;noise;;['left'];0.46893530001398176;0;1.123
239;s03bis;A;pre;3;60.08138626403041;91;noise;;['right'];0.42972579994238913;0;1.121
240;s03bis;A;pre;3;60.08138626403041;55;e;left;['right'];0.6881120000034571;1;1.734
241;s03bis;A;pre;3;60.08138626403041;52;e;left;['left'];0.3021858000429347;1;1.109
242;s03bis;A;pre;3;60.08138626403041;46;e;left;['right'];0.38944389997050166;1;0.91
243;s03bis;A;pre;3;60.08138626403041;33;a;right;['left'];0.2761225000722334;1;1.057
244;s03bis;A;pre;3;60.08138626403041;68;e;left;['right'];0.2415898999897763;1;3.171
245;s03bis;A;pre;3;60.08138626403041;11;a;right;['right'];0.37387900007888675;1;0.847
246;s03bis;A;pre;3;60.08138626403041;12;a;right;['right'];0.4004067999776453;1;1.204
247;s03bis;A;pre;3;60.08138626403041;10;a;right;['left'];0.5315157999284565;1;2.667
248;s03bis;A;pre;3;60.08138626403041;6;a;right;['right'];0.4171880999347195;1;0.697
249;s03bis;A;pre;3;60.08138626403041;99;noise;;['right'];0.6136884998995811;0;1.673
250;s03bis;A;pre;3;60.08138626403041;90;noise;;['right'];3.7681933999992907;0;0.88
251;s03bis;A;pre;3;60.08138626403041;75;e;left;['right'];0.3522320000920445;1;0.851
252;s03bis;A;pre;3;60.08138626403041;18;a;right;['left'];0.3361193999880925;1;0.807
253;s03bis;A;pre;3;60.08138626403041;3;a;right;['right'];0.304531600093469;1;0.852
254;s03bis;A;pre;3;60.08138626403041;43;e;left;['left'];0.25155739998444915;1;0.841
255;s03bis;A;pre;3;60.08138626403041;36;a;right;['right'];0.2558098000008613;1;0.841
256;s03bis;A;pre;3;60.08138626403041;50;e;left;['right'];0.23608790000434965;1;0.987
257;s03bis;A;pre;3;60.08138626403041;85;noise;;['left'];1.41607150004711;0;0.842
258;s03bis;A;pre;3;60.08138626403041;16;a;right;['right'];0.36102289997506887;1;1.169
259;s03bis;A;pre;3;60.08138626403041;64;e;left;['left'];0.6117275999858975;1;3.774
260;s03bis;A;pre;3;60.08138626403041;84;noise;;['left'];0.459740599966608;0;0.748
261;s03bis;A;pre;3;60.08138626403041;17;a;right;['right'];0.32227140001486987;1;0.975
262;s03bis;A;pre;3;60.08138626403041;8;a;right;['right'];0.29210099996998906;1;1.011
263;s03bis;A;pre;3;60.08138626403041;24;a;right;['right'];0.6708419000497088;1;3.827
264;s03bis;A;pre;3;60.08138626403041;20;a;right;['right'];0.793722499976866;1;1.069
265;s03bis;A;pre;3;60.08138626403041;69;e;left;['right'];0.819403599947691;1;0.963
266;s03bis;A;pre;3;60.08138626403041;88;noise;;['right'];0.3796792000066489;0;1.366
267;s03bis;A;pre;3;60.08138626403041;21;a;right;['right'];0.6159496000036597;1;1.125
268;s03bis;A;pre;3;60.08138626403041;78;e;left;['right'];0.3174422000302002;1;0.834
269;s03bis;A;pre;3;60.08138626403041;29;a;right;['right'];0.3153481000335887;1;1.339
270;s03bis;A;pre;3;60.08138626403041;51;e;left;['right'];0.3672913999762386;1;0.893
271;s03bis;A;pre;3;60.08138626403041;2;a;right;['right'];1.3388098999857903;1;2.742
272;s03bis;A;pre;3;60.08138626403041;54;e;left;['right'];0.22999169991817325;1;0.769
273;s03bis;A;pre;3;60.08138626403041;15;a;right;['right'];0.196567100007087;1;0.773
274;s03bis;A;pre;3;60.08138626403041;59;e;left;['right'];0.33967809996102005;1;2.84
275;s03bis;A;pre;3;60.08138626403041;79;e;left;['left'];0.2701037999941036;1;0.8
276;s03bis;A;pre;3;60.08138626403041;14;a;right;['right'];0.49188539991155267;1;0.774
277;s03bis;A;pre;3;60.08138626403041;22;a;right;['right'];0.4608328000176698;1;0.866
278;s03bis;A;pre;3;60.08138626403041;73;e;left;['left'];0.7004481999902055;1;0.948
279;s03bis;A;pre;3;60.08138626403041;56;e;left;['right'];0.23024860001169145;1;4.059
280;s03bis;A;pre;3;60.08138626403041;93;noise;;['left'];0.3401341000571847;0;0.604
281;s03bis;A;pre;3;60.08138626403041;82;noise;;['left'];0.531788400025107;0;0.651
282;s03bis;A;pre;3;60.08138626403041;28;a;right;['right'];0.33543079998344183;1;0.783
283;s03bis;A;pre;3;60.08138626403041;45;e;left;['right'];0.2778455000370741;1;0.904
284;s03bis;A;pre;3;60.08138626403041;35;a;right;['right'];0.2487953999079764;1;1.001
285;s03bis;A;pre;3;60.08138626403041;47;e;left;['right'];0.36366680008359253;1;0.899
286;s03bis;A;pre;3;60.08138626403041;71;e;left;['left'];0.28956020006444305;1;1.889
287;s03bis;A;pre;3;60.08138626403041;67;e;left;['right'];0.5572318000486121;1;0.956
288;s03bis;A;pre;3;60.08138626403041;41;e;left;['left'];0.5305734999710694;1;0.878
289;s03bis;A;pre;3;60.08138626403041;42;e;left;['right'];0.518030000035651;1;0.981
290;s03bis;A;pre;3;60.08138626403041;7;a;right;['right'];0.4221980998991057;1;2.723
291;s03bis;A;pre;3;60.08138626403041;97;noise;;['left'];0.24376139999367297;0;0.782
292;s03bis;A;pre;3;60.08138626403041;48;e;left;['left'];0.4185770000331104;1;0.761
