values
0.5310890449600947
0.48885317981631005
0.600479984623089
0.5139500648424887
0.5323093304605526
0.4639062872985188
0.5462023192798956
0.4864178128982931
0.522121059048444
0.5268858027215263
0.5345668916600474
0.44644830226164556
0.478116126673113
0.4624954561309755
0.4002437400378989
0.5239353055507724
0.45926971071314854
0.5350576237814708
0.5412294045467475
0.4816125058775872
0.545981903251211
0.44735786409551503
0.47738501812116985
0.5473439148401174
0.518425380222222
0.4986244461507077
0.5246802404182069
0.5155409429286668
0.6010680667320226
0.5462013415440633
0.552027636637289
0.5304273934167063
0.44455866700500957
0.4994082440101881
0.5023843065097109
0.5295477661459769
0.45870775207584275
0.5458012706326494
0.5097193703787989
0.5763625292276411
0.5260191160169856
0.5507019776491094
0.49253964318054805
0.531370564319501
0.5432029843891627
0.5573241549751256
0.5298329459245086
0.5017580895862824
0.48273772261642633
0.5019681031933507
0.5049504802855727
0.5378405011963314
0.5362486782745453
0.5004508080512726
0.5365290990545075
0.5812436444450274
0.445642145129219
0.4949014444493267
0.48275061918293594
0.5032831597625795
0.4606017059926651
0.49470609402698296
0.5495445589199682
0.5256577701287862
0.5556272522522523
0.47620698034291403
0.44976370748681466
0.5021002039351138
0.4439506684944969
0.472630431068365
0.556722345467754
0.5594928193122731
0.5239298846072844
0.5366020983216941
0.42229153293254634
0.5596288149857844
0.5242563124046593
0.4927325735316839
0.5408373883814683
0.49169235726301935
0.5555496804009044
0.521595193894758
0.4938183167311433
0.4684236800287854
0.5231582669857595
0.5076267180514646
0.515920488513733
0.48474410591426587
0.5263753896655292
0.48820508100843263
0.5297288409995692
0.5156285453116166
0.5255930594983356
0.4362541166081025
0.5381058605966087
0.5059637728515016
0.5224886413207697
0.5089515795285837
0.5024296198417805
0.5028683390634586
