wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b
0.04027859378629985,0.03383599860406281,0.03352855315365168,0.03172286312326896,0.033739074429429416,0.03179791971905429,0.028479822751303098,0.029393020452427192,0.04587182422983464,0.03620932726604383,0.03359010890784088,0.03193922618551489,0.028937013155603996,0.03136943914042017,0.041904640007052366,0.03261957249122472,0.02995542891041697,0.031971654412478664,0.032433156675531524,0.033326564134445937,0.030992906409956167,0.0345922807725794,0.033301208587857394,0.03080926660506834,0.04638217496298078,0.032764382498555934,0.03777164966559814,0.031200928349259877,0.04928140061223807
0.03927846929035399,0.03486295068454789,0.03447383355887944,0.03193228278227381,0.03389962181498742,0.031103294295399396,0.02714836541222585,0.030175301047413023,0.04528979659285894,0.03570016144117982,0.033516266137315454,0.03197363750994471,0.02860855681779865,0.031196511835999686,0.042040200599079855,0.03282518439015325,0.030230632045197964,0.03265958725993305,0.03161391702534947,0.03336258547906985,0.030635778834097432,0.03467402808737714,0.0342528333669191,0.0317784950794333,0.04572218030755727,0.033026433694609225,0.03885414220953738,0.03041389908175398,0.04875105331875359
0.04028928453533144,0.03396324095517836,0.03353993019000624,0.03175977316111623,0.03471467514147229,0.031266793882102455,0.02795687419556968,0.030478840129769914,0.04578715498841861,0.03462602874239982,0.03350375128803758,0.03182181183412182,0.02884848093866298,0.03038099237872006,0.04165348074485399,0.03188806483031762,0.030077417038963217,0.03313389749495234,0.032810048487409746,0.03255170572507707,0.03142780978493716,0.034608869749740756,0.03488076481153028,0.03229377055683135,0.045065678335789706,0.03307208505041104,0.038133984259306856,0.03095266544425459,0.04851212532471676
0.040951584456707275,0.03343745034405043,0.034087444004118464,0.032658208532459675,0.03420429435014525,0.03138566641855094,0.027610862204841286,0.03004331713842427,0.04490917644965241,0.03520948009906154,0.03413586960650034,0.031879200079116016,0.028596260645663212,0.03149984082225116,0.042570357315420124,0.0328765806171203,0.029193109659993784,0.032573594712962325,0.03265697369794255,0.032575206959757116,0.030721025144120083,0.03380988920470361,0.0347669556004428,0.031117356013507902,0.04553868482950232,0.03309619468045554,0.03787294565799848,0.031017175984495583,0.04900529477003529
0.03912116807244616,0.03388834036361596,0.03399418638133639,0.031868641347864775,0.03417679118133073,0.03115885621949945,0.02776777905262271,0.029600278800686775,0.04585965340104059,0.036019247188179344,0.0345081925631477,0.031440975747568246,0.02827951501510332,0.030884618831366995,0.0428193273825003,0.032626917558660914,0.02963528421739079,0.03240596942246145,0.03189949396162934,0.03181983658874761,0.03138245257341542,0.033515695846974704,0.03549103198290464,0.033045169450878785,0.04545787573574015,0.03322556740535253,0.0385939939050217,0.030839059466903296,0.048674080335609306
0.04006452738715999,0.033906909866916995,0.03331985263255956,0.032582099324767744,0.033497944447021845,0.031718702473064034,0.028583169803908032,0.030438169527422974,0.045465201509720124,0.035406272513996744,0.033535651524425225,0.03183331406423182,0.028280183569963785,0.03101196114996444,0.04217178142409268,0.032250803223057095,0.030060083423438567,0.033073070803375806,0.032187729588012984,0.032724967333656416,0.03180923155095751,0.03399805559270498,0.034421204731466405,0.03187209810921708,0.04483084236909064,0.03205327667513783,0.03790999418552886,0.03092598932920848,0.05006691186593134
0.04084916435090304,0.033920574294946944,0.033878389809331895,0.03140606468462191,0.03401482571683968,0.03147402302780532,0.027589914467974902,0.030318921534504113,0.04456178283252042,0.035632999549538115,0.03386877521846186,0.030952029577546496,0.028771025076648804,0.03110945838028271,0.04188585245426881,0.03235517269411205,0.030354977274455165,0.03253766600377313,0.031418565298289916,0.032454596220638274,0.03155979144574045,0.03448696017925214,0.03394028768254711,0.031828136316307834,0.0463401468728825,0.03420424522570632,0.03839841522816896,0.030549614396124514,0.04933762418580669
0.03948924712400941,0.0336867199835799,0.03410322371604453,0.03187941342581272,0.033961253920985895,0.03166677685047741,0.02830149539045086,0.03010851514264845,0.04483071430314149,0.036060985097879694,0.03426560277734423,0.031065020918460383,0.02874236058242464,0.031039249316323438,0.0422907817614854,0.032260591738290094,0.029866166429284774,0.03371293648657876,0.03208032134796762,0.03241885119136787,0.030416534404471333,0.03376654885605729,0.035066563134232606,0.03227620747318735,0.04552322347591874,0.032700561805898816,0.03786723342689506,0.0316212615544505,0.04893163836433073
0.040732136913675256,0.033256412160894346,0.033693004001362124,0.032732015799853534,0.0335161665221439,0.03176298534110538,0.02763965345287912,0.030406714806909357,0.0447933954550413,0.03639577254437475,0.03373430808958895,0.03149553299347728,0.028415077846383578,0.032099369967229875,0.04074693252016085,0.03236444273839208,0.02965692072356939,0.03307042061730175,0.03163669505900353,0.03267860070310282,0.03176647631635243,0.0339457963372711,0.03389247561794184,0.03178355245148626,0.04460308326231092,0.034204269037593535,0.03738907131146061,0.03133716272108647,0.05025155468804776
0.04068049275887704,0.03421536898449765,0.033229623078562656,0.032623409496988505,0.03415930125455111,0.031213708561037834,0.02834741939544665,0.029964613617755365,0.046139992136922506,0.03477252637529192,0.034304303349070774,0.030793644354482376,0.028777585686951025,0.031460766592002885,0.04168134875223658,0.03307870374188928,0.02985326470044618,0.03338036532032361,0.03209014175864824,0.032178782869282566,0.03108681714493262,0.03461987919266901,0.03517714538290624,0.031692413536381345,0.04507153601790455,0.032276975766626075,0.0373302576386133,0.030954583690283772,0.04884502884441829
0.04055666138991706,0.03372534828368397,0.03342606916151668,0.03173780355726413,0.03386469978114907,0.03113344443763874,0.028160661235811364,0.02968960373402522,0.045299287728278265,0.03613660584136794,0.03409128527365477,0.03168755943744363,0.028916858469594,0.0315962348262562,0.04228740244738082,0.032373196856775144,0.030510329752480064,0.03255539602927219,0.0323915996330133,0.03291874758282047,0.030503685000727514,0.033836641479830905,0.03480527551495437,0.03191999100210057,0.045355263632635145,0.033238049765143426,0.037921809824282615,0.0310751528387125,0.04828533548226993
0.04011514140337125,0.0333106137064589,0.034077732662224455,0.03256262680747278,0.034071646076402805,0.0312712722463238,0.02795426508535797,0.030352656126021216,0.04519379770303625,0.03511304956085559,0.03359345645357634,0.030141396924284913,0.029156282139401652,0.031352848221008874,0.04264844525683116,0.03226100312084771,0.029772996061976788,0.033301695908548326,0.03230023361626973,0.03276077193689189,0.03155104837290103,0.03499882619836785,0.03367523478822268,0.03231038286161312,0.04582169784351195,0.03322761593768231,0.03747305889054755,0.030763845592733468,0.04886635849725772
0.038553350258412805,0.034442415810171476,0.03321728761735802,0.03259938928343812,0.034649790573621775,0.03178184763603602,0.028032549783478255,0.030330937505204447,0.04512781101321492,0.03552575408107142,0.0340186949011561,0.030902484086332303,0.02843593405592839,0.031236574425569798,0.04292088815950057,0.03252812365353499,0.029593900063707913,0.03257208672266093,0.031737041024328436,0.03201259871021951,0.03068068578211695,0.03434194933333966,0.03481376184205891,0.031949772535051504,0.04577654273060415,0.03375256846205292,0.03787534352591569,0.03157003823704181,0.049019878186872236
