wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b
0.03943651822293464,0.037328741213665736,0.038181981138858914,0.03285982560217589,0.030915239169468072,0.028791695493657826,0.0364103965111168,0.03498833429491861,0.033994260468992385,0.03366733984111006,0.032488892296539944,0.03421759692037886,0.031579789273123784,0.03445364477217218,0.03341462009155201,0.03673094295114542,0.03309931946409128,0.03533394970539794,0.03460758740714446,0.03384698365930849,0.032916169638462764,0.032352445032781854,0.03289829752200721,0.03345078031917888,0.034362366374534416,0.035076710826463645,0.0358556037081791,0.034322729776425726,0.04241723830421314
0.03905357246671599,0.040578810062969914,0.04139720122073165,0.03492487184385918,0.03457908103464586,0.03208208578263753,0.030984979209387815,0.034694917209900644,0.031618138297139206,0.028572760275897956,0.029936523134657823,0.027961400107721614,0.029577243540422977,0.039447523491371254,0.032071986468920614,0.040081732995964445,0.032585601891047276,0.037902844038072446,0.037493316812943336,0.031022355917240722,0.030879277886896102,0.03046935389036155,0.03592744005210195,0.03438278144288866,0.03450140376788866,0.03451619505721696,0.0355923076655794,0.041297224779617676,0.03586706965520083
0.03527511531945193,0.0349730129701576,0.03776347636427419,0.040485320575036905,0.03400850507648236,0.032051440446316797,0.031177771915561668,0.03671802654277776,0.03046871313715176,0.031687694121896495,0.03140536783986053,0.029473777440511474,0.03137675966003768,0.03528241236221297,0.0332611041724161,0.036302073033868745,0.0319391696426425,0.03455539105165893,0.036061854389674686,0.03310891741466151,0.03242275836305909,0.031075651827152183,0.034394214808497955,0.039226541966497754,0.033492263733057394,0.033724400230618436,0.041178191546043554,0.034961447424211214,0.042148626624209914
0.03580526129427357,0.03739005582079578,0.038889569169462776,0.03521232474052571,0.03225245887300744,0.03160204642113131,0.03612460387374199,0.0380966081269129,0.03415068289096883,0.03116160484758046,0.031185688058333893,0.02812028576963941,0.02975052719426281,0.03668698227216796,0.03169619881180569,0.03600122590501204,0.031857316477651054,0.03908350934475402,0.036024270010496115,0.03253696809205563,0.0328661445029164,0.035387908678612016,0.034348267577729165,0.03495649594587926,0.03588091260154313,0.0325934235556273,0.03753417945480582,0.037014016393258756,0.035790463295048744
0.03706824144884491,0.035233533428099796,0.04275200238296036,0.035701374859155324,0.032972422320442375,0.034156865409293094,0.03246045211828091,0.034285002613313555,0.03214222409898565,0.03073610273594804,0.032251148315772055,0.02965606819233944,0.029157689590037943,0.03462366742591318,0.03269232949280099,0.035315145315626885,0.031813727806069614,0.03753329745716225,0.03809541881468134,0.030222151627485372,0.03194872845199914,0.031078533997507596,0.03441216349785721,0.03606174001660486,0.03565721487100619,0.03685817071994853,0.039639819591781277,0.037692281191223476,0.03778248220885876
0.041888426732351186,0.03965968968461191,0.036039261564971656,0.031824832726797,0.032121919224128846,0.033766011182506585,0.03323963374709884,0.03755304099528275,0.030227167838515295,0.03115661918931119,0.0334090298558964,0.028963896246061216,0.02885847587438269,0.037782018020060024,0.035213802046914655,0.034522264603386796,0.033292589679576705,0.037288415412088854,0.035962377273502016,0.03157757497791841,0.03291056753324866,0.032491230987991025,0.03573342551606773,0.031740799321448555,0.03773749825835278,0.03568463095022723,0.03867237917318731,0.03615209707618057,0.03453032430793311
0.03557768308205429,0.03857561290881768,0.03705653931534671,0.03469300566147431,0.033779001258570106,0.03198019522068918,0.03461090939087621,0.04183427290114923,0.033714142716524856,0.031569192286357003,0.0287926288292777,0.029236221517853232,0.03272614300482786,0.03508932082259808,0.033713114485069,0.033829061657821534,0.03237507459963116,0.03358740126508693,0.03497706193150492,0.03410678016261641,0.033564614642144094,0.03272172412505399,0.03474362353958989,0.034164096305811596,0.03617384975353447,0.03910574219894321,0.036071277550156426,0.03529755089964413,0.036334157966975825
0.037629551035054234,0.03625076519385117,0.0455604140028568,0.03365915119268762,0.03240475410680051,0.02882278803964493,0.03125777231945753,0.037484210012093844,0.032848963322603376,0.030942561831682164,0.029686310231155755,0.028490871509640324,0.02945143116015402,0.037628625503262327,0.0344886635963537,0.032884359667667715,0.029251701629914854,0.03557925303775673,0.03759146480160415,0.034483928296840334,0.031575228618422733,0.03700027091843649,0.03269508422100083,0.03465720291315564,0.03517149920071378,0.0380646057825184,0.039468097563012526,0.03971537372447634,0.03525509656718111
0.036195164980545265,0.04014925806269035,0.04215213625007255,0.0350357095563906,0.032737336621915504,0.032076044862630715,0.03639421832759958,0.033757353883149835,0.03420225678494916,0.0329764137962205,0.030861084243108915,0.030996649377052404,0.03034845382446677,0.0310280206800169,0.03544102630099588,0.035063129443810695,0.030239684785914177,0.03718172826827178,0.03795642253788512,0.03515918188171945,0.03166744747680258,0.03639843241033934,0.03268352644003396,0.03562086060737689,0.032486389510402905,0.03367635349945988,0.03650541964059033,0.0363492351026045,0.03466106084298344
0.03862053580445206,0.039397710974480644,0.039967632504471044,0.03229678596344359,0.03365895027951095,0.033960221561492865,0.03311404639372703,0.03528099617409423,0.0326426178663458,0.03146601099958272,0.0312683635304177,0.02974270774538087,0.0317096598267119,0.035692581931172716,0.03372109099939537,0.02970450025448334,0.029152784499989863,0.03583345174147513,0.03648965433087733,0.03350282379797076,0.03548962203957785,0.034362803537147275,0.03292750136699497,0.03241884223777521,0.03802586689179671,0.03526575409757944,0.03601754075601464,0.03703922658497764,0.041229715308660486
0.04256391229413484,0.03865848930325443,0.03804597479579751,0.03480076150410984,0.03308036549721237,0.032649853035418355,0.033470532209697854,0.03625552139243735,0.032241140318179845,0.03188238022086984,0.03007418919788235,0.029819367683493157,0.030508446024331816,0.03971063950121763,0.03357240151328946,0.0342687933927852,0.03116582624362249,0.034292299037896115,0.03239892163230874,0.030109409469714042,0.03110615683429623,0.03112696429969916,0.03150657354294682,0.03552376106844531,0.03489659434639197,0.03507049029642349,0.04353194594249062,0.03813910565510562,0.03952918374654752
0.03166644633655464,0.03453516711197714,0.0354365393631956,0.03649931850020998,0.03329049985681625,0.0313115158918702,0.035806296028262415,0.039464525353203925,0.03355760128461172,0.031221837801931118,0.03053219868675682,0.029596730994449753,0.031438887380674345,0.03456775551792917,0.03126283421218492,0.03200098026707151,0.03381936403818621,0.03661038300354448,0.03939709766269962,0.03290573882418284,0.030266517680841924,0.033304507905483616,0.03389643871694514,0.03613498773456418,0.035352714086548165,0.040978241885849975,0.03792492315291997,0.040082281741276996,0.03713766897925747
0.03487170501234449,0.039009346503882804,0.04883771922126669,0.03215857049349925,0.03350153068933156,0.03355707747705035,0.03262602686500612,0.03758564294341817,0.031925329805826,0.03141227714814496,0.03308601344431667,0.031458710983659356,0.03111314474905415,0.03543633712503728,0.031248696492892924,0.03485356029303928,0.03064907302971364,0.03757066954955833,0.036661512080394816,0.032128480579209806,0.030745129774839185,0.03161511184417319,0.03432454507248318,0.03233566541492997,0.03633350525661582,0.03650006708632314,0.037782138780765744,0.03502908955373566,0.03564332272948748
0.034705754439050496,0.03878513455163219,0.03826712422517613,0.03443267813931132,0.0349513530006698,0.0325334577894124,0.030857070092261435,0.031832538982361984,0.03206941596403157,0.03054573941261605,0.03117122057174675,0.029318868716038327,0.03358194672974546,0.03437383182120753,0.03381578643564495,0.03159720751920868,0.03271752268581055,0.045899841260723696,0.03903547735030671,0.03020000819842943,0.03582393026137382,0.03333796870478059,0.03413681883736182,0.035665061029667974,0.03266847249965004,0.033638195177224814,0.037909911356708535,0.03727258346222665,0.03885508078562033
0.03611702556849061,0.035394545628117266,0.036368596972823075,0.03162219976462729,0.03397757211821625,0.033237249183947035,0.03389599498638499,0.03857415757498649,0.03800924160948354,0.030380493414560054,0.030674788840279677,0.029145873049284777,0.03179270830434517,0.034271708031849,0.03305262859062877,0.03210844573221575,0.031869929627709404,0.03597863845417776,0.036019768594750444,0.03472445150042866,0.033722706258769525,0.036892256928339064,0.03439767505387605,0.03226068462006608,0.03624621277814931,0.03666697202023018,0.039009052608550275,0.033849986995376204,0.03973843518933739
0.03507592116183236,0.03445432813417865,0.04060407866563866,0.03159924155983399,0.03579405594303475,0.03237772333295806,0.03428206417216155,0.03846018688445737,0.032464976046742325,0.03552039967076043,0.031943343662054965,0.03026564743548952,0.03093692684786465,0.036175087742055356,0.03414193692185273,0.03223775032797897,0.03060804656103184,0.03639392066090923,0.03351300462547603,0.033469381814922816,0.03482043174308981,0.03520191399418743,0.040217476734073054,0.03234089708971987,0.034967696542172036,0.03813624615220397,0.03432658800449703,0.03614215667374192,0.03352857089508067
0.035927787236984796,0.03438881754262132,0.04141509820315155,0.029990510872845134,0.03197983292270205,0.030619395608838907,0.033679595617776066,0.035818720684170934,0.035856187136371495,0.03227640792902846,0.029358264402854516,0.03126635295919309,0.028799543993127463,0.03408040522705063,0.031876714563244375,0.03709318031841684,0.032166790017318383,0.041786897864336946,0.03748077803994937,0.031568234283230266,0.032995397381269845,0.03594117948578655,0.03515697256792906,0.029078362753655846,0.03903615551144149,0.038068805998511514,0.039601628510287146,0.03473584533577094,0.03795613703213503
0.03664415840514402,0.042788074765200225,0.041414782517824,0.03337694707953541,0.03351207166167577,0.034679210720888254,0.03216877556376561,0.037605234939711005,0.036921402486465416,0.03134010764619774,0.030314087864708385,0.030904622661333536,0.03258830764202795,0.03217627950908439,0.030648013676026854,0.03119951769619094,0.031275871586706847,0.03451224790536071,0.035683782896106415,0.03232895032807672,0.03350906757439309,0.033847918399054176,0.034133438031286115,0.03324265078306281,0.033134217309322235,0.03792914671277318,0.03537682714768373,0.04055349282292233,0.03619079366747216
0.036994634463005924,0.041085376224681426,0.03914810636156468,0.040008518690740055,0.032820549875546084,0.02956536964880242,0.033947131399791906,0.03296513514414277,0.032550392205485154,0.03258680562023229,0.03093491510940813,0.030797941697873327,0.031374148241941305,0.03380116774517123,0.031301314104030295,0.03532457693493028,0.03340189908583766,0.03924670049547437,0.03693210940552209,0.029781861796454673,0.03505169548787081,0.03270614705936232,0.036849363530719145,0.03934637027219588,0.0328706847799214,0.03734223269563336,0.03271079872476421,0.03756179629579576,0.030992256903101124
0.038691059602282044,0.03953721409182701,0.03754069563424384,0.03195014898365122,0.03332194200362593,0.03241682639595879,0.038090357541319286,0.03268433134692193,0.03419309034416691,0.030951969279897844,0.03343661946703348,0.03252374169028989,0.0313477059688986,0.03230157787773989,0.030666508723462493,0.033743538415113704,0.037016920902696406,0.03730025274320046,0.03967108896189695,0.03489745061090234,0.03270150468270306,0.03609549240888303,0.03616489094926253,0.03199159060708465,0.03267123701331235,0.03419696971272486,0.033320546714124655,0.03516134053334437,0.03541338679343151
0.03658524333804771,0.03623735188100674,0.03906104085980687,0.036903363467512405,0.0334040578389667,0.03470689891198202,0.03348037723677792,0.035873920928827914,0.030889120413033416,0.032158056944348604,0.031834415719272105,0.030090111616107296,0.03161460648047518,0.03333793679167528,0.030980696619494062,0.03490412797574708,0.03259232639021194,0.037262351557174625,0.03724528240015565,0.03152461304619077,0.03743980755096503,0.030477155649776176,0.03504248987739461,0.036085520407822265,0.03528247679405089,0.0354942114045955,0.037257773424999106,0.03673673513598491,0.03549792933759728
0.035989673776473795,0.03740674368693912,0.03861218509700581,0.03396560675062662,0.03407277693725058,0.03454358967729512,0.034659003004227196,0.03756170536883697,0.030190507174423648,0.029562957784191858,0.031113530125946476,0.02793742392041728,0.029388249064236593,0.03280419370011632,0.03351048419585377,0.03451440668483731,0.02979656585652793,0.0422467831638018,0.0405592439626941,0.03174441869734175,0.033728083084709676,0.03176895296624557,0.031616545351152756,0.033789407616503515,0.03407769086149307,0.04049225065830837,0.0386237829429959,0.0376717074311565,0.038051530458390555
0.038704363828099,0.0415208024228107,0.038279506675302645,0.03431260283172873,0.033435568309283924,0.032878791200782534,0.03431121550909329,0.036377761087683674,0.035115377044553905,0.03131481397513375,0.0348487205179717,0.029389719151032122,0.030137783432387176,0.034700134230070644,0.03184199708401007,0.03507261545774788,0.03256286738499409,0.037576651344396236,0.036793951893124045,0.03203822542631789,0.033064563960376506,0.03189449927255332,0.031893744581399604,0.034664869802149334,0.03585625910679266,0.03500160651604333,0.033642637497671796,0.0359535742396751,0.03681477621681437
0.03368939967317391,0.035647034287237714,0.03655112348818572,0.032031882747974735,0.03378477087553856,0.03364371135118532,0.03175091189483195,0.04105942381195328,0.032426266888655186,0.033405626984188905,0.03345614932734782,0.031785276347318966,0.030018982919167225,0.035881052267716505,0.03267930952030638,0.03496070518700607,0.03309864188741502,0.03412331302316675,0.03321381933249886,0.033021157584331516,0.035185607419483136,0.03206287103563584,0.03571059981957911,0.0319709561046342,0.03612499643813536,0.03466682977887912,0.03997278222106042,0.03876823678698771,0.03930856099640483
0.038744333293944354,0.03705243778701929,0.038555069458112434,0.034610123033894324,0.03301914362024737,0.032606079906558325,0.03602872423420454,0.03703323473773018,0.03610936217758026,0.030723694748454038,0.030769332367223966,0.028999027004650024,0.030374023544555113,0.03311860127841402,0.031796782009301534,0.03143429250450397,0.031045199805287017,0.03991467134110224,0.03908870346430386,0.03274068490115649,0.03290542314139595,0.03492996485874768,0.03626184236082894,0.033817471563875864,0.035521863908871285,0.035067813150952545,0.03555814398566154,0.0385036910202009,0.03367026479122202
0.03357627651120927,0.03860300897450233,0.0396168668321394,0.031784191102849864,0.037152174977674736,0.03278665012778276,0.036398713662847346,0.03777909318503119,0.03502001932272501,0.031077289736246638,0.030874522663363303,0.02974416387768497,0.03187147239108715,0.03339821099462097,0.03145669044830397,0.03623309216787485,0.032902596403002346,0.03806246731911063,0.037232296795912764,0.03094763132287423,0.03427435051962609,0.031488731603971074,0.03299124581285827,0.031728220836263074,0.03849925506138883,0.036190136246961754,0.036814929697760804,0.03562163546423086,0.03587406594009565
0.03876315981625929,0.04131436691409472,0.03960563301999103,0.03244503081327159,0.03158107961694409,0.03234946486473808,0.037122844604161306,0.039478237896870286,0.03187211320983475,0.03150781662528812,0.028663614371361074,0.0342076944614678,0.03360012516499676,0.03401803465775758,0.03281432573415562,0.03488001538001782,0.03243411743181584,0.03351437777595848,0.03376847491203276,0.03178441093583464,0.033771622971951534,0.030881792551721264,0.0338288194513494,0.0331558501727281,0.034026258453398885,0.03472843058119919,0.035867460762508026,0.03803683676089155,0.03997799008740046
0.03627071478308515,0.035882953002145404,0.04294911209187689,0.031187155083220997,0.03404720155803962,0.03534967262009868,0.03373177672081458,0.03708304398364397,0.03500253225705136,0.03178321613059972,0.030677185919273143,0.03034275219742069,0.030003448203722007,0.03569519619752464,0.031463352519014304,0.03068619552396758,0.03189346223745285,0.03445060298647653,0.03732522753387642,0.03418498311712805,0.03335269848895333,0.03808885614980172,0.03475180540074414,0.031242108040172613,0.03382047245929478,0.03754578938207661,0.034360662597417914,0.03807668015971649,0.03875114265538984
0.03701970456341183,0.04014205075862294,0.040603282399817565,0.03158048439401989,0.029907577689462374,0.028428684098331002,0.03360836536078772,0.037030658092741045,0.03122499826689783,0.029993301961717594,0.030838491813168434,0.030835712821044053,0.030119220641784388,0.03272278834906622,0.03217789380553308,0.03298063476993891,0.032417078828200316,0.03877409854320973,0.0414929209606491,0.03117701931061311,0.034034017776594185,0.03515704043992172,0.03671335869153257,0.03095871068478843,0.03743230730730117,0.0448920188404269,0.03683008469479747,0.03505318217907098,0.03585431195654953
0.033494495212117704,0.03770833297350204,0.04011229455879752,0.031720036915066016,0.03501461049742819,0.03441327521773876,0.036070331554885864,0.03906746093318085,0.03254201165701032,0.03108353316317327,0.03256858711546393,0.02763805700806703,0.02889083446732447,0.04088894988176052,0.0318649888800562,0.03028589999544834,0.033028379843477076,0.03741674461620338,0.03455235652795709,0.03325858612599036,0.031433745177165406,0.035994427652388014,0.03200331912169655,0.03265610879119874,0.035431292231723,0.03586378707248343,0.03697810112460946,0.036765139273229684,0.04125431241085676
0.03836061548418798,0.03679774785664648,0.03813311091359854,0.03474224978361111,0.03289977961945499,0.03308243612434836,0.03232522645607057,0.03575489622343321,0.03399184601710692,0.02986939464027582,0.030937934177983108,0.02967289453019224,0.02907354251664912,0.033509143570192114,0.03282380598130407,0.03284391940459079,0.03063555950005432,0.03637642876209056,0.036136077548272715,0.033049915070070615,0.033558607207830146,0.03735848583334831,0.03261149705744936,0.035281986167949274,0.03460518689397014,0.039666206355897675,0.03958119541221321,0.03674678230100326,0.039573528590204965
0.036723346257045826,0.03494334150382537,0.039213179413223734,0.033833224635292515,0.032593578343349625,0.035037047478832045,0.03352352883984648,0.04092314703922889,0.037369963146047104,0.02994970149978367,0.029498566458419938,0.02987149402331179,0.03204405116198074,0.031352074499548396,0.029249972915214677,0.03724564501898754,0.0336733981794365,0.033501531879175386,0.03496568495682567,0.0317543455974581,0.031105625677091464,0.033156397624463325,0.032440916972929126,0.03289316179045043,0.035058963852001926,0.040613150591577586,0.038754830159895934,0.03741895052553072,0.04129117995922551
0.042649184860125575,0.035369434282773206,0.039192209795704376,0.03688863542552031,0.03420811152179283,0.030599849346337214,0.03564145362514093,0.036262703347869615,0.03273851868992125,0.02973638182317223,0.030808810316977436,0.03049099720837354,0.03201383697736305,0.033298264222726776,0.0329817360578893,0.03423402969408053,0.03078200915145048,0.0383768593436716,0.037582668240686054,0.031177919306283032,0.03483540535642239,0.031180873656272718,0.03211540496390001,0.036998527133289175,0.033702963800506844,0.03685578735201002,0.03644860124696745,0.035485788738186516,0.03734303451458554
0.038423416369590256,0.035790228262330206,0.03551721540583632,0.03450265977645187,0.03374056026225064,0.03169277322978952,0.032845008476757975,0.03842049245358915,0.033470706996747965,0.028880596768627902,0.028812566641857877,0.030317941579569695,0.030041312404362676,0.03689104030958994,0.030501902739525348,0.035788735191938315,0.03037897327103927,0.035325287977973165,0.03879504054738962,0.03335622570524801,0.03288383607168381,0.0373538223730125,0.036550765393050556,0.03491748820124709,0.03456673286159085,0.03520978829795725,0.03767432391681614,0.037008237691671025,0.04034232082250501
0.0350098323888003,0.03517866975064632,0.03691176557862259,0.03230205314469485,0.03222834087204497,0.03317452809341935,0.03160813178170463,0.033654375846797466,0.03608653433845191,0.031035894376748797,0.03303052760040466,0.029182545099415785,0.031301372205096975,0.03956100493059496,0.03484407755325533,0.033703784343530954,0.02952671302429506,0.03722664664198726,0.03765613339217478,0.03517845769024796,0.03644917780979547,0.032697698396360456,0.03345991590788855,0.03323754438870284,0.03707525841299607,0.03349131722702658,0.04163575035954277,0.03562983452133202,0.03792211432342042
0.035843357930124796,0.03657187994402299,0.03882451943484287,0.038307630425087,0.03245246329088763,0.03575468356652607,0.03428222875718686,0.04182942119323147,0.035855096615557434,0.030547266975696003,0.03169472433841602,0.028456133356497586,0.02944316884168257,0.033674710237705144,0.034977765540217254,0.03127407993903818,0.03224741689902856,0.03571509151368145,0.037194014131341664,0.03365317508240962,0.033829818423137,0.030987826921583483,0.03186380360953315,0.03844852661834464,0.0329333716232261,0.03746180619901773,0.033369531970233464,0.034619879900824393,0.037886606720918835
0.036632207601621884,0.03486460562844338,0.03837526508889129,0.031325918005062584,0.03646614117539417,0.032077023317170834,0.032011094176297675,0.03540032475283805,0.030374882956843735,0.03136473957689657,0.032015705719192766,0.03241967709035418,0.03167761042054924,0.034187490120454744,0.03066497600729128,0.034846667314670135,0.03063494950787571,0.039776620510854024,0.04461347047726036,0.0307085304796877,0.03270702198906501,0.03414970302914996,0.0339236319665278,0.03177041838414636,0.035878859689910655,0.038715873133078706,0.03743447049518647,0.036722280309776575,0.03825984107550817
0.037098139415422254,0.03569569959370145,0.041825809888847876,0.037886347044453275,0.031187637777944262,0.032012348963250996,0.033891202097291864,0.03582924810304714,0.03186684477097943,0.03094163236554675,0.03287043118540457,0.02928349121077265,0.03325657552845515,0.03379513908049792,0.032514168935232256,0.03206914575098514,0.033097497058211266,0.03895943849056507,0.038565844357562884,0.03280209219466425,0.03595605991817761,0.03134655375321048,0.03498418812620154,0.03736788592991055,0.033813681100256794,0.03722625509178145,0.032970065101429955,0.03663839091168844,0.03424818625450679
0.03649320988892887,0.03851022336441823,0.040989634883286497,0.03551847412517537,0.035688593393726535,0.032220919064422385,0.03611345013081324,0.03501899455503499,0.03536727072641303,0.030949406569658312,0.03137862547746959,0.028794360233288907,0.030245028609503143,0.03468700054919786,0.03291193603608046,0.033588178700883244,0.032505497707081145,0.03633127308073521,0.03345875602580038,0.030325540508131233,0.03227941947992956,0.0325011542123887,0.03170678720723982,0.03548604514613206,0.035909055245938175,0.03765310693761679,0.03861943178926597,0.03625230025872088,0.038496326092719434
0.04094777162828068,0.03950306331880373,0.03918575353588616,0.03206463525958972,0.03249465832176947,0.03202481450504071,0.03235063813281207,0.036664143838517856,0.033003100292108824,0.030366539286489753,0.030797246271417444,0.027680711403755897,0.029641744890259603,0.036006968772561695,0.030282897974049684,0.03265390288932905,0.0297568769526732,0.04081687745990084,0.03767940307488672,0.03533376870793733,0.03600740537506029,0.03538854347429016,0.03609106706145974,0.03250483452028002,0.03966907982790279,0.03612739311975724,0.03454173458423447,0.03692434683948006,0.03349007868146487
0.03692807180284558,0.03753627345796388,0.03569673040509204,0.0357172408927177,0.03426539031649734,0.031493210879272766,0.03505894586386031,0.039288696626468146,0.03502874712926598,0.030684994024736824,0.030425784349908967,0.030759779773158236,0.029751205640368962,0.032336179831904406,0.033450712725634976,0.032275171932784966,0.03358729057932937,0.03957939485607739,0.039897910568108576,0.03209060386500545,0.03307074675432505,0.030580161796477844,0.03333364377043733,0.036473330799305634,0.03392476804392406,0.03581456543981354,0.03563399669802347,0.0371424641549231,0.03817398702176813
0.03538889859734816,0.03818284280373745,0.04211307582904574,0.03295629982512435,0.030740960402017736,0.030575302738155192,0.035028700557590095,0.03805259738244461,0.033006450161153236,0.030186809138737274,0.03425292863872861,0.03053110334883306,0.029626579266594587,0.038420517676455254,0.030847440194201537,0.035025522940636884,0.029767722934609858,0.03818141755050926,0.0358127881004207,0.03322143455761043,0.032747738812469514,0.034405335997650166,0.03404156543977072,0.03276951675634142,0.03274834054417159,0.03712544884296991,0.036819044612035425,0.040758635894878624,0.036664980455758604
0.03740383607831586,0.041451663449185605,0.037806978076294906,0.034877250670979756,0.03487832416382632,0.03133653956747077,0.034439426118803365,0.04428169052523194,0.03666830359641683,0.02945181877083386,0.030931675994802555,0.029210084721015772,0.03291747284671344,0.03461706015943396,0.03456666959365383,0.03394633866963594,0.029806083523234828,0.036075811962256225,0.03738224479561965,0.03306724529474495,0.032135064412438345,0.03204900890094593,0.03280115660531586,0.03449568843974714,0.0336510114183197,0.03382773648044231,0.03606832401715111,0.0342321846585753,0.03562330648859395
0.03417062319931351,0.03602949399402504,0.03770298500561309,0.03241934684715445,0.032885745122835416,0.030865759940024023,0.03402695543652787,0.036399278951510114,0.037888862713096286,0.03068045122854741,0.03027114290219548,0.03030275937819481,0.02864601112237969,0.03598025622973704,0.03336291089936717,0.03938400043047881,0.03214681723266631,0.038153327011647385,0.03611324618135288,0.03162059174125469,0.03453629105740773,0.034493283611684675,0.03438731735381352,0.031812988892274505,0.03524789953425004,0.03583066193128377,0.04049834664274539,0.0351519855641591,0.0389906598444598
