wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b
0.03939445457722358,0.03620305839286116,0.035784396386371466,0.035770481615312266,0.03349467829945961,0.03050591100712998,0.031112723062915702,0.0366361559039768,0.03319045982894152,0.029723874755396555,0.03064907850813755,0.032027801730198535,0.03183384847049829,0.0359282376910592,0.032202732870025834,0.03509841369929223,0.030157284209403317,0.03894552330177421,0.03600961136096525,0.03159167996124913,0.03137007974376053,0.03532093298791692,0.03330691655760413,0.03542367913285155,0.03299710509290489,0.04121987438707999,0.036155371040425585,0.0359390338717156,0.042006601553548586
0.03739182259630266,0.03976490965259011,0.037830997152208466,0.03142829513439908,0.03363321728744444,0.03413910022616296,0.03148573686938117,0.03562948822924953,0.03549064119515159,0.030359147642966166,0.0327146495417029,0.029504251238477098,0.03084506100452313,0.037649388544784716,0.03199839093091088,0.03564330847512924,0.03408685650619519,0.03641933911125517,0.03304532307037181,0.03064474113430158,0.03224051811998171,0.0340101756020836,0.037580672823129775,0.03091467714004295,0.03645548128481517,0.04046195194502346,0.036899274083784156,0.03608137864282005,0.03565120481481127
0.03613345717090298,0.03706041701689653,0.04065928359115739,0.03492914915736682,0.03349124793397846,0.03603895944639084,0.035099550406735146,0.03507874559262837,0.03609403873593939,0.03060290321783731,0.03250441026917965,0.02951046966372805,0.030462609002958784,0.031325124609989596,0.029579359886479785,0.03307561796581845,0.03470323092675123,0.03467366409217417,0.0329752628198573,0.031664950662130896,0.03156754015777237,0.0328386707639438,0.03448950779265623,0.034713087653252275,0.03317636489620884,0.04360055001200557,0.037582164546317146,0.03536230152297755,0.04100736048596512
0.04110999296527674,0.037341732293083844,0.04165836590352247,0.034991091015365114,0.03052345053495707,0.03007847141834042,0.03329899326174209,0.03584608773133815,0.03212197472273881,0.02969395165257943,0.03170926657863791,0.030201233115413846,0.029862851774903904,0.03738308178021495,0.03311449218000805,0.03795982089416039,0.03341678743814317,0.03380715347319378,0.033760918083520455,0.03111580419226485,0.031099875847715546,0.0347945511258264,0.036780458676911036,0.03528490404580008,0.032735987118855066,0.03670210443719255,0.040936308512237334,0.03576818428240871,0.03690210494364785
0.03770720754324121,0.03540935978542058,0.03989142224469654,0.03224091759906607,0.03077689335567203,0.03051658252146409,0.035071392004026355,0.03798926232659181,0.032977548514833394,0.030561708403919318,0.031652471705137526,0.02937958695128453,0.02865779411300417,0.03515981356724353,0.03366283976729698,0.035579465450175686,0.031978636250918,0.034403850315996284,0.035977352520871565,0.030404980367355217,0.03780208243148375,0.03325995370761924,0.03992825351289166,0.03227279566727432,0.0322690382123907,0.041150528417496765,0.037605566280379546,0.03648306743344208,0.03922962902880712
0.039094822918762685,0.03646909153658533,0.03791216933875018,0.03749265805267842,0.031175200815621633,0.03259103175249322,0.03514974202704998,0.034765854027782636,0.03233161115992028,0.030836359020512426,0.03130455812482047,0.032794884057937713,0.03318737136847848,0.03412817619127102,0.03266810872382057,0.03696444726486091,0.030289151749923693,0.03146444295601252,0.03305440352518561,0.03302540513431156,0.029708916698733868,0.034376334125101396,0.035857538617881504,0.03679442671571838,0.03200630462128401,0.03658632286277406,0.041010817863555,0.03898876954563504,0.03797107920253749
0.03615677565537884,0.03557018123393678,0.037941629776050145,0.03442211540014593,0.032902155140211414,0.031522517459092556,0.031131526017767162,0.0368031257051634,0.030936649614166867,0.03154184780395141,0.03177737314980343,0.03031789309619475,0.02903307942978268,0.03709937553069846,0.032309760585766054,0.038264764760401145,0.030519947989637926,0.03538049101388435,0.03481576424709236,0.03142535604951689,0.03355062929636293,0.0329045349925967,0.039501417755319124,0.03464054219979471,0.03317527906377335,0.03881151193940495,0.03779432235940775,0.04269142646460805,0.03705800627008992
0.03878160165032291,0.0440505368338514,0.038591947237980664,0.033246287680168775,0.03141387616357696,0.030128469301254086,0.031173780310523036,0.036841136802532634,0.03403029067100389,0.029076896624775788,0.031230101729366484,0.030362355146134813,0.02978543621254215,0.03414796011230932,0.028311715422460186,0.0352830633250099,0.03031875630835195,0.035290792806699625,0.03448259635753167,0.02975745211940382,0.030896872976354045,0.03187379595341312,0.04124441622414936,0.03292725841014628,0.03251420627352113,0.041592142865611845,0.041189767814140424,0.04100554708127817,0.04045093958558568
0.041694715571223805,0.03897786250636439,0.03561674614263812,0.033847145551099134,0.032832234545239355,0.030080153201708558,0.03136022345349948,0.03584587649000455,0.03904459838371982,0.03305068776993222,0.0338104143303967,0.030693690588689065,0.030403033958421977,0.03673676784589418,0.03189952395638082,0.03659568329763561,0.03300007301715987,0.03471692242123724,0.036030130922159995,0.031005470529649266,0.03461294233858623,0.0315093078887115,0.03501752061104524,0.034286240819164655,0.03184755371456438,0.034955265174871214,0.036025657356837035,0.03803157769904767,0.036471979914117936
0.03881326678086221,0.0376256606072846,0.037943784765380066,0.036925794222022634,0.032606427207532554,0.03297232666016514,0.03274028580653967,0.03471561988921919,0.03062824480869388,0.02991912532738824,0.03172822168935908,0.03095960276699238,0.02884809886886928,0.0324553327836216,0.02967769318119311,0.03586874652839529,0.03271789202468128,0.036245308094650625,0.03522586737742335,0.028482859081304397,0.03461384317385566,0.03415936330869796,0.0413306864175438,0.037064377040029614,0.034228912637756334,0.035082427344148695,0.03580917348063381,0.03931614260487302,0.041294915520882575
