values
0.46805690661078236
0.46092009887943597
0.4725197901401475
0.4708149759191941
0.4709224884432085
0.4621205016105437
0.46915709842720377
0.4674084413721545
0.4720751751340724
0.4743861899824874
0.4733165288307003
0.4617861776642818
0.47470205928396875
0.47785932046643786
0.47735213580875147
0.4711256805855319
0.4709986445120081
0.4735600481655576
0.46194427840368124
0.4656553345330946
0.4712913623113361
0.47210938303915173
0.4672515155670539
0.4689454225064691
0.46947201235620106
0.4691758268395955
0.4701746460383312
0.47115096627105296
0.4626929397308194
0.46555448289061757
0.47716556614079886
0.4679831019587792
0.47469103691908776
0.47314747676641156
0.46573925813231465
0.46989944910953996
0.47210970490123366
0.4626255910121996
0.46198039664348506
0.4699809259237992
0.469469562220289
0.4688756835660636
0.4689248160279867
0.4769038349291395
0.46943998194722997
0.46919105808878436
0.47143458306838515
0.47055454341799285
0.46380408817746466
0.47275041242281707
0.47219676271342753
0.4695329194190757
0.46856642752016714
0.4682468891384651
0.47203069404002573
0.4783962195294573
0.4684826868809117
0.47438733119591914
0.4636724229106751
0.4710060826356326
0.4760533869278767
0.4719238350837033
0.4733120539038286
0.467695956444275
0.47242412858125604
0.47232514963401206
0.463474432733057
0.472331630867396
0.4691825426369548
0.46260884943264885
0.46814449925224294
0.4696557523937418
0.47412566601000156
0.4740761923694645
0.4774730131801198
0.4678237085199333
0.46973546716663905
0.46701207201897227
0.47214020548732644
0.46831816886757593
0.47482480525451204
0.4768395606824526
0.4682820015817681
0.476505015471937
0.4670370588099667
0.4644903465258487
0.47386988072234393
0.4673808141994722
0.4696165183668469
0.46465911537155663
0.4671048594005013
0.4742469190024739
0.46828956817427486
0.47418024721339913
0.4663849826535185
0.47869630798603147
0.46479478638768984
0.47088613388741346
0.4729488101379144
0.46481466621683803
