wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b
0.0374536707808917,0.042385089252065876,0.035422447112411,0.03041261232916729,0.0328835997708483,0.03307064801171191,0.03218535415958247,0.0332783798535846,0.03148746470785933,0.028660634726586892,0.030045596180066764,0.029868067263874098,0.03181492483099926,0.028115481672176652,0.030725760067886243,0.037552272457977466,0.029417446286459113,0.05664396100642148,0.03625848735042189,0.04048872293647914,0.02621271497762161,0.03717582807415845,0.030514943966197982,0.029966660443465944,0.043111542166011596,0.03463474897352271,0.03876225967818951,0.03890344539106566,0.03254723557229505
0.03746830591863541,0.04312175920329409,0.03552926223074927,0.029460556406729267,0.033299064457711205,0.03325440756502827,0.033279830412364715,0.03332521520600786,0.031202982406039588,0.028035304414010642,0.030026881207822164,0.02988380104616361,0.03199969388257717,0.02771097363085519,0.030320207908090126,0.03821071311726202,0.02965281755702833,0.05613805401349851,0.03635745703333021,0.03987647751291935,0.02636142867864457,0.036865643648437016,0.030445585855193868,0.0301163519215077,0.043265704970246635,0.03421163004548067,0.039741084654933936,0.03861814285565675,0.03222066223978192
0.037239550767044244,0.0418511171321103,0.03506839201544139,0.029493761672816816,0.033534114854276896,0.032406363707886576,0.0328740772417184,0.0335250059327474,0.030668315789912626,0.028214955001759395,0.02983786525040468,0.029192626772197416,0.0317929685626592,0.028657862136168815,0.03027019894417967,0.039009445939949684,0.029780652797898377,0.05695001588130466,0.03612576108412893,0.04075412793544556,0.026269402639743977,0.03667989843867429,0.03060224504400396,0.03002618466587841,0.04369558093267449,0.03455937404789649,0.03895956761463878,0.03932212780156652,0.03263843939487203
0.03686987474175551,0.042378602117468266,0.0346821331470792,0.029776754196282514,0.03272789078629693,0.033523051899412834,0.03260563243701318,0.03451096966577287,0.03145202476230862,0.02805344661291741,0.02998910355799661,0.029348991899120973,0.030920941297420047,0.028801662387779103,0.0308719850403557,0.03768574298162477,0.02945361021331337,0.05725263091463838,0.03678183979537258,0.039974396340482186,0.02672688546695571,0.03699441702120952,0.029999897141659883,0.02965141297620085,0.043609286066913264,0.034969065175325664,0.03995925347823175,0.03874527391426047,0.03168322396483196
0.03752489885462399,0.04297632814716259,0.03551380586406124,0.029415368351163557,0.03336181512608745,0.033276335525247114,0.03345878165126784,0.03325394672058686,0.03110128445382886,0.027616342036068404,0.03009426023783924,0.02924034258810001,0.03069788563076763,0.028259099685916132,0.03037541080307893,0.03913597392193259,0.029954059455618055,0.05535379168300231,0.03710622814388611,0.03982381142363937,0.02598159656595233,0.03618354033460555,0.03137558721749671,0.03019974226153018,0.04361168450690354,0.034866266280972,0.03935529490680508,0.03914050744870563,0.03174601017315075
0.03729481543761011,0.04319622065610802,0.035200595294981124,0.029831855736630598,0.03299555385886916,0.03236646579402765,0.032568541967684106,0.032929902545984005,0.03072061772198894,0.028612342764434077,0.029299700619871454,0.02955236509514561,0.031230889939427315,0.02775632614804475,0.030570703805853073,0.03890447854132872,0.029645250839313138,0.056977414531656126,0.036339454222187845,0.040039909343215954,0.027165274708545305,0.036463541913813784,0.030797209481574835,0.02977901598845823,0.04315374332965137,0.035155560463248886,0.0394871783622566,0.03894535560444827,0.03301971528364104
0.03731319941347162,0.04234067562337708,0.03591864638099952,0.029873105631133684,0.03223734504571425,0.032788737578708434,0.032468321114511686,0.03343817673104159,0.031495609067763344,0.027304135149437726,0.030688125837699993,0.029455629160769804,0.03159652107456135,0.028684749872072146,0.03091679025610532,0.03857304076700381,0.029405848876985708,0.05708378473220649,0.036617685160268025,0.039810147110210956,0.02664774454796386,0.037255148995502994,0.030253392048713256,0.02994765626576203,0.042914760993584995,0.03409862246328485,0.038988730130303614,0.03893096146369668,0.032952708507145254
0.03724087787579168,0.04246255687061716,0.0356797743757203,0.029572221345699368,0.03279956269113187,0.03333999039321255,0.0336458515806455,0.03337776509086723,0.03107131905799366,0.028119684088668145,0.02947306425476392,0.02989102672090142,0.031899858876436524,0.028459206954704087,0.03087498476519073,0.03853864596520987,0.028810692128294856,0.056630511649377435,0.036641041405548656,0.04095350643724244,0.026472502535781817,0.03722726990091608,0.030771578469394035,0.03055186403989104,0.04281615768508214,0.03439630015814697,0.0387172285570078,0.03796124444486431,0.03160371168089839
0.037558114798301255,0.04365617289936325,0.03541638411925552,0.029666850207114515,0.032491729338069604,0.0332809738628536,0.03258554414074383,0.03330585673254153,0.030882377208676502,0.0284661312257782,0.029637959704528604,0.029718019336422208,0.03226156594624725,0.028522823971143134,0.030844112944652318,0.03803810475033592,0.028680755732134154,0.055700903220112875,0.03665991993580075,0.03940954877154469,0.02644667157416321,0.03733142537241712,0.030942088833002163,0.029704707296315226,0.0433644705416258,0.03470832549494127,0.03875337153917386,0.03952690042647015,0.032438190076271536
0.03690350675936562,0.04356384966073721,0.03489487631754027,0.02944486428507261,0.03280808171102931,0.03348184743440574,0.033190491169810016,0.03354659174330171,0.03139583403402744,0.02846601070910431,0.029873395562733752,0.02883298703374975,0.031685729530697225,0.028097946091363325,0.03069222255697286,0.0384031252914247,0.028683234788876133,0.05652593122573511,0.03634335587256262,0.039580631150573475,0.026931478978866143,0.037703996165566564,0.030651839916078498,0.030090152989159458,0.04364191050551032,0.034979866037202434,0.03907261488632693,0.03847892404070703,0.032034703551499434
0.036700710270602545,0.042385234945498354,0.03495756571050104,0.0301896988046129,0.03270061157554526,0.03330315840972684,0.03324906358682932,0.0332824062198444,0.031428449782026545,0.027808928315208196,0.030165380834197807,0.030193167242594677,0.03087088926164605,0.028368875674215116,0.03049019116139016,0.03871955404504572,0.029436925846684798,0.05602084705838769,0.036798055328522906,0.04079676661965918,0.02634990364784474,0.03703385892046318,0.030700863995217282,0.030078508867900967,0.04219489063540094,0.034800301354655734,0.038880141999577636,0.04006615747065539,0.032028892415544616
0.03699957247223237,0.041756390089959294,0.03535621962633591,0.029548770863011387,0.03201259428643247,0.033574623412706256,0.03276007212066258,0.03326675375112535,0.030731791118907788,0.028327118952667464,0.03028769958166706,0.029633441479876,0.03140895645802186,0.02804033134872776,0.030245989525043072,0.03877034218617948,0.029652144110591423,0.05704943977761391,0.03582128550499673,0.04019131728038801,0.026498529811028626,0.038138723757110166,0.030132253933430154,0.03008957767718423,0.04357088974384062,0.03456681712656144,0.03973721351817389,0.03897331810932716,0.03285782237619756
0.03758735530268383,0.04298158768229893,0.035732476301251447,0.02969062840668939,0.03326050211023412,0.033644655587862025,0.03259539024715947,0.03338282498859465,0.031780168152351435,0.02784031994284635,0.02986148381778788,0.02970981194583127,0.03187208031108532,0.02809308234281139,0.030605935354842906,0.03896854852444111,0.02894480766861752,0.05666665283542273,0.03625191955705217,0.03983746728043116,0.02640913205341912,0.036909418691244755,0.030517272440274894,0.0298242150734281,0.04218787385734583,0.03461289353181568,0.03961913798025737,0.038537964828109804,0.032074393183809315
0.036515342360540805,0.04236616653907596,0.03536161610364463,0.029463665824397668,0.03245872900971351,0.03302650522048776,0.03375774100163107,0.032762811413206624,0.031326392075616695,0.02848177936801683,0.029972001867262354,0.02986766775149883,0.03188197571010402,0.02831241390414947,0.030374596685548032,0.03857172259416945,0.030088620458301064,0.05610894471011817,0.036164251802270536,0.0405147687088872,0.026419621755668594,0.036742838670567046,0.030191669186759095,0.03023746190462176,0.04352168236498718,0.0350918465162932,0.03876826815979923,0.03974419760117211,0.031904700731491056
