;null_trials;SOA;contrast;subj_response;obj_response
115;0;3;0.7599999999999998;0;1
116;0;3;0.7799999999999998;1;1
117;0;3;0.7599999999999998;1;1
118;0;3;0.7399999999999998;1;1
119;0;3;0.7199999999999998;1;0
120;0;3;0.7399999999999998;1;0
121;0;3;0.7599999999999998;1;1
122;0;3;0.7399999999999998;0;1
123;0;3;0.7599999999999998;0;0
124;0;3;0.7799999999999998;0;1
125;0;3;0.7999999999999998;0;1
126;0;3;0.8199999999999998;1;0
127;0;3;0.8399999999999999;1;0
128;0;3;0.8599999999999999;0;1
129;0;3;0.8799999999999999;1;0
130;0;3;0.8999999999999999;0;1
131;0;3;0.9199999999999999;0;1
132;0;3;0.94;1;0
133;0;3;0.96;1;1
134;0;3;0.94;0;0
135;0;3;0.96;0;0
136;0;3;0.98;1;1
137;1;3;0.96;0;1
138;0;3;0.98;0;1
139;0;3;1.0;0;0
140;0;3;1.0;1;0
141;0;3;1.0;0;1
142;0;3;1.0;0;1
143;0;3;1.0;0;0
144;0;3;1.0;1;0
145;0;3;1.0;1;0
146;0;3;1.0;1;0
147;0;3;1.0;1;1
148;0;3;0.98;1;1
149;0;3;0.96;0;1
150;1;3;0.98;0;1
151;0;3;1.0;1;1
152;0;3;0.98;1;1
153;0;3;0.96;0;1
154;0;3;0.98;1;1
155;0;3;0.96;1;1
156;0;3;0.94;1;0
157;0;3;0.96;1;0
158;0;3;0.98;1;0
159;0;3;1.0;0;0
160;0;3;1.0;0;1
161;1;3;1.0;0;0
162;0;3;1.0;0;0
163;0;3;1.0;1;1
164;0;3;0.98;0;0
165;0;3;1.0;0;0
166;0;3;1.0;1;1
167;0;3;0.98;1;1
168;0;3;0.96;1;1
169;0;3;0.94;1;1
170;0;3;0.9199999999999999;1;0
171;0;3;0.94;1;0
172;0;3;0.96;0;1
173;0;3;0.98;0;1
174;0;3;1.0;1;1
175;0;3;0.98;1;1
176;0;3;0.96;0;1
177;0;3;0.98;0;0
178;0;3;1.0;1;0
179;0;3;1.0;0;0
180;0;3;1.0;0;0
181;0;3;1.0;1;0
182;0;3;1.0;1;0
183;0;3;1.0;0;1
184;0;3;1.0;0;1
185;0;3;1.0;0;0
186;0;3;1.0;0;0
187;0;3;1.0;1;1
188;0;3;0.98;1;1
189;0;3;0.96;0;1
190;0;3;0.98;1;0
191;0;3;1.0;1;1
192;1;3;0.98;0;0
193;0;3;1.0;0;0
194;0;3;1.0;1;1
195;0;3;0.98;1;1
196;0;3;0.96;1;1
197;0;3;0.94;0;0
198;0;3;0.96;1;0
199;0;3;0.98;0;1
