,participant,wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b
0,,0.016258162004010167,0.02067065143785871,0.03357314104469962,0.0583059992042422,0.6358453841717303,0.7780886704963672,0.873484449565814,0.9017760806781213,0.6085657370517928,0.8841960210195081,8.311161752790213,21.65784990414977,27.649617679417133,16.383451129515617,0.2135954199004958,9.573653513067361,0.05963193844605529,9.739091638889775,0.3650731712094953,17.857449712643625,0.2943105537672736,16.00525662024083,0.19939638188371434,0.23306570600246101,16.8717872805935,-5462436.220526351,1.5862293673756842,-0.9924724526703358,-1.766030782982707
1,,0.01425433792875983,0.020515359360646756,0.030339519379797873,0.06271204319141875,0.6313835879031743,0.7591419919034966,0.8760857257198084,0.8668604107844522,0.6181938911022576,0.880894785582214,7.446475401520729,23.09729835949838,27.354607041925192,16.322098282243847,0.22518278767413025,7.991045692868774,0.03383330474114895,13.210378007194848,0.36993351986325845,18.364254551014778,0.33931163665150677,16.157838690946498,0.20945512790542264,0.1922171430277914,15.760388041970872,-10262387.721970957,4.15050804335624,-4.3650297789524,-2.3552558477327694
2,,0.01485521233297775,0.014010828227671496,0.030971727401217935,0.056734160663959816,0.6566199337168573,0.7894535482879067,0.8977871901541734,0.9154005322947733,0.5939575033200531,0.8435463442190682,6.490234024822712,21.601899610832334,28.794055497273803,14.996705137739042,0.1649497393577022,11.0636624846572,0.06635388985110553,8.764659367080217,0.28106679958658193,19.20811787081407,0.3410935005660016,19.33582922534831,0.34962323142710083,0.07797963879808985,12.406750903357775,-21693618.106132895,9.75639694929123,-2.424807157119115,-1.2429501097276807
3,,0.015291399722518884,0.018561160884192133,0.031067131878826135,0.06069351372285905,0.6263644628359563,0.7588081419783367,0.8572129486441048,0.8761025607599274,0.5942895086321381,0.8720805017388721,7.3294884245842695,20.32521564513445,25.299705360084772,15.205470096347687,0.1866234527190902,7.30816201674535,0.030649935366098207,7.435784176801734,0.2933487593489095,17.931459995191144,0.32854724030951915,16.184920795213632,0.22436461842896938,0.22981475317632305,16.341186001478814,-26722513.890088603,4.403652196129163,-5.166255996624629,-2.515900002908893
4,,0.015830988043551063,0.017601807558749225,0.029580867459539886,0.059371753762216095,0.6498981992517902,0.7951020193168606,0.9111297946568558,0.8715174186706823,0.621347941567065,0.9079175980217223,8.417975949123502,27.85307329148054,33.13783281482756,12.679827625740051,0.22182697258994857,8.132395853813984,0.09121608366490049,7.4166751945136085,0.33149128394521277,14.088597781726946,0.30113008851188566,11.879269252382505,0.1889390662318123,0.19688778900145296,12.168046551983787,-9418994.132613977,-6.050197119514148,-8.518632769584656,-1.327351943925023
5,,0.016745329703353174,0.01876806724303381,0.0284470994270723,0.058178094148549665,0.6720715608642274,0.8089069591868133,0.8880384850152875,0.8803996299706766,0.5891434262948207,0.8612478536003371,6.337642315775156,21.571381269022822,28.137911148369312,13.452017467204422,0.14763998390949493,8.79191451223472,0.059451574792043264,6.07640253057192,0.23977116934506235,17.72062934222767,0.36497339978603255,16.396589572785434,0.2751219595915919,0.1528130819208373,13.72916433576828,-16313172.531877084,-1.9254183531738818,-3.6938686033089954,-3.401864888481796
6,,0.014591387548252227,0.016028375173600628,0.030368344071195177,0.05750836898174003,0.6289433735549772,0.7610635604575178,0.8303562715654352,0.8765138764767615,0.602257636122178,0.8787604710188474,7.644844623282552,20.849113846197724,26.907004695385695,17.82477489114355,0.20223312863546195,9.391836998809422,0.033501361506925384,15.152873738032007,0.4509736105929241,19.93238113147996,0.3118514355474834,18.53962103729047,0.2258083028962153,0.22660577141391394,18.484799270138314,-6298072.987272717,-1.9567819256335497,2.6890305683016775,3.454851928949356
7,,0.01495733086413549,0.018794728912896914,0.02811063396948563,0.05735550793617134,0.6199900575618271,0.7474101511497294,0.8549376671287745,0.9027849291431503,0.6186918990703852,0.8777176952056079,8.499358193948865,19.56225709989667,24.84701662324369,18.48676898208305,0.2521551869807401,8.68167081296574,0.029197700761663933,14.84991794987639,0.48914482162550466,20.01609187285574,0.33323485479354736,16.12270037512954,0.14344793757974114,0.24196431988430747,18.53562379422495,137389.61206076783,4.409178376896307,-2.749604644378026,8.102353644371032
8,,0.01524280117576296,0.018100219668556985,0.028442210265295476,0.05322550562140432,0.6529886994504713,0.793777228824328,0.8758615728406176,0.9017171922763513,0.6296480743691899,0.9143678000622306,9.745523817837238,26.479747910052538,33.42775706201792,16.882149928007575,0.29555666444814493,10.229496856163886,0.07666849288831185,10.840345607004958,0.361818875046588,16.281892601600514,0.25760746686354236,14.80784745095636,0.1893188647863516,0.1808485110136492,14.364031020838757,-5057666.958834104,-0.47926484735216945,-4.222690736750762,1.6497650132328272
9,,0.014573099112228713,0.017284876673578572,0.028400152013799796,0.05587968534306358,0.6442782712795593,0.7861471694752197,0.8784158866311845,0.906603433463415,0.6191899070385126,0.8836574543886525,8.036496676504612,22.6446096226573,30.41661400347948,14.880856182632705,0.19585105683008996,9.748157321170432,0.07253263009429399,9.42496759358927,0.3596459720505345,16.997467507671164,0.31682316150034334,14.883511560516654,0.2033288726859941,0.21146427888927863,14.940098016717323,-14549505.49410497,2.4776852219365537,-7.057546345392863,-1.247062758281827
10,,0.010653790349804888,0.013681416104732884,0.028179378020835515,0.0597154465770748,0.6503645031009785,0.7885945328527129,0.8878451708589412,0.8640017916629964,0.5911354581673307,0.8608054880652061,6.393592609092593,21.75449131987989,28.336280370131135,14.945815559430422,0.1411271242311675,10.057301439130287,0.05935908397712494,15.665756021859531,0.4426024542280683,19.692425291656154,0.3835240602642904,17.83889162938811,0.25457562252910054,0.16141410899831657,15.690835416560594,-12390160.837593008,3.1121457605925875,-3.4129446572313706,1.7763068441592622
11,,0.015324801007592244,0.01878478271044307,0.026292454496490477,0.06159812117372521,0.6494702472301017,0.7927431959075522,0.9035192405242709,0.8898724557772475,0.5957835325365207,0.8797052597670202,6.9429227616637945,24.373982325196266,31.947617484256625,14.772082882862819,0.19808853128866963,9.905689468078057,0.06723526486643909,14.823804846225626,0.44465524145273444,17.003630240386652,0.31737895843043584,16.1092421216162,0.26178687943525086,0.15551036597920465,13.410723779137276,-23854426.407046948,13.633256296316782,0.7732289157807827,-1.0916962602362037
