,participant,wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b
0,,0.016062319099130765,0.016676126648765922,0.03226225003789912,0.05827125705595976,0.6317774197478289,0.7469878944796223,0.8360682031430039,0.8231219505627009,0.5836653386454184,0.8206636445250378,5.956121964690586,16.74428139006098,22.252804095235962,12.413579962350989,0.0919149901499622,8.111359408856481,0.055185280123734616,9.915906238353152,0.384473544259836,20.18665509530005,0.45023992872674506,18.316011467537454,0.29040292722166433,0.11225687377789377,14.198322308092651,2682326.242544825,-2.736674744170159,0.7349230005716284,-2.1266595754027366
1,,0.015457150774643507,0.016847178391926013,0.024663179436746202,0.06451481619378849,0.6469144234770162,0.7809695488160898,0.8674343811735287,0.883208663336644,0.5934594953519255,0.8491805000188482,6.042590003460646,19.68928106346478,27.562958946761984,12.240470457854116,0.13478432457577727,7.848121995874096,0.053823114616467736,7.940921313319481,0.27972375040486563,17.615700415257518,0.3976856006130678,16.135317569369594,0.28629469172884575,0.1274122684658415,12.586894009408889,10337022.388097163,-2.1223318530246615,5.996275079250336,1.6583401317056268
2,,0.015315460675775888,0.016803807464320763,0.030881756883564506,0.06460378262515008,0.6438904844302874,0.7820646647972677,0.8596549824872642,0.8888627072226009,0.6049136786188579,0.8425774932640485,5.584818033501506,17.283435043568414,23.580342808117468,10.859519465231008,0.14020247575644937,4.044195526731353,0.030330254308809545,10.732310721995306,0.39170489850268164,15.38390459714293,0.37907918396006574,14.45645983121578,0.30865424526239044,0.14173384071228487,10.862706192217905,-467593.50608775544,1.0274761511633794,-0.7034560296994944,3.383490590155125
3,,0.016479920852117438,0.020877677423598587,0.0277741572472744,0.06879147720549851,0.6312007412226528,0.7457881813904482,0.838217404510872,0.9159412127308375,0.6135458167330677,0.8849299846096343,8.57050854867945,20.447147991508245,26.245592944324017,11.915088471939802,0.22256755056601954,3.4114808940740544,0.039201741430858576,0.6199272496612208,0.13587657517536003,12.83959543832691,0.262137353757591,11.62994524902337,0.2045457472391711,0.27154760700635977,12.761051864117041,-4977316.219266005,-0.41445219578842324,-0.5310581694434707,2.273191582560539
4,,0.014283519218558199,0.01597653894974366,0.028323431111629077,0.05418807492713815,0.6240709929695939,0.750470721615613,0.8372087218213795,0.8430268486825238,0.5239043824701194,0.7689087491165569,4.445474463825424,9.999774365996322,13.865404334540168,10.108639839205376,0.04940692584686011,3.0356176695216335,0.01006823285159892,10.506038732231707,0.36963498979375614,19.850672023648972,0.4293757798911569,19.677608104168556,0.4140844951978349,0.09706456621254915,13.036657785560697,-33644304.34543779,10.099309215943018,-1.9912010895709196,-1.5361607926338912
5,,0.016316133966409678,0.019424674617977148,0.03471660636590208,0.06988527051752162,0.6568935310446427,0.788109083390728,0.8634244221888069,0.9047695581783898,0.6201859229747676,0.8652028635520549,7.28874703279386,19.572294893364113,26.71862397994846,11.910908967345256,0.2060747510363897,5.313642281786249,0.04266619129408596,6.873282621320427,0.4673332291472386,14.861550394761272,0.3565804825514425,12.503081191794912,0.22472734082505372,0.16995123429302814,11.423143233753365,2799945.099315481,1.6566301831092762,2.343058829655638,5.7469728302955625
6,,0.012945881069216793,0.0157973877745286,0.029002233591332832,0.05741667504799509,0.6386871462244859,0.7624656533186606,0.8486023236996106,0.8546619070597918,0.599601593625498,0.8276811882259398,5.650940651384492,16.09322792167465,23.32093869180729,11.48617849656487,0.1067746759675956,6.147490792659216,0.033306296718655815,5.290842193358081,0.3196828764302774,18.01886597742001,0.450409508954557,15.758021464020496,0.2731873908010521,0.1363221275581394,12.707818923990656,-1288306.97501843,2.1039026714861393,2.3156019300222397,3.427454765327275
7,,0.014723943203729328,0.01880992006672493,0.028822844054937288,0.05615226237061178,0.643173440855102,0.7765057548805139,0.8603568230986052,0.8491350495358377,0.6074037184594954,0.8191611107714292,5.6865451379368706,14.450335185043514,21.75434128350268,9.604786828491136,0.09269230671947455,3.867565522839905,0.02344112514998632,10.440554554777124,0.4492059817174624,17.11047903451645,0.4591940674614025,14.79027193075349,0.27140270394771204,0.15326979672142463,12.2400025640712,387931.9779006189,-1.6058928911418964,-0.3403755756715933,-1.5273976202029735
8,,0.01499830761376253,0.01633150349262797,0.02967860999759234,0.055516314644149974,0.6575582189681456,0.7864042597940708,0.858635872047159,0.8942759798620438,0.5889774236387783,0.8091015112154688,4.842210171123345,14.11972209562858,19.282372645723324,12.999304591958138,0.11521996224282048,3.4947606175368136,0.013817128461842326,10.874150236570141,0.4093204848743737,18.548523897150037,0.3948164084054164,18.18118856537843,0.36605426373135325,0.11009223715856768,12.661664218229184,-5549312.746539278,5.203825584302346,-1.3108210650583108,2.74693456210196
9,,0.014347582676848285,0.01793001625803105,0.02892389951173595,0.05771513695554673,0.6438504221822484,0.7733767609047267,0.8414563158586349,0.8557612179488566,0.608897742363878,0.8475783432793258,7.05986104781429,16.83074942883104,25.141853861200314,10.534534083936597,0.12798182542009937,5.857992881335062,0.04154304026689603,14.422298242727745,0.47240892690679404,15.512356957238453,0.3607034386626637,12.67066962602427,0.21856065871139005,0.25121103693895097,13.495267255146805,6865913.64446514,-1.5562292216345668,-3.046479892730713,-1.993681806884706
10,,0.016123467438705862,0.020516985014372307,0.03086434515553317,0.054525870962590615,0.6602687997463219,0.790484698155431,0.8718113360355338,0.8980631936463253,0.6039176626826029,0.8634679707214908,6.459671131645639,21.474591746305425,29.104124578957755,10.79154130332916,0.18211066318426283,4.965165400007796,0.04911827611492393,7.676626836879708,0.4226184980853439,13.831722540386005,0.35093463081029436,12.797833858596595,0.28371299800826305,0.13412343188225584,9.025949623800532,-8533973.426123736,2.1364912567660213,-0.451145026832819,3.4582058027386666
11,,0.01344882306265973,0.015867005406417608,0.02304685062796477,0.055189484700608166,0.6463333059969446,0.7663284100844127,0.8748544162549744,0.8665787376266966,0.5869853917662683,0.8190049861637698,5.40170924551785,16.077968856009345,23.570170097673934,9.83136744548458,0.10645256487768774,4.962698990289727,0.03777266305086666,7.623926208858879,0.3099916031150592,15.926871878786377,0.39065858410465193,15.440022222049679,0.3454783954252514,0.11963779254154228,9.846134672982052,3651981.482863486,7.256001715858777,5.860219518343608,-0.9264562466926872
12,,0.014340887978042222,0.01843679497928283,0.03331210333047803,0.058850795598764605,0.6368069108336238,0.7537739086049774,0.8307484938331761,0.8526434861392228,0.5730411686586986,0.8040608057793012,5.228773167977731,12.09026636214306,17.476716541995604,11.68634521377505,0.06751522022026797,5.15782187923795,0.016593411220628407,11.821658559817369,0.48788216072749485,19.936187172398245,0.4321750062662189,18.623266463468894,0.32357608099367496,0.1601402812992098,15.415877667780876,1318184.1236452844,-0.6262684164976235,-2.7216988071799277,6.772439613342285
13,,0.01504838514857519,0.017715433400362756,0.03205817547892104,0.05689453761087893,0.632644208733599,0.7568337207567718,0.8712289709151103,0.9159340841173088,0.6196879150066401,0.8717738551566482,7.095465534366667,20.12162125731508,25.197803768639762,12.391326816842176,0.22048161225924942,4.582400024616857,0.04006396203529646,6.860257069052238,0.31445573187757664,14.69275332333067,0.36204492470765287,12.433149306465323,0.22363941508991747,0.15377008590788385,10.745813071397272,2657939.4419537717,-4.819709735612075,-0.3969589477404952,2.285523646151414
14,,0.015245865653441814,0.01575132669527372,0.027296808528423127,0.054941842732886485,0.6479218247733587,0.786209559140389,0.8735489996393383,0.8883249806927102,0.6206839309428952,0.8967872007154805,9.165612109626332,22.995411957614124,28.163148862930637,13.702431166271827,0.28958257939614823,4.9937701180625576,0.04012094774905475,6.359108148359399,0.1781678100094555,13.285583689348991,0.26602219607247596,11.05099298412181,0.17410296186274202,0.230171314919579,12.585587178984815,4655821.920536764,2.7303988297935575,1.782893112798532,3.8410225570201875
15,,0.016396533304865537,0.019954015249928774,0.03161836262388009,0.05200628041553084,0.6225848201001986,0.7526101852205191,0.8366179140254552,0.89330779182268,0.5947875166002656,0.8519763731108797,7.05986104781429,17.308866819677252,23.163261679932475,11.990138057964415,0.15476712697601436,4.218662872264196,0.028227305618768368,5.459244444743666,0.2179089266496414,16.34403688066615,0.3822032873593187,13.329173805918595,0.200736268905074,0.23406601114082456,14.083806675926226,-10019281.057462413,3.6857633815767863,-2.3556124575436117,2.2859389078617096
16,,0.012933016217572769,0.016033073400750057,0.03001453964704662,0.060522152777993075,0.6521165118548246,0.7829354762850868,0.8601422100156068,0.8879254200413573,0.5823373173970782,0.8605962197931465,6.693643471846978,17.619134488205116,24.673909180797637,11.061192125227327,0.15180390629866047,4.749818324658163,0.03600228271354922,8.659749425926293,0.40808113192529716,14.692192536645203,0.33513214246994844,12.9841037922543,0.24470424251519543,0.2323574260026465,12.881349334232937,-10308418.967977092,4.335293930023909,3.4125352283318837,6.096074182987213
17,,0.014999340802307567,0.016186054119848355,0.027334518877793288,0.057577148385006105,0.6210791366997167,0.7486261460969325,0.8485093680391351,0.9080328513156308,0.6070717131474105,0.8788565880468303,8.992676032086214,18.560110204232235,23.498961124569178,14.681039231242343,0.2607565946220955,4.220435510839678,0.024766150702172047,10.0178321445172,0.37902093893793,15.38953724935987,0.2930128849687887,12.571796087070519,0.16249053183258175,0.258973837874362,14.845692978366879,-8586131.212283118,-0.6458791041125854,-4.588334757462144,1.9350139029510318
18,,0.013700644464269844,0.0169594804050802,0.03061410865672647,0.06769420754876915,0.6381558339032218,0.7566500006405801,0.8380910555475772,0.8935581667312511,0.5856573705179283,0.8409165565140478,6.464757486867408,15.014920614659786,21.03207884201159,11.175123667880385,0.12462117743735969,3.5235645283716495,0.021442185843261265,6.58039462024775,0.25524140637172454,16.683038311548973,0.4101499119517194,14.093700297208619,0.22837662800597683,0.21541009676168274,13.83415125012502,-25365888.728260897,2.318495996296406,-1.2468111937555173,6.679008864760399
