,participant,wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b
0,,0.015301319884701164,0.018763568607296204,0.029312237049323002,0.0580871197551165,0.6617292035993012,0.8085422779682243,0.9154146051509733,0.9145891680668862,0.6497488307639009,0.9100607930837825,9.675569192222927,30.337659628494926,36.053835174311764,15.061247388165889,0.26369949151540767,11.560703335926366,0.12167750435935086,-4.50406663352413,0.3292225449312031,15.691345316249503,0.2909342227587181,14.1590401630473,0.21420485910461054,0.10948392226191285,11.088424467396694,3962257.1966912765,1.571594183333218,2.265865818162759,2.3255124450288713
1,,0.017669194557712386,0.01975377268297637,0.03024847177396215,0.04418586292632347,0.6522450207054353,0.7974553571526029,0.9160299115947182,0.9285462003870499,0.6471505283214967,0.9280289405206374,11.018366233162258,29.594609882520594,33.84060843094535,15.399814202842107,0.31510403882301385,9.7073239215248,0.11163666915382715,-13.840270680115879,0.13848877667506182,14.077819749620847,0.24140571519853546,12.54845655191416,0.176835271196082,0.15501830562854152,12.286166689828972,-2714871.097318974,-0.3618698535913912,-0.8359106062756231,4.839879746437073
2,,0.01553554444113703,0.01933848373441536,0.037985851761696374,0.057136467791241596,0.6602616337287661,0.8045683038044475,0.9209440644677003,0.9291034198222149,0.6610081413476528,0.9319841535309329,11.872873441032741,30.401349606721297,37.279867255169414,16.66294974136782,0.3200600877223531,12.130851163487451,0.1230943173031403,-11.718658236941433,0.1726766423116615,15.801200484497645,0.2545723625771475,13.842077679966867,0.16551892381149774,0.1367543085858613,13.10559358926082,1642519.31964237,-0.8508041924020896,-0.16289121440301338,-3.660702877640724
3,,0.017783318022648757,0.02162086441553397,0.02565524931041634,0.05505985040209783,0.6514900605928184,0.7943602474990294,0.9071144866825958,0.8917650630864606,0.6398752814827645,0.9190104479075124,10.280623985373456,29.56807239159294,34.52527569687885,14.909304331995948,0.26217647169608854,11.115690201276,0.11001730276968413,-10.556505728543948,0.19492553942904414,14.618904973062804,0.23909199593263786,12.795981788259066,0.17324078082677047,0.21547344877481897,14.045643099852713,-4925457.549153589,-0.23882030698344656,0.8335559405386448,-0.29701492995023726
4,,0.014963064609636131,0.01672845762584178,0.031069780991751048,0.05480306127628383,0.6501253809769737,0.7994770895482178,0.8982870721240268,0.9102632944470814,0.6443790057162654,0.9027361523967941,9.463269264801689,28.34204031073529,33.10817368134208,13.817971309901065,0.25325511780680143,8.979411603211025,0.09280754450354733,-14.08895872158142,0.15495933591629452,15.073533055118446,0.315224236857566,12.831394525844411,0.19607424654292396,0.1426388542891612,11.571784518830063,-2494126.6940564187,-0.9215912784372146,-0.9860860986169427,2.9369561721011994
5,,0.016974376064491824,0.01671603854226992,0.03098336540703334,0.057664325437097486,0.649124331156878,0.7973449322411301,0.9151256248159855,0.9348821721859712,0.6518274727178242,0.9394195603236097,13.826032773308132,32.70480381924173,36.96672486222309,14.43918499267261,0.3486468952364081,10.753902681986617,0.16473093818280568,-15.350771707830543,0.12875658500934334,10.327402763167816,0.15585078126198199,9.302881570862318,0.13666817403310377,0.19410321128570038,11.512088276401148,834777.8483263234,-2.7179672345713093,-1.207220186960573,-1.2771944900043308
6,,0.015509749439560072,0.01824971049619512,0.03377825213763639,0.06638005782452469,0.6394933223992949,0.7739951052981927,0.8921881017673124,0.8959301211051379,0.6447254460419193,0.9052581711701556,10.498231410980225,27.29646316818569,32.906488750291906,15.14072761780399,0.24564829413203654,10.715133442800003,0.09440739862273799,-5.3046847599954505,0.35615656423487535,15.337614426859746,0.2419212538127802,10.728476295102551,0.11528855819909038,0.3027344952333548,16.22885342613579,-11328284.06529116,-1.146556604032715,-2.1443933254573495,8.292712388038636
7,,0.01628205587128879,0.017304600620049532,0.02242256163018762,0.05522064314200173,0.6461808453662375,0.795058789890266,0.9104196256181389,0.8933319369721917,0.6365840983890525,0.9079972262671241,10.047094065210093,27.874980470408563,33.58054101985434,13.967793615240394,0.24211816919799495,10.304923463539058,0.10145776207558399,-12.691433994755613,0.19806837836123836,15.418894869937093,0.29977984031712496,13.224077660394634,0.18553095203130796,0.17111327637798812,13.030021021720055,-8353092.486201858,1.0311518400752295,-0.11158585423448433,3.7473306625336407
8,,0.015387083638328216,0.01560456426862027,0.026200115293702895,0.06194416237709439,0.6563996239938616,0.807318516113083,0.913232404904803,0.8912102172358825,0.6487095097869393,0.8913965302525991,9.633109206738679,26.6807933786641,32.115671520647794,15.791087459725237,0.25048748590612113,10.682389516975629,0.09218905701139934,-12.657578676119297,0.1286091628150379,17.414192182494713,0.34049015678362127,15.426364668597836,0.21232880608887406,0.10450449420998413,12.487224797213488,-4165465.1704037343,-0.2910047456001242,0.3097220837449034,2.57646339148283
9,,0.017672368824709826,0.020872083420883904,0.03036795932421646,0.061461888090092696,0.6183689266973742,0.7403009281356511,0.8536050133725952,0.9302264844430511,0.6263641087822623,0.8942788752023533,9.08643689362899,22.05796245906664,26.9037083024564,18.057491748039332,0.26609030456748256,8.512314997553096,0.04757906873990171,-7.9780523071444325,0.36051010263356886,18.372172194579626,0.2836113799890098,15.70498748159672,0.16385257070411713,0.2388666759994888,17.645426621538906,-7965635.623613669,-2.6575082767133913,-1.2306392550002783,15.273547267913818
