,participant,wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b
0,,0.01843416894661529,0.01990185480191457,0.02505385680078101,0.06917210579175104,0.6407157973093768,0.7873567832016038,0.9066178104441089,0.9485932071635833,0.6455843293492696,0.9527831013276339,16.93243726187696,31.382738932346303,36.896335205063224,17.62826786406602,0.48264800763327625,11.438415321708597,0.13761794648092152,-12.912258121657397,0.13008821947947496,12.409033319134496,0.1540470107134627,9.816978422671186,0.08855065355113916,0.1371363816212004,11.731894105496304,-3932450.138403579,2.1384337466831007,0.7860900706301133,0.1795737462863326
1,,0.017877561758387433,0.022260086586171485,0.038337822726655375,0.06391643156258052,0.667620623898054,0.8139931586318401,0.910595005604928,0.9128878930740748,0.6538844621513945,0.9368258557787182,12.38015989648799,30.304434126242995,36.184247125561036,14.692673908655863,0.3199670159104808,10.007347073568496,0.12750681754435997,-12.802279844326016,0.19283626449196212,13.15170821525534,0.23019323968170147,10.848893855793653,0.13516075824590937,0.18717216861754837,12.179033556275394,-3345240.6746466225,-0.4808562154260774,0.10251320165892443,3.0412592482566834
2,,0.016236913659627445,0.019239954816494896,0.031890689369499965,0.06056309292077441,0.6562139135069393,0.8067124080892252,0.9167757335960695,0.9224299344670875,0.6499003984063745,0.9515310231228199,14.908072578720748,33.992033109379314,38.38154748516778,14.657810264875854,0.36188084959752936,10.87988778607104,0.15618985543543187,-10.74036435723395,0.23122139645269696,11.40639321400616,0.17580274279479188,9.23371630666942,0.11262317000843924,0.1935033821638077,11.866865435910347,-4683423.944786247,0.5806160714904157,-1.47912821136415,5.90822656609118
3,,0.016647409069087297,0.01952760957607953,0.03118838237994741,0.05657074744721486,0.6534674607526245,0.8048309670499533,0.9147776660244494,0.905714534892133,0.6261620185922975,0.8825747932910774,7.675292228348553,27.028828960532945,32.34405783967426,14.474935436937514,0.22235168488612544,9.878296383297732,0.08262112554807721,-12.375389129733566,0.24905745401745932,16.401653865126146,0.3209892522154535,15.720024650167508,0.2773796926903382,0.09665824466000561,10.952963926483484,-5573381.384596436,0.8412042021324547,-1.7810703688456366,7.824733375310898
4,,0.015931413733955554,0.018622667707562372,0.034051509171405536,0.05830851566724826,0.6395997822807865,0.7814244532520593,0.9034374623112321,0.9335589465625755,0.6311420982735724,0.8997696467254107,9.450426083679,26.311654537605744,31.092817357120413,17.153210175824427,0.30939079656517043,9.92071911218212,0.0749411146460074,-18.260629449633996,0.04341022445928181,16.752079636848336,0.2772658376432387,15.664254528942237,0.22155657409758878,0.11684567704799466,13.020340939124907,-5445701.7692741,0.3056059325996709,1.0702087414838994,3.8720382999256255
5,,0.015021298623980162,0.01581111205963614,0.02315015584308097,0.059562986668325844,0.6549923042264078,0.8011859771610261,0.9003084871564416,0.8798966434885841,0.6347941567065073,0.8974656082790462,9.491116831079125,25.36559466055284,32.15077678952366,14.239440040374214,0.19541793635170646,10.062223279582797,0.08530222515895199,-11.665726437331852,0.22420924096341766,16.373359023412814,0.2977103121905984,12.896024710637379,0.13698069102759267,0.28458883527115053,15.922213609164364,-1455451.6117302703,-0.21024311830600104,-1.8155686547358831,3.916569056175649
6,,0.016664289886904198,0.016985895416472843,0.02468952139032973,0.06472948303465532,0.6472926833405573,0.7894769444725663,0.895257276068082,0.9244109780616863,0.6425962815405047,0.932007345559744,12.16144712921232,28.34110556418697,32.50682082927475,16.579213618898475,0.34793290391234705,9.330585048177271,0.08992358944802196,-13.837636903082808,0.1202557238821001,14.548028935202778,0.22096767411121263,11.927712775372584,0.1314436431745525,0.20973218935386592,14.378311247664456,-1891135.526760711,-1.1445229476472984,-1.135218163828055,5.849175798892975
7,,0.01747212519197972,0.01848122399951582,0.03221198817437293,0.06582599766555115,0.6533217213071016,0.7935474935646402,0.916554068111915,0.9187476021066455,0.6298140770252324,0.9141843177445249,9.333440184903642,29.124402451639373,34.866884178481996,15.474411501234934,0.27235791683538846,11.443466522281318,0.11068704094035879,-15.365994384490598,0.06653946991287642,15.790971286713715,0.27979198722384785,14.647188241072753,0.2148446302504409,0.12231842474996397,12.0717087304568,-5456538.055785172,1.2666486542051036,-1.5367336942429877,4.7774879002571105
8,,0.015387018110802715,0.016339612477942436,0.027920061957671962,0.0601694784406406,0.6575530723596142,0.8034971349388855,0.9099509149616472,0.8940284456873536,0.6465803452855245,0.9292069002954649,11.596863009035587,31.794732749772567,36.540291165312134,14.790814254608199,0.2954083327738605,11.184753141675571,0.14093285440454517,-14.453766203011746,0.1534813206544922,13.373886208211113,0.22342814214084694,12.218769445169377,0.1846074546220804,0.155623216058667,10.927660234650716,-2930564.859114821,-0.6150016772201828,-0.3073250520237101,4.404041323587299
9,,0.01632259285532076,0.019572094448352746,0.03067402474396624,0.06402895541633818,0.657800721300994,0.8015373449276578,0.8912896215684741,0.8988414061169189,0.6379482071713147,0.8955206757778994,8.906187337202331,28.091874736361206,33.4020172720775,12.876245337962045,0.1953681980952587,9.350083991827502,0.09734263652183163,-13.905990666357582,0.18929043296225503,15.017520548058025,0.3161816320143966,12.625097750433357,0.18749394889175153,0.20361358447676156,12.512613639823803,-4963576.0197741855,1.4993416084519897,0.3816156993309657,4.773432860188186
