wSMI_1,wSMI_2,wSMI_4,wSMI_8,p_e_1,p_e_2,p_e_4,p_e_8,k,se,msf,sef90,sef95,b,b_n,g,g_n,ft,ft_n,t,t_n,d,d_n,a_n,a
0.045356687547845435,0.04631948694378292,0.04617324113010663,0.046116955870987256,0.03949776789637751,0.038753320430320155,0.0397012966484184,0.04254570770789735,0.042977622740020954,0.033659624590573096,0.03622057832088666,0.03457330723402428,0.03456502585482403,0.04290660888846186,0.03674358727237423,0.043574121082301395,0.035233526702468106,0.042239341097420086,0.0438075174448099,0.035251308875626386,0.03811475940496349,0.03675658616524179,0.04048090221260126,0.040388191953799786,0.03804292598386702
0.043079668332824284,0.043014459128695975,0.04399115343219205,0.04488651021755883,0.03954435600025044,0.03892475835438373,0.04096545715915253,0.041850245617238956,0.03963834716659679,0.0389812077580769,0.036915873926888006,0.035796381487531156,0.03745053424901707,0.0397616977001745,0.037450140750599416,0.042133702648523966,0.03874454446950686,0.04236285243263249,0.042628623921086975,0.03719139960233114,0.037800397744935446,0.037631874904102955,0.038695539738477995,0.04130431856814224,0.03925595468907933
0.04382077685211199,0.044362081535507795,0.04530023236486914,0.04569138213289565,0.03996734512680444,0.03922206658640707,0.0400100215348972,0.042281229368651814,0.04110873581708475,0.03642963855312591,0.03655649096300475,0.03470346404347131,0.035862642880386535,0.04057454479092098,0.03807404062114785,0.03921605156962169,0.03752849956950323,0.04218441878101245,0.04227100278411259,0.03756563617426939,0.03834115315131573,0.03805123623590161,0.03898793280297501,0.04144939965590286,0.04043997610409856
0.04454907001951717,0.044823259663814154,0.04604273665639393,0.04585510599513215,0.04015277173798365,0.03896375061215609,0.03801934837470124,0.040858210572655686,0.03837613744993533,0.03479185572631959,0.035834027092722834,0.034361034727808056,0.034666201658227834,0.04285536751797924,0.036791359545511514,0.04277040321869989,0.036820611458917414,0.04525134592472324,0.04520942809692727,0.03548352768058694,0.041718684208370965,0.034970319039020224,0.03796533095961602,0.040735314001152344,0.04213479806112728
0.044757556089133614,0.04447863753425167,0.044407481945642785,0.043160444182108966,0.03932015978270454,0.03890800474521301,0.03998563619378046,0.04251704114636846,0.03965288713022908,0.03661701048931523,0.03778666747305525,0.03717508258972341,0.0379221105261074,0.0394462702153482,0.03928292465028699,0.04157764591027907,0.041651355180658635,0.03906126423357907,0.04418352520037134,0.03485104412186393,0.03909775214043415,0.036159568315083844,0.03931584035412745,0.04094278364597192,0.03774130620436163
0.04579699315996006,0.04522549873644327,0.0458382405618327,0.04653436077480919,0.038643316620871046,0.03762996747287929,0.039328417876208166,0.04201843357706894,0.040827455276689704,0.035238358248725385,0.03731440514006346,0.03472343369219201,0.035118399509780296,0.041407815214888864,0.036759906092465065,0.04312420446294484,0.03841188394432045,0.042134654496835365,0.043563353773699964,0.03619844264801788,0.038229991484739004,0.038037020282314746,0.04036127901004291,0.03949894323689852,0.038035224705308866
0.044615764682377095,0.04472127721813585,0.04526327225790343,0.04704416465466664,0.04138481600292331,0.040042136585685624,0.0394445794329474,0.04125862409525304,0.03771320351230618,0.03758469884334325,0.034641635221835596,0.03453870159796346,0.036308382570224486,0.03951866352736875,0.03823361348850255,0.037781556502619565,0.03644813042465515,0.04335645302608902,0.04228204258984886,0.03919233955684903,0.037800306215636646,0.038674694703150575,0.036775192978304054,0.0424406123549824,0.04293513795642822
